Wavelength,Reflectance
346.0,29.4
347.0,28.75
348.0,27.74
349.0,26.83
350.0,25.68
351.0,24.35
352.0,23.85
353.0,23.48
354.0,23.17
355.0,22.75
356.0,22.24
357.0,21.6
358.0,21.57
359.0,21.59
360.0,20.85
361.0,20.24
362.0,19.72
363.0,19.18
364.0,18.94
365.0,18.96
366.0,18.7
367.0,18.08
368.0,17.01
369.0,16.5
370.0,16.18
371.0,15.97
372.0,15.46
373.0,14.98
374.0,15.01
375.0,14.83
376.0,14.54
377.0,14.31
378.0,14.04
379.0,13.74
380.0,13.25
381.0,13.03
382.0,13.05
383.0,12.62
384.0,12.23
385.0,11.95
386.0,11.84
387.0,11.72
388.0,11.48
389.0,11.38
390.0,11.33
391.0,11.31
392.0,11.32
393.0,11.35
394.0,11.54
395.0,11.66
396.0,11.72
397.0,11.68
398.0,11.45
399.0,11.06
400.0,10.87
401.0,10.7
402.0,10.53
403.0,10.38
404.0,10.21
405.0,10.04
406.0,9.96
407.0,9.92
408.0,9.95
409.0,9.99
410.0,10.04
411.0,10.15
412.0,10.21
413.0,10.25
414.0,10.33
415.0,10.39
416.0,10.45
417.0,10.54
418.0,10.57
419.0,10.56
420.0,10.45
421.0,10.43
422.0,10.48
423.0,10.49
424.0,10.46
425.0,10.39
426.0,10.31
427.0,10.23
428.0,10.15
429.0,10.09
430.0,10.03
431.0,9.98
432.0,10.0
433.0,10.01
434.0,9.99
435.0,9.98
436.0,9.99
437.0,10.03
438.0,10.02
439.0,10.05
440.0,10.11
441.0,10.1
442.0,10.15
443.0,10.3
444.0,10.39
445.0,10.51
446.0,10.66
447.0,10.79
448.0,10.89
449.0,10.97
450.0,11.04
451.0,11.12
452.0,11.2
453.0,11.29
454.0,11.38
455.0,11.45
456.0,11.51
457.0,11.57
458.0,11.63
459.0,11.67
460.0,11.7
461.0,11.77
462.0,11.82
463.0,11.86
464.0,11.88
465.0,11.9
466.0,11.93
467.0,11.98
468.0,12.04
469.0,12.12
470.0,12.26
471.0,12.33
472.0,12.33
473.0,12.22
474.0,12.12
475.0,12.1
476.0,12.17
477.0,12.25
478.0,12.3
479.0,12.32
480.0,12.36
481.0,12.4
482.0,12.43
483.0,12.47
484.0,12.51
485.0,12.55
486.0,12.6
487.0,12.67
488.0,12.77
489.0,12.91
490.0,13.05
491.0,13.2
492.0,13.38
493.0,13.58
494.0,13.78
495.0,14.06
496.0,14.34
497.0,14.63
498.0,14.93
499.0,15.3
500.0,15.69
501.0,16.09
502.0,16.55
503.0,17.04
504.0,17.51
505.0,18.04
506.0,18.59
507.0,19.18
508.0,19.8
509.0,20.43
510.0,21.04
511.0,21.72
512.0,22.4
513.0,23.05
514.0,23.72
515.0,24.41
516.0,25.13
517.0,25.83
518.0,26.52
519.0,27.21
520.0,27.9
521.0,28.59
522.0,29.29
523.0,29.95
524.0,30.6
525.0,31.23
526.0,31.79
527.0,32.32
528.0,32.84
529.0,33.33
530.0,33.77
531.0,34.2
532.0,34.61
533.0,34.96
534.0,35.3
535.0,35.64
536.0,35.93
537.0,36.21
538.0,36.47
539.0,36.73
540.0,36.93
541.0,37.11
542.0,37.28
543.0,37.44
544.0,37.62
545.0,37.86
546.0,38.1
547.0,38.31
548.0,38.49
549.0,38.68
550.0,38.84
551.0,38.99
552.0,39.1
553.0,39.2
554.0,39.29
555.0,39.35
556.0,39.38
557.0,39.38
558.0,39.4
559.0,39.37
560.0,39.33
561.0,39.29
562.0,39.21
563.0,39.13
564.0,39.04
565.0,38.92
566.0,38.76
567.0,38.58
568.0,38.39
569.0,38.18
570.0,37.95
571.0,37.68
572.0,37.44
573.0,37.19
574.0,36.94
575.0,36.67
576.0,36.43
577.0,36.21
578.0,36.0
579.0,35.79
580.0,35.6
581.0,35.42
582.0,35.25
583.0,35.08
584.0,34.91
585.0,34.73
586.0,34.53
587.0,34.34
588.0,34.16
589.0,34.0
590.0,33.85
591.0,33.73
592.0,33.62
593.0,33.53
594.0,33.44
595.0,33.35
596.0,33.26
597.0,33.18
598.0,33.08
599.0,32.97
600.0,32.85
601.0,32.72
602.0,32.56
603.0,32.4
604.0,32.23
605.0,32.04
606.0,31.83
607.0,31.62
608.0,31.39
609.0,31.15
610.0,30.91
611.0,30.66
612.0,30.4
613.0,30.13
614.0,29.85
615.0,29.55
616.0,29.3
617.0,29.06
618.0,28.84
619.0,28.66
620.0,28.5
621.0,28.35
622.0,28.21
623.0,28.1
624.0,28.01
625.0,27.92
626.0,27.86
627.0,27.8
628.0,27.74
629.0,27.68
630.0,27.62
631.0,27.54
632.0,27.44
633.0,27.29
634.0,27.08
635.0,26.83
636.0,26.53
637.0,26.31
638.0,26.13
639.0,25.97
640.0,25.8
641.0,25.62
642.0,25.42
643.0,25.19
644.0,24.94
645.0,24.68
646.0,24.4
647.0,24.11
648.0,23.82
649.0,23.54
650.0,23.28
651.0,23.07
652.0,22.85
653.0,22.54
654.0,22.08
655.0,21.55
656.0,21.0
657.0,20.45
658.0,19.95
659.0,19.47
660.0,18.98
661.0,18.48
662.0,17.99
663.0,17.52
664.0,17.06
665.0,16.59
666.0,16.21
667.0,15.86
668.0,15.53
669.0,15.22
670.0,14.99
671.0,14.8
672.0,14.65
673.0,14.54
674.0,14.47
675.0,14.43
676.0,14.43
677.0,14.5
678.0,14.62
679.0,14.78
680.0,15.02
681.0,15.36
682.0,15.8
683.0,16.35
684.0,17.08
685.0,17.96
686.0,18.98
687.0,20.16
688.0,21.44
689.0,22.95
690.0,24.55
691.0,26.19
692.0,28.07
693.0,29.92
694.0,31.84
695.0,33.88
696.0,35.92
697.0,37.84
698.0,39.76
699.0,41.72
700.0,43.5
701.0,45.3
702.0,47.01
703.0,48.58
704.0,50.13
705.0,51.63
706.0,53.03
707.0,54.29
708.0,55.58
709.0,56.83
710.0,57.99
711.0,59.01
712.0,60.08
713.0,61.08
714.0,62.03
715.0,62.94
716.0,63.72
717.0,64.52
718.0,65.28
719.0,65.95
720.0,66.6
721.0,67.18
722.0,67.76
723.0,68.36
724.0,68.92
725.0,69.43
