Wavelength,Reflectance
346.0,27.93
347.0,27.37
348.0,26.44
349.0,25.12
350.0,23.93
351.0,22.88
352.0,22.26
353.0,21.9
354.0,21.81
355.0,21.17
356.0,20.54
357.0,20.16
358.0,19.78
359.0,19.47
360.0,19.4
361.0,19.03
362.0,18.52
363.0,18.32
364.0,17.96
365.0,17.44
366.0,16.7
367.0,16.08
368.0,15.67
369.0,15.25
370.0,14.83
371.0,14.39
372.0,14.02
373.0,13.74
374.0,13.67
375.0,13.48
376.0,13.22
377.0,13.03
378.0,12.8
379.0,12.54
380.0,12.23
381.0,11.89
382.0,11.53
383.0,11.32
384.0,11.05
385.0,10.68
386.0,10.54
387.0,10.43
388.0,10.29
389.0,10.2
390.0,10.13
391.0,10.08
392.0,10.06
393.0,10.07
394.0,10.17
395.0,10.33
396.0,10.5
397.0,10.52
398.0,10.3
399.0,9.87
400.0,9.58
401.0,9.32
402.0,9.12
403.0,9.0
404.0,8.91
405.0,8.84
406.0,8.79
407.0,8.75
408.0,8.72
409.0,8.74
410.0,8.77
411.0,8.81
412.0,8.88
413.0,8.97
414.0,9.11
415.0,9.19
416.0,9.24
417.0,9.34
418.0,9.36
419.0,9.35
420.0,9.43
421.0,9.44
422.0,9.41
423.0,9.43
424.0,9.44
425.0,9.42
426.0,9.3
427.0,9.24
428.0,9.25
429.0,9.21
430.0,9.2
431.0,9.21
432.0,9.21
433.0,9.21
434.0,9.19
435.0,9.16
436.0,9.16
437.0,9.22
438.0,9.27
439.0,9.31
440.0,9.35
441.0,9.42
442.0,9.5
443.0,9.58
444.0,9.72
445.0,9.87
446.0,10.04
447.0,10.18
448.0,10.31
449.0,10.45
450.0,10.51
451.0,10.57
452.0,10.66
453.0,10.76
454.0,10.87
455.0,10.95
456.0,11.04
457.0,11.13
458.0,11.17
459.0,11.21
460.0,11.26
461.0,11.31
462.0,11.39
463.0,11.45
464.0,11.49
465.0,11.53
466.0,11.57
467.0,11.61
468.0,11.65
469.0,11.74
470.0,11.89
471.0,11.97
472.0,11.98
473.0,11.9
474.0,11.79
475.0,11.74
476.0,11.79
477.0,11.86
478.0,11.93
479.0,12.01
480.0,12.07
481.0,12.11
482.0,12.13
483.0,12.18
484.0,12.22
485.0,12.27
486.0,12.35
487.0,12.45
488.0,12.57
489.0,12.7
490.0,12.84
491.0,13.0
492.0,13.21
493.0,13.42
494.0,13.63
495.0,13.93
496.0,14.24
497.0,14.57
498.0,14.93
499.0,15.31
500.0,15.7
501.0,16.14
502.0,16.63
503.0,17.16
504.0,17.7
505.0,18.26
506.0,18.84
