wavelength,contribution
1425.0,0.02290342101734609
420.0,0.022901377729958566
1424.0,0.022900902521921104
1469.0,0.022899233817540582
2452.0,0.02289570161616861
1427.0,0.022895117035131942
392.0,0.022893141657330356
1468.0,0.02289271433676017
1426.0,0.02289126070651997
412.0,0.02289083555988464
410.0,0.022889737442030225
1690.0,0.02288867048209807
1653.0,0.022888163548736074
1428.0,0.022885421569904807
624.0,0.022881040064394353
1375.0,0.022880207800614498
1686.0,0.022879440835963452
1438.0,0.022878924803010126
1688.0,0.02287890185052479
1689.0,0.02287851435494869
1687.0,0.02287711026297188
1436.0,0.022876692687250014
1654.0,0.02287653614957034
1439.0,0.022876167859710875
1429.0,0.022875791314905837
1430.0,0.022875254002516797
1437.0,0.022873382983226664
379.0,0.022872043955879405
1433.0,0.02287190003835822
1467.0,0.02287139881914022
1434.0,0.022870281447095308
1440.0,0.022869728803911714
1685.0,0.02286945300609556
1435.0,0.022868372144618364
393.0,0.022868356308549526
1655.0,0.022868065636686273
1441.0,0.022866546745205638
638.0,0.022866082353823404
391.0,0.02286451843724362
1432.0,0.02286433020525117
1684.0,0.02286431316771949
1443.0,0.022863718796175218
1442.0,0.022862863585766467
1464.0,0.02286203959230544
411.0,0.022860994376566395
1465.0,0.022860725810325
1431.0,0.022860198181382355
1450.0,0.02285973103168176
1463.0,0.0228590131585313
1452.0,0.022858842444524224
1656.0,0.022857378800643133
1466.0,0.022856768458271216
407.0,0.022856124015971296
1444.0,0.02285611738798945
1460.0,0.022855178202993338
1657.0,0.022854868252480245
1462.0,0.022854148064970308
1451.0,0.02285407791550972
1447.0,0.022854037925759612
1449.0,0.022852820160649816
1683.0,0.02285190410881257
1448.0,0.02285006455730251
1461.0,0.02284963741514556
1445.0,0.022848363801544105
1446.0,0.022848363801544102
1658.0,0.022847555958882507
400.0,0.022845997037972538
1459.0,0.0228456290748397
1659.0,0.0228449519130055
1453.0,0.02284444872600151
1682.0,0.02284393486202973
1457.0,0.022841070758438345
405.0,0.02284088470971128
406.0,0.02283765994418248
395.0,0.022837367232541393
2505.0,0.02283620533038449
1455.0,0.022836022508122146
1456.0,0.022836022508122146
1454.0,0.02283503107251001
1660.0,0.02283486010212214
1458.0,0.022834049492265245
1681.0,0.022832536359824157
2442.0,0.022831722049702144
389.0,0.022831078540770048
1661.0,0.02282782941165014
385.0,0.022826370801201867
2440.0,0.022820462766945406
1680.0,0.022818660400485077
1662.0,0.022816787114305067
2422.0,0.0228135467093623
1679.0,0.02281281851939048
1663.0,0.02281260294654169
2504.0,0.02280789037945822
1664.0,0.022805909308823397
378.0,0.02280103544948809
637.0,0.02280075068326427
1374.0,0.022800238558660948
1677.0,0.022799672689516614
625.0,0.022799300453539204
1678.0,0.022798828713163768
1676.0,0.022796560116200307
1675.0,0.022796312653860847
1665.0,0.02279430205455627
2491.0,0.022790196609962076
1666.0,0.022787992646713606
1674.0,0.022782185924233173
371.0,0.02278157231599288
384.0,0.022780311521134078
1667.0,0.022778436725612403
404.0,0.022777784320520987
1669.0,0.02277607210992164
1672.0,0.022773631309772915
1670.0,0.022773568505309084
1673.0,0.022772819381504543
1668.0,0.022771906922103395
1671.0,0.022767057876024777
394.0,0.022763876414908724
2395.0,0.022759458208048082
403.0,0.022758702011808258
390.0,0.022758217835266388
380.0,0.022748987322127677
2394.0,0.022741785355259735
636.0,0.02273958006611789
359.0,0.022739371205685553
401.0,0.022739305332594394
647.0,0.02273677705429468
402.0,0.022730553721970866
626.0,0.0227191474231162
1373.0,0.02271118581140979
2396.0,0.0227109837981129
2450.0,0.022686966425142854
372.0,0.022680904228283297
2486.0,0.02267929165653742
2443.0,0.022654672226997945
377.0,0.022651225643552143
2453.0,0.022651129345161745
2397.0,0.02264715902900017
627.0,0.022638262868967814
635.0,0.022634631784598604
2411.0,0.022633194956692512
367.0,0.022632026866608784
1372.0,0.022616389985878112
2410.0,0.02261264682972654
370.0,0.02261155794561668
2421.0,0.022608671783166456
366.0,0.022602335384378554
383.0,0.022599949227352235
2487.0,0.022599650129972493
2383.0,0.022598500695116767
364.0,0.02259760328736849
363.0,0.022594921584783528
381.0,0.022588161489142427
2439.0,0.02258246035978406
2382.0,0.022578896090474934
2503.0,0.022574776057028085
2506.0,0.022560148151155028
2393.0,0.02255016661924804
2354.0,0.02254705915846914
628.0,0.02254380683743311
2478.0,0.02253985528788633
2499.0,0.022532799256906225
369.0,0.022531463813562882
634.0,0.02252804098225858
1371.0,0.022521264390326912
2485.0,0.022517887891377496
368.0,0.022515407712637766
2428.0,0.022499856265363646
2464.0,0.02249472327700447
2398.0,0.022492662220984224
360.0,0.022492174287295184
373.0,0.0224878679046821
2384.0,0.022487321001155483
2412.0,0.022486216195466615
2355.0,0.022486211253102358
2429.0,0.022476912529556296
2457.0,0.022463083339678162
362.0,0.022462748879490173
2498.0,0.02245469126453545
2479.0,0.022448593960336938
374.0,0.022441334388130677
361.0,0.022431568733449574
2386.0,0.022431292010273978
365.0,0.022427025945101063
633.0,0.02242692703176966
2444.0,0.022423018120866382
629.0,0.02242281896499214
1370.0,0.022422262779572193
2385.0,0.022416430390897673
375.0,0.02241426253817327
376.0,0.022410755206858094
2361.0,0.02240969226736522
2387.0,0.022401104869817078
2381.0,0.02238590931779158
2474.0,0.02238483629174307
2477.0,0.022380669600630995
382.0,0.02236848652231212
2409.0,0.02236606338620267
2299.0,0.02236250744720979
2353.0,0.022361708731636724
2473.0,0.022358018635334025
358.0,0.02235553921057093
632.0,0.022355205429646096
2403.0,0.02235005643641889
630.0,0.022347438121374887
1369.0,0.02234055668535267
2404.0,0.02233901506123378
2333.0,0.02233458544275973
2445.0,0.022331860858319542
631.0,0.022330407718352527
2413.0,0.022328755026929346
648.0,0.022325396368385916
2298.0,0.022321073835823376
2449.0,0.022313119818952072
2300.0,0.022307932820869424
2448.0,0.022306301792241048
2399.0,0.02230301315078395
2438.0,0.022297698570327918
2360.0,0.02229734249524939
2423.0,0.022289656740448967
2502.0,0.022284851310390538
2454.0,0.022283386192600053
1368.0,0.02227735578479399
2402.0,0.022275971590493406
2388.0,0.02226462829691195
2405.0,0.022257169688542643
2356.0,0.022254935193841686
2400.0,0.022254161751957494
2332.0,0.02225302300569257
2316.0,0.02225131530012258
2392.0,0.02224788554941265
2374.0,0.022244439537177408
2437.0,0.02224293436278888
2433.0,0.02223460976119901
2362.0,0.022228856896520238
2373.0,0.022220703225755267
2369.0,0.022219411661237094
2484.0,0.02221146377161846
1367.0,0.022205740868586166
2507.0,0.02220055083867942
2446.0,0.022197102967386206
2297.0,0.022192056177925957
2375.0,0.02218977103194589
2406.0,0.022178221877864633
2359.0,0.02217633494048115
2497.0,0.02217481440274182
2475.0,0.022171385459304145
2391.0,0.022170852711985732
2358.0,0.022164255155616437
2334.0,0.022162132798476796
2352.0,0.022157792467052507
2401.0,0.022157033210046813
2351.0,0.022156095005500396
2331.0,0.022155442063189756
2414.0,0.02215359156186073
1366.0,0.022145596181388224
2317.0,0.0221454748474667
2480.0,0.022145217826768343
2350.0,0.022144538141167968
2349.0,0.022144532375266035
2348.0,0.022142704303796903
2315.0,0.02213993720302052
2427.0,0.0221371925430138
2368.0,0.022130816723627947
2481.0,0.02212996849776221
2432.0,0.022121769327891876
2389.0,0.022119971836541092
2430.0,0.022114288066038813
2347.0,0.02210879720989196
2390.0,0.02210626197806443
2380.0,0.022104858606541305
2447.0,0.022101267859774242
1365.0,0.0220795730261695
2501.0,0.022078644421332384
2301.0,0.022076438086497906
2407.0,0.022075638466946487
2434.0,0.02207327935663518
2357.0,0.02206322239078649
2492.0,0.022061154038318095
2466.0,0.02205407539255176
2420.0,0.02205232539879496
2472.0,0.022047535627477095
1364.0,0.022028714732004885
2314.0,0.022020616383986034
2436.0,0.02201915106986001
350.0,0.02201560375401689
349.0,0.022014287592469595
2339.0,0.02200803132507249
352.0,0.0220047675218013
2376.0,0.022001579896636203
348.0,0.02199676985220141
351.0,0.02199406838481801
2330.0,0.02199376520686423
2338.0,0.02199226651049115
2372.0,0.021984719744328408
2340.0,0.021982535319266833
2500.0,0.02198039055151792
2408.0,0.0219794413000251
2263.0,0.02197886749887505
1363.0,0.021978546104414503
2370.0,0.02195097853870127
2271.0,0.021950312070952514
2346.0,0.021943805031564984
2467.0,0.021943087813554432
2264.0,0.02193942699387631
2341.0,0.02193119888514347
2416.0,0.021931195849941576
2258.0,0.021927910176259127
353.0,0.021919968458418843
1362.0,0.02191871628729122
2259.0,0.0219158202645008
2296.0,0.021912685690794517
2326.0,0.02190438743688638
2415.0,0.021902196828527697
2482.0,0.02188944681114953
2337.0,0.02188537578238566
2465.0,0.021883726006972515
2335.0,0.021880879341944933
1361.0,0.021878474513932256
2313.0,0.02187134337988671
2342.0,0.021870175219546248
2468.0,0.021867975790175877
2272.0,0.02185223630088886
2325.0,0.02185147458611486
2418.0,0.02184952383516101
649.0,0.021838977771762472
2483.0,0.021836419927036582
2435.0,0.021833040697445044
1360.0,0.0218306390084637
2417.0,0.021824838244404923
2343.0,0.02182248971078734
357.0,0.02182176778507575
2476.0,0.021819954649352373
2431.0,0.021818701374376283
2257.0,0.02181690776506976
2262.0,0.02181372513439143
2327.0,0.021813054106246472
2344.0,0.021802596898963147
864.0,0.021802200960151973
860.0,0.021802199020779293
863.0,0.021798064361936473
355.0,0.021797909503891214
