name= \My Documents\HR1024_Data\RD6B1.,,,,,name= \My Documents\HR1024_Data\RD6B2.,,,,,name= \My Documents\HR1024_Data\RD6B3.,,,,,name= \My Documents\HR1024_Data\RD6B4.,,,,,
instrument= HR: 1091052,,,,,instrument= HR: 1091052,,,,,instrument= HR: 1091052,,,,,instrument= HR: 1091052,,,,,
integration= 400  60  30  1000  60  30,,,,,integration= 400  60  30  1000  60  30,,,,,integration= 400  60  30  1000  60  30,,,,,integration= 400  60  30  1000  60  30,,,,,
scan time= 1  1,,,,,scan time= 1  1,,,,,scan time= 1  1,,,,,scan time= 1  1,,,,,
scan settings= AD  AI  AD  AI,,,,,scan settings= AD  AI  AD  AI,,,,,scan settings= AD  AI  AD  AI,,,,,scan settings= AD  AI  AD  AI,,,,,
external data set1= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,external data set1= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,external data set1= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,external data set1= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,
external data set2= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,external data set2= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,external data set2= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,external data set2= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,
external data dark= 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0,,,,,
external data mask= 0,,,,,external data mask= 0,,,,,external data mask= 0,,,,,external data mask= 0,,,,,
optic= LENS4   LENS4 ,,,,,optic= LENS4   LENS4 ,,,,,optic= LENS4   LENS4 ,,,,,optic= LENS4   LENS4 ,,,,,
temp= 32.98  8.94  -5.37  40.64  9.01  -5.30,,,,,temp= 32.98  8.94  -5.37  40.72  8.94  -5.30,,,,,temp= 41.28  9.01  -5.24  41.28  8.88  -5.37,,,,,temp= 41.28  9.01  -5.24  41.28  9.01  -5.24,,,,,
battery= 7.1  6.8,,,,,battery= 7.1  6.8,,,,,battery= 6.8  6.8,,,,,battery= 6.8  6.7,,,,,
error= 0  0,,,,,error= 0  0,,,,,error= 0  0,,,,,error= 0  0,,,,,
units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,
time= 4/7/08 10:35:00 AM  4/7/08 10:59:49 AM,,,,,time= 4/7/08 10:35:00 AM  4/7/08 11:00:09 AM,,,,,time= 4/7/08 11:01:21 AM  4/7/08 11:02:06 AM,,,,,time= 4/7/08 11:01:21 AM  4/7/08 11:02:26 AM,,,,,
longitude=   ,,,,,longitude=   ,,,,,longitude=   ,,,,,longitude=   ,,,,,
latitude=   ,,,,,latitude=   ,,,,,latitude=   ,,,,,latitude=   ,,,,,
gpstime=   ,,,,,gpstime=   ,,,,,gpstime=   ,,,,,gpstime=   ,,,,,
comm= ,,,,,comm= ,,,,,comm= ,,,,,comm= ,,,,,
memory slot= 0  0,,,,,memory slot= 0  0,,,,,memory slot= 0  0,,,,,memory slot= 0  0,,,,,
factors= ,,,,,factors= ,,,,,factors= ,,,,,factors= ,,,,,
,,,,,,,,,,,,,,,,,,,,AVERAGE OF INPUT FILES: RD6B1:RD6B2:RD6B3:RD6B4
Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Avg Refer,Avg Target,Avg Reflect,,
939.1,26282.27,10219.68,38.88,,939.1,26282.27,10193.24,38.78,,939.1,26216.18,10162.00,38.76,,939.1,26216.18,10169.21,38.79,,939.1,26249.23,10186.03,38.81,,
940.1,26307.38,10127.19,38.50,,940.1,26307.38,10115.05,38.45,,940.1,26252.75,10068.92,38.35,,940.1,26252.75,10066.49,38.34,,940.1,26280.07,10094.41,38.41,,
941.1,26474.98,10063.45,38.01,,941.1,26474.98,10041.30,37.93,,941.1,26351.96,9992.09,37.92,,941.1,26351.96,10011.77,37.99,,941.1,26413.47,10027.15,37.96,,
942.1,26613.43,9995.50,37.56,,942.1,26613.43,9995.50,37.56,,942.1,26513.45,9928.01,37.45,,942.1,26513.45,9930.51,37.45,,942.1,26563.44,9962.38,37.50,,
943.1,26709.35,9932.93,37.19,,943.1,26709.35,9922.79,37.15,,943.1,26639.59,9844.16,36.95,,943.1,26639.59,9861.91,37.02,,943.1,26674.47,9890.45,37.08,,
944.1,26891.46,9846.27,36.61,,944.1,26891.46,9843.70,36.61,,944.1,26820.75,9769.13,36.42,,944.1,26820.75,9784.56,36.48,,944.1,26856.11,9810.92,36.53,,
945.2,26931.87,9720.73,36.09,,945.2,26931.87,9725.94,36.11,,945.2,26886.30,9634.80,35.84,,945.2,26886.30,9655.63,35.91,,945.2,26909.09,9684.28,35.99,,
946.2,27005.05,9627.89,35.65,,946.2,27005.05,9612.06,35.59,,946.2,26945.68,9538.18,35.40,,946.2,26945.68,9564.56,35.50,,946.2,26975.37,9585.67,35.53,,
947.2,27050.94,9506.95,35.14,,947.2,27050.94,9488.23,35.08,,947.2,27030.88,9442.75,34.93,,947.2,27030.88,9407.98,34.80,,947.2,27040.91,9461.48,34.99,,
948.2,27161.01,9404.03,34.62,,948.2,27161.01,9398.59,34.60,,948.2,27140.61,9325.17,34.36,,948.2,27140.61,9311.57,34.31,,948.2,27150.81,9359.84,34.47,,
949.2,27258.97,9279.24,34.04,,949.2,27258.97,9265.43,33.99,,949.2,27196.81,9182.55,33.76,,949.2,27196.81,9226.75,33.93,,949.2,27227.89,9238.49,33.93,,
950.2,27257.00,9171.84,33.65,,950.2,27257.00,9154.98,33.59,,950.2,27271.05,9070.68,33.26,,950.2,27271.05,9059.44,33.22,,950.2,27264.03,9114.24,33.43,,
951.2,27381.90,9053.52,33.06,,951.2,27381.90,9036.38,33.00,,951.2,27353.34,8953.56,32.73,,951.2,27353.34,8916.43,32.60,,951.2,27367.62,8989.97,32.85,,
952.2,27427.92,8916.98,32.51,,952.2,27427.92,8911.17,32.49,,952.2,27398.87,8829.81,32.23,,952.2,27398.87,8806.57,32.14,,952.2,27413.40,8866.13,32.34,,
953.2,27549.11,8819.27,32.01,,953.2,27549.11,8819.27,32.01,,953.2,27526.93,8703.92,31.62,,953.2,27526.93,8712.80,31.65,,953.2,27538.02,8763.82,31.82,,
954.2,27670.16,8689.23,31.40,,954.2,27670.16,8731.44,31.56,,954.2,27609.86,8604.81,31.17,,954.2,27609.86,8601.80,31.15,,954.2,27640.01,8656.82,31.32,,
955.2,27683.23,8599.93,31.07,,955.2,27683.23,8593.78,31.04,,955.2,27667.86,8461.67,30.58,,955.2,27667.86,8486.25,30.67,,955.2,27675.55,8535.41,30.84,,
956.2,27678.04,8513.19,30.76,,956.2,27678.04,8531.98,30.83,,956.2,27685.87,8375.43,30.25,,956.2,27685.87,8366.03,30.22,,956.2,27681.96,8446.66,30.51,,
957.2,27683.31,8426.33,30.44,,957.2,27683.31,8419.94,30.42,,957.2,27723.22,8314.57,29.99,,957.2,27723.22,8276.26,29.85,,957.2,27703.27,8359.28,30.17,,
958.2,27771.67,8342.92,30.04,,958.2,27771.67,8375.53,30.16,,958.2,27787.98,8232.03,29.62,,958.2,27787.98,8238.55,29.65,,958.2,27779.83,8297.26,29.87,,
959.2,27855.45,8291.70,29.77,,959.2,27855.45,8281.71,29.73,,959.2,27905.40,8178.48,29.31,,959.2,27905.40,8205.12,29.40,,959.2,27880.43,8239.25,29.55,,
960.1,27895.78,8247.89,29.57,,960.1,27895.78,8244.49,29.55,,960.1,27904.29,8135.56,29.16,,960.1,27904.29,8132.16,29.14,,960.1,27900.04,8190.03,29.35,,
961.1,27947.74,8205.90,29.36,,961.1,27947.74,8209.38,29.37,,961.1,27999.96,8094.49,28.91,,961.1,27999.96,8084.04,28.87,,961.1,27973.85,8148.45,29.13,,
962.1,27921.09,8172.38,29.27,,962.1,27921.09,8158.13,29.22,,962.1,28036.88,8058.38,28.74,,962.1,28036.88,8044.13,28.69,,962.1,27978.99,8108.26,28.98,,
963.1,28038.72,8150.75,29.07,,963.1,28038.72,8158.05,29.10,,963.1,28047.84,8019.40,28.59,,963.1,28047.84,8037.65,28.66,,963.1,28043.28,8091.46,28.85,,
964.1,28081.62,8128.45,28.95,,964.1,28081.62,8162.07,29.07,,964.1,28165.67,8020.12,28.47,,964.1,28165.67,8031.33,28.51,,964.1,28123.65,8085.49,28.75,,
965.1,28159.91,8167.91,29.01,,965.1,28159.91,8156.40,28.96,,965.1,28246.23,8025.96,28.41,,965.1,28246.23,8037.47,28.46,,965.1,28203.07,8096.94,28.71,,
966.1,28230.04,8124.74,28.78,,966.1,28230.04,8132.61,28.81,,966.1,28328.40,8018.51,28.31,,966.1,28328.40,7998.84,28.24,,966.1,28279.22,8068.68,28.53,,
967.0,28291.66,8120.32,28.70,,967.0,28291.66,8132.46,28.75,,967.0,28372.58,8023.22,28.28,,967.0,28372.58,7986.80,28.15,,967.0,28332.12,8065.70,28.47,,
968.0,28354.15,8111.28,28.61,,968.0,28354.15,8098.81,28.56,,968.0,28416.51,8028.13,28.25,,968.0,28416.51,8015.66,28.21,,968.0,28385.33,8063.47,28.41,,
969.0,28355.00,8127.72,28.66,,969.0,28355.00,8132.00,28.68,,969.0,28440.60,7999.32,28.13,,969.0,28440.60,7990.76,28.10,,969.0,28397.80,8062.45,28.39,,
970.0,28440.42,8131.51,28.59,,970.0,28440.42,8122.68,28.56,,970.0,28517.67,7999.07,28.05,,970.0,28517.67,7990.25,28.02,,970.0,28479.05,8060.88,28.30,,
971.0,28447.07,8120.57,28.55,,971.0,28447.07,8152.47,28.66,,971.0,28583.78,8011.21,28.03,,971.0,28583.78,7992.98,27.96,,971.0,28515.43,8069.31,28.30,,
971.9,28529.94,8133.87,28.51,,971.9,28529.94,8124.42,28.48,,971.9,28695.26,8034.67,28.00,,971.9,28695.26,8006.33,27.90,,971.9,28612.60,8074.82,28.22,,
972.9,28619.85,8143.38,28.45,,972.9,28619.85,8163.05,28.52,,972.9,28693.61,8040.11,28.02,,972.9,28693.61,8040.11,28.02,,972.9,28656.73,8096.66,28.25,,
973.9,28640.46,8190.33,28.60,,973.9,28640.46,8159.52,28.49,,973.9,28614.79,8041.41,28.10,,973.9,28614.79,8036.28,28.08,,973.9,28627.63,8106.89,28.32,,
974.9,28629.25,8182.09,28.58,,974.9,28629.25,8219.80,28.71,,974.9,28750.44,8101.30,28.18,,974.9,28750.44,8047.43,27.99,,974.9,28689.85,8137.66,28.36,,
975.8,28737.28,8264.98,28.76,,975.8,28737.28,8213.90,28.58,,975.8,28737.28,8106.04,28.21,,975.8,28737.28,8071.98,28.09,,975.8,28737.28,8164.23,28.41,,
976.8,28722.61,8189.32,28.51,,976.8,28722.61,8243.31,28.70,,976.8,28812.60,8135.32,28.24,,976.8,28812.60,8093.33,28.09,,976.8,28767.61,8165.32,28.38,,
977.8,28846.97,8289.32,28.74,,977.8,28846.97,8225.61,28.51,,977.8,28910.68,8187.38,28.32,,977.8,28910.68,8142.78,28.17,,977.8,28878.83,8211.27,28.43,,
978.8,28789.28,8308.20,28.86,,978.8,28789.28,8246.91,28.65,,978.8,28891.43,8185.62,28.33,,978.8,28891.43,8185.62,28.33,,978.8,28840.36,8231.59,28.54,,
979.7,28914.30,8353.43,28.89,,979.7,28914.30,8287.42,28.66,,979.7,29060.98,8155.41,28.06,,979.7,29060.98,8199.41,28.21,,979.7,28987.64,8248.92,28.46,,
980.7,28909.16,8374.51,28.97,,980.7,28909.16,8398.37,29.05,,980.7,29068.22,8231.36,28.32,,980.7,29068.22,8279.07,28.48,,980.7,28988.69,8320.83,28.70,,
981.7,29108.19,8373.77,28.77,,981.7,29108.19,8443.33,29.01,,981.7,29151.66,8321.59,28.55,,981.7,29151.66,8365.07,28.70,,981.7,29129.93,8375.94,28.75,,
982.6,29310.11,8536.18,29.12,,982.6,29310.11,8555.38,29.19,,982.6,29382.12,8440.16,28.73,,982.6,29382.12,8420.95,28.66,,982.6,29346.12,8488.17,28.92,,
983.6,29612.62,8629.20,29.14,,983.6,29612.62,8575.60,28.96,,983.6,29559.02,8511.28,28.79,,983.6,29559.02,8554.16,28.94,,983.6,29585.82,8567.56,28.96,,
984.6,29886.86,8718.51,29.17,,984.6,29886.86,8718.51,29.17,,984.6,29796.30,8633.98,28.98,,984.6,29796.30,8573.61,28.77,,984.6,29841.58,8661.15,29.02,,
985.5,30220.02,8883.79,29.40,,985.5,30220.02,8883.79,29.40,,985.5,30288.78,8746.27,28.88,,985.5,30288.78,8787.53,29.01,,985.5,30254.40,8825.35,29.17,,
986.5,30590.42,9042.75,29.56,,986.5,30590.42,9137.60,29.87,,986.5,30946.12,8979.51,29.02,,986.5,30946.12,9074.37,29.32,,986.5,30768.27,9058.56,29.44,,
987.5,31346.01,9293.82,29.65,,987.5,31346.01,9275.49,29.59,,987.5,31437.67,9293.82,29.56,,987.5,31437.67,9238.82,29.39,,987.5,31391.84,9275.49,29.55,,
988.4,31956.65,9688.36,30.32,,988.4,31956.65,9474.96,29.65,,988.4,32010.00,9538.98,29.80,,988.4,32010.00,9496.30,29.67,,988.4,31983.33,9549.65,29.86,,
989.4,32957.10,9737.33,29.55,,989.4,32957.10,9837.20,29.85,,989.4,32832.26,9687.39,29.51,,989.4,32832.26,9712.36,29.58,,989.4,32894.68,9743.57,29.62,,
990.4,33646.09,10247.09,30.46,,990.4,33646.09,9925.96,29.50,,990.4,33281.16,9896.77,29.74,,990.4,33281.16,10071.93,30.26,,990.4,33463.63,10035.44,29.99,,
991.3,34254.92,10327.60,30.15,,991.3,34254.92,10395.77,30.35,,991.3,34510.56,10225.35,29.63,,991.3,34510.56,10293.52,29.83,,991.3,34382.74,10310.56,29.99,,
992.3,35605.12,10603.28,29.78,,992.3,35605.12,10525.03,29.56,,992.3,35018.22,10485.90,29.94,,992.3,35018.22,10485.90,29.94,,992.3,35311.67,10525.03,29.81,,
993.2,35791.00,11264.63,31.47,,993.2,35791.00,10950.48,30.60,,993.2,36576.39,10950.48,29.94,,993.2,36576.39,10950.48,29.94,,993.2,36183.70,11029.02,30.48,,
994.2,37066.33,10930.14,29.49,,994.2,37066.33,11081.95,29.90,,994.2,37445.85,11284.36,30.14,,994.2,37445.85,11334.96,30.27,,994.2,37256.09,11157.85,29.95,,
995.2,37769.29,11918.31,31.56,,995.2,37769.29,11414.72,30.22,,995.2,37489.52,11806.40,31.49,,995.2,37489.52,11414.72,30.45,,995.2,37629.41,11638.54,30.93,,
996.1,38356.88,11552.91,30.12,,996.1,38356.88,11614.04,30.28,,996.1,38662.51,11797.41,30.51,,996.1,38662.51,12225.30,31.62,,996.1,38509.70,11797.42,30.63,,
997.1,37945.80,11595.45,30.56,,997.1,37945.80,11725.74,30.90,,997.1,37620.08,11856.03,31.52,,997.1,37620.08,12116.60,32.21,,997.1,37782.94,11823.46,31.29,,
998.0,38542.50,11511.36,29.87,,998.0,38542.50,11648.40,30.22,,998.0,38199.90,12128.04,31.75,,998.0,38199.90,11991.00,31.39,,998.0,38371.20,11819.70,30.80,,
999.0,38301.25,12646.64,33.02,,999.0,38301.25,11851.71,30.94,,999.0,39204.58,12068.51,30.78,,999.0,39204.58,12140.77,30.97,,999.0,38752.92,12176.91,31.42,,
1000.0,38064.02,12450.50,32.71,,1000.0,38064.02,12450.50,32.71,,1000.0,38626.55,11925.48,30.87,,1000.0,38626.55,11775.47,30.49,,1000.0,38345.29,12150.49,31.69,,
1000.9,38955.51,12670.38,32.53,,1000.9,38955.51,12827.77,32.93,,1000.9,38955.51,11804.70,30.30,,1000.9,38955.51,12198.19,31.31,,1000.9,38955.51,12375.26,31.77,,
1001.9,38313.61,12081.96,31.53,,1001.9,38313.61,11433.27,29.84,,1001.9,38719.04,11757.62,30.37,,1001.9,38719.04,11919.79,30.79,,1001.9,38516.33,11798.16,30.63,,
1002.8,38469.11,12126.13,31.52,,1002.8,38469.11,12460.65,32.39,,1002.8,38887.25,11791.62,30.32,,1002.8,38887.25,11791.62,30.32,,1002.8,38678.18,12042.51,31.14,,
1003.8,38840.71,12132.27,31.24,,1003.8,38840.71,11695.86,30.11,,1003.8,38186.09,12219.55,32.00,,1003.8,38186.09,11870.42,31.09,,1003.8,38513.40,11979.53,31.10,,
1004.8,39018.78,12595.54,32.28,,1004.8,39018.78,11774.09,30.18,,1004.8,38334.24,11865.36,30.95,,1004.8,38334.24,12230.45,31.90,,1004.8,38676.51,12116.36,31.33,,
961.5,34418.44,8991.33,26.12,,961.5,34418.44,8797.97,25.56,,961.5,33838.35,9184.70,27.14,,961.5,33838.35,8991.33,26.57,,961.5,34128.40,8991.33,26.35,,
965.5,34203.70,8870.78,25.94,,965.5,34203.70,8785.49,25.69,,965.5,33094.85,9297.26,28.09,,965.5,33094.85,9126.67,27.58,,965.5,33649.28,9020.05,26.81,,
969.5,33124.73,8828.97,26.65,,969.5,33124.73,8828.97,26.65,,969.5,31771.39,9151.19,28.80,,969.5,31771.39,9215.64,29.01,,969.5,32448.06,9006.19,27.76,,
973.4,31599.68,8654.98,27.39,,973.4,31599.68,8654.98,27.39,,973.4,30427.65,9015.60,29.63,,973.4,30427.65,9150.83,30.07,,973.4,31013.67,8869.10,28.60,,
977.4,30418.99,8653.17,28.45,,977.4,30418.99,8535.04,28.06,,977.4,29414.87,8948.50,30.42,,977.4,29414.87,8978.03,30.52,,977.4,29916.93,8778.69,29.34,,
981.4,29806.10,8704.61,29.20,,981.4,29806.10,8666.34,29.08,,981.4,28964.33,8915.05,30.78,,981.4,28964.33,8915.05,30.78,,981.4,29385.22,8800.26,29.95,,
985.3,29606.90,8771.93,29.63,,985.3,29606.90,8771.93,29.63,,985.3,28767.73,9007.94,31.31,,985.3,28767.73,8981.72,31.22,,985.3,29187.32,8883.38,30.44,,
989.3,29665.19,8903.50,30.01,,989.3,29665.19,8873.95,29.91,,989.3,28818.17,9100.48,31.58,,989.3,28818.17,9080.78,31.51,,989.3,29241.68,8989.68,30.74,,
993.3,29713.32,8971.14,30.19,,993.3,29713.32,8962.97,30.16,,993.3,28888.86,9150.72,31.68,,993.3,28888.86,9158.89,31.70,,993.3,29301.09,9060.93,30.92,,
997.2,29668.74,9028.03,30.43,,997.2,29668.74,9042.67,30.48,,997.2,28863.32,9218.40,31.94,,997.2,28863.32,9247.69,32.04,,997.2,29266.03,9134.20,31.21,,
1001.2,29627.00,9156.81,30.91,,1001.2,29627.00,9156.81,30.91,,1001.2,28841.54,9363.51,32.47,,1001.2,28841.54,9370.40,32.49,,1001.2,29234.27,9261.88,31.68,,
1005.2,29568.23,9323.44,31.53,,1005.2,29568.23,9330.04,31.55,,1005.2,28795.68,9534.73,33.11,,1005.2,28795.68,9534.73,33.11,,1005.2,29181.96,9430.74,32.32,,
1009.1,29600.49,9534.93,32.21,,1009.1,29600.49,9541.23,32.23,,1009.1,28837.95,9755.50,33.83,,1009.1,28837.95,9742.89,33.78,,1009.1,29219.22,9643.64,33.00,,
1013.1,29702.49,9812.70,33.04,,1013.1,29702.49,9794.67,32.98,,1013.1,28921.32,10004.99,34.59,,1013.1,28921.32,10004.99,34.59,,1013.1,29311.91,9904.34,33.79,,
1017.1,29789.49,10076.28,33.82,,1017.1,29789.49,10064.72,33.79,,1017.1,28985.93,10290.18,35.50,,1017.1,28985.93,10295.96,35.52,,1017.1,29387.71,10181.79,34.65,,
1021.0,29789.99,10300.06,34.58,,1021.0,29789.99,10300.06,34.58,,1021.0,28993.80,10546.77,36.38,,1021.0,28993.80,10546.77,36.38,,1021.0,29391.90,10423.42,35.46,,
1025.0,29760.59,10541.58,35.42,,1025.0,29760.59,10558.08,35.48,,1025.0,28990.73,10816.53,37.31,,1025.0,28990.73,10800.04,37.25,,1025.0,29375.66,10679.06,36.35,,
1029.0,29636.30,10775.85,36.36,,1029.0,29636.30,10781.27,36.38,,1029.0,28861.95,11052.02,38.29,,1029.0,28861.95,11035.77,38.24,,1029.0,29249.13,10911.23,37.30,,
1032.9,29533.53,11006.45,37.27,,1032.9,29533.53,11001.12,37.25,,1032.9,28755.35,11262.29,39.17,,1032.9,28755.35,11262.29,39.17,,1032.9,29144.44,11133.04,38.20,,
1036.9,29509.70,11270.96,38.19,,1036.9,29509.70,11281.43,38.23,,1036.9,28745.39,11517.00,40.07,,1036.9,28745.39,11527.47,40.10,,1036.9,29127.55,11399.22,39.14,,
1040.9,29556.91,11545.75,39.06,,1040.9,29556.91,11566.19,39.13,,1040.9,28810.71,11816.63,41.01,,1040.9,28810.71,11816.63,41.01,,1040.9,29183.81,11686.30,40.04,,
1044.8,29679.34,11825.79,39.85,,1044.8,29679.34,11840.77,39.90,,1044.8,28945.22,12120.44,41.87,,1044.8,28945.22,12105.46,41.82,,1044.8,29312.28,11973.12,40.85,,
1048.8,29786.37,12083.52,40.57,,1048.8,29786.37,12093.34,40.60,,1048.8,29054.48,12368.42,42.57,,1048.8,29054.48,12368.42,42.57,,1048.8,29420.43,12228.43,41.56,,
1052.7,29868.84,12289.00,41.14,,1052.7,29868.84,12308.30,41.21,,1052.7,29126.10,12597.68,43.25,,1052.7,29126.10,12578.38,43.19,,1052.7,29497.47,12443.34,42.18,,
1056.7,29898.31,12457.23,41.67,,1056.7,29898.31,12466.72,41.70,,1056.7,29158.56,12779.69,43.83,,1056.7,29158.56,12746.50,43.71,,1056.7,29528.44,12612.54,42.71,,
1060.7,29913.73,12602.65,42.13,,1060.7,29913.73,12597.97,42.11,,1060.7,29168.81,12883.75,44.17,,1060.7,29168.81,12888.44,44.19,,1060.7,29541.27,12743.20,43.14,,
1064.6,29918.21,12696.63,42.44,,1064.6,29918.21,12692.01,42.42,,1064.6,29178.69,12960.09,44.42,,1064.6,29178.69,12973.95,44.46,,1064.6,29548.45,12830.67,43.42,,
1068.6,29859.11,12710.94,42.57,,1068.6,29859.11,12715.49,42.58,,1068.6,29140.05,12988.55,44.57,,1068.6,29140.05,13002.21,44.62,,1068.6,29499.58,12854.30,43.57,,
1072.5,29814.52,12686.17,42.55,,1072.5,29814.52,12695.13,42.58,,1072.5,29102.52,12986.20,44.62,,1072.5,29102.52,12986.20,44.62,,1072.5,29458.52,12838.43,43.58,,
1076.5,29798.83,12647.13,42.44,,1076.5,29798.83,12655.92,42.47,,1076.5,29077.39,12946.26,44.52,,1076.5,29077.39,12946.26,44.52,,1076.5,29438.11,12798.89,43.48,,
1080.4,29797.49,12575.68,42.20,,1080.4,29797.49,12580.01,42.22,,1080.4,29079.37,12865.52,44.24,,1080.4,29079.37,12852.55,44.20,,1080.4,29438.43,12718.44,43.20,,
1084.4,29858.05,12477.80,41.79,,1084.4,29858.05,12486.33,41.82,,1084.4,29141.87,12789.00,43.89,,1084.4,29141.87,12759.16,43.78,,1084.4,29499.96,12628.07,42.81,,
1088.3,29928.60,12355.96,41.28,,1088.3,29928.60,12376.99,41.36,,1088.3,29213.41,12658.86,43.33,,1088.3,29213.41,12658.86,43.33,,1088.3,29571.01,12512.67,42.31,,
1092.3,29919.24,12162.53,40.65,,1092.3,29919.24,12195.98,40.76,,1092.3,29216.83,12438.48,42.57,,1092.3,29216.83,12446.84,42.60,,1092.3,29568.04,12310.96,41.64,,
1096.2,29930.07,11962.88,39.97,,1096.2,29930.07,11992.00,40.07,,1096.2,29218.54,12220.86,41.83,,1096.2,29218.54,12216.70,41.81,,1096.2,29574.31,12098.11,40.91,,
1100.2,29956.02,11769.77,39.29,,1100.2,29956.02,11782.18,39.33,,1100.2,29244.45,12034.53,41.15,,1100.2,29244.45,12034.53,41.15,,1100.2,29600.24,11905.25,40.22,,
1104.1,29873.92,11528.70,38.59,,1104.1,29873.92,11532.80,38.60,,1104.1,29194.31,11782.53,40.36,,1104.1,29194.31,11790.72,40.39,,1104.1,29534.12,11658.69,39.48,,
1108.1,29858.25,11309.52,37.88,,1108.1,29858.25,11297.39,37.84,,1108.1,29171.11,11552.04,39.60,,1108.1,29171.11,11547.99,39.59,,1108.1,29514.68,11426.74,38.72,,
1112.0,29809.22,11053.80,37.08,,1112.0,29809.22,11041.79,37.04,,1112.0,29108.34,11298.11,38.81,,1112.0,29108.34,11294.10,38.80,,1112.0,29458.78,11171.95,37.92,,
1116.0,29674.06,10749.12,36.22,,1116.0,29674.06,10757.05,36.25,,1116.0,28976.22,10979.09,37.89,,1116.0,28976.22,10975.12,37.88,,1116.0,29325.14,10865.10,37.05,,
1119.9,29580.84,10413.20,35.20,,1119.9,29580.84,10440.53,35.29,,1119.9,28878.30,10639.58,36.84,,1119.9,28878.30,10627.87,36.80,,1119.9,29229.57,10530.30,36.03,,
1123.9,29636.88,10061.86,33.95,,1123.9,29636.88,10069.58,33.98,,1123.9,28925.90,10270.51,35.51,,1123.9,28925.90,10266.65,35.49,,1123.9,29281.39,10167.15,34.72,,
1127.8,29621.76,9561.60,32.28,,1127.8,29621.76,9561.60,32.28,,1127.8,28911.36,9768.96,33.79,,1127.8,28911.36,9753.60,33.74,,1127.8,29266.56,9661.44,33.01,,
1131.8,29615.13,8953.50,30.23,,1131.8,29615.13,8964.93,30.27,,1131.8,28910.28,9144.00,31.63,,1131.8,28910.28,9128.76,31.58,,1131.8,29262.71,9047.80,30.92,,
1135.7,29658.37,8300.24,27.99,,1135.7,29658.37,8300.24,27.99,,1135.7,28944.53,8452.12,29.20,,1135.7,28944.53,8459.72,29.23,,1135.7,29301.45,8378.08,28.59,,
1139.6,29649.41,7631.28,25.74,,1139.6,29649.41,7635.07,25.75,,1139.6,28951.87,7767.76,26.83,,1139.6,28951.87,7779.13,26.87,,1139.6,29300.64,7703.31,26.29,,
1143.6,29635.32,7049.93,23.79,,1143.6,29635.32,7049.93,23.79,,1143.6,28945.78,7170.50,24.77,,1143.6,28945.78,7185.58,24.82,,1143.6,29290.55,7113.99,24.29,,
1147.5,29635.02,6587.23,22.23,,1147.5,29635.02,6590.97,22.24,,1147.5,28934.33,6707.13,23.18,,1147.5,28934.33,6707.13,23.18,,1147.5,29284.68,6648.12,22.70,,
1151.4,29535.85,6215.93,21.05,,1151.4,29535.85,6223.35,21.07,,1151.4,28856.74,6349.52,22.00,,1151.4,28856.74,6330.97,21.94,,1151.4,29196.30,6279.94,21.51,,
1155.4,29547.88,5983.73,20.25,,1155.4,29547.88,5991.07,20.28,,1155.4,28883.43,6119.56,21.19,,1155.4,28883.43,6101.20,21.12,,1155.4,29215.66,6048.89,20.70,,
1159.3,29582.50,5846.69,19.76,,1159.3,29582.50,5861.23,19.81,,1159.3,28917.11,5970.31,20.65,,1159.3,28917.11,5973.95,20.66,,1159.3,29249.81,5913.05,20.22,,
1163.2,29498.44,5734.01,19.44,,1163.2,29498.44,5741.19,19.46,,1163.2,28842.20,5859.52,20.32,,1163.2,28842.20,5859.52,20.32,,1163.2,29170.32,5798.56,19.88,,
1167.2,29505.90,5664.00,19.20,,1167.2,29505.90,5667.54,19.21,,1167.2,28843.92,5794.98,20.09,,1167.2,28843.92,5780.82,20.04,,1167.2,29174.91,5726.84,19.63,,
1171.1,29517.01,5616.61,19.03,,1171.1,29517.01,5623.62,19.05,,1171.1,28854.38,5732.31,19.87,,1171.1,28854.38,5725.30,19.84,,1171.1,29185.70,5674.46,19.44,,
