Wavelength,Reflectance
356.0,11983.5
366.0,13050.2
376.0,13914.8
386.0,13758.4
396.0,17434.75
406.0,17872.49
416.0,23085.76
426.0,26351.0
436.0,30931.86
446.0,37897.32
456.0,47866.85
466.0,59008.79
476.0,70691.06
486.0,77538.59
496.0,103895.62
506.0,154401.63
516.0,224999.0
526.0,319541.32
536.0,410105.0
546.0,479229.02
556.0,496475.95
566.0,517731.69
576.0,528601.79
586.0,530430.4
596.0,537987.73
606.0,523451.0
616.0,509790.77
626.0,558817.04
636.0,525825.52
646.0,417678.38
656.0,358005.96
666.0,297782.1
676.0,280257.0
686.0,410115.29
696.0,832770.72
706.0,1284571.75
716.0,1557998.24
726.0,1686289.64
736.0,1731824.0
746.0,1875397.69
756.0,1946051.17
766.0,2038908.39
776.0,2098789.35
786.0,2118588.83
796.0,2087069.1
806.0,2031847.58
816.0,2016645.0
826.0,1984877.44
836.0,1970449.5
846.0,2008825.59
856.0,2043839.67
866.0,2052164.81
876.0,2042434.67
886.0,2029509.65
896.0,1978669.0
906.0,1940411.05
916.0,1883737.7
926.0,1803784.78
936.0,1741689.0
946.0,1666120.53
956.0,1569047.35
966.0,1533180.73
976.0,1569424.97
986.0,1698837.8
996.0,1731834.61
1006.0,1770626.48
1016.0,1844733.11
1026.0,1908031.25
1036.0,1963106.36
1046.0,2035639.68
1056.0,2087949.08
1066.0,2110114.5
1076.0,2100804.38
1086.0,2081443.62
1096.0,2038985.69
1106.0,1982302.31
1116.0,1913509.0
1126.0,1816092.65
1136.0,1645359.03
1146.0,1454050.08
1156.0,1337011.08
1166.0,1292073.77
1176.0,1271743.75
1186.0,1258776.65
1196.0,1234923.6
1206.0,1226653.54
1216.0,1230542.69
1226.0,1240935.0
1236.0,1249972.55
1246.0,1254695.87
1256.0,1256422.85
1266.0,1249775.55
1276.0,1243728.32
1286.0,1225760.87
1296.0,1186480.36
1306.0,1124257.8
1316.0,1048861.69
1326.0,965094.85
1336.0,882844.62
1346.0,812130.98
1356.0,747138.13
1366.0,687477.2
1376.0,613730.1
1386.0,504540.02
1396.0,393514.34
1406.0,317628.03
1416.0,276249.92
1426.0,254313.78
1436.0,244367.76
1446.0,239162.85
1456.0,237187.26
1466.0,240326.05
1476.0,247975.27
1486.0,263104.01
1496.0,281715.83
1506.0,294672.4
1516.0,303100.23
1526.0,313578.0
1536.0,324914.73
1546.0,340812.8
1556.0,354151.95
1566.0,366684.42
1576.0,378683.34
1586.0,387753.0
1596.0,393116.02
1606.0,398811.42
1616.0,402908.72
1626.0,407613.0
1636.0,409678.65
1646.0,409430.71
1656.0,407039.34
1666.0,402511.6
1676.0,396902.96
1686.0,391988.88
1696.0,380954.42
1706.0,366364.58
1716.0,347628.88
1726.0,332287.53
1736.0,321981.33
1746.0,310757.0
1756.0,295673.06
1766.0,283744.78
1776.0,276341.87
1786.0,268883.0
1796.0,264208.5
1806.0,260794.26
1816.0,257305.78
1826.0,251925.47
1836.0,243250.8
1846.0,231771.34
1856.0,215610.44
1866.0,195178.7
1876.0,156655.77
1886.0,120693.57
1896.0,98393.01
1906.0,18472.56
1916.0,39525.66
1926.0,54107.58
1936.0,41512.49
1946.0,25928.95
1956.0,34502.51
1966.0,52463.31
1976.0,65565.57
1986.0,35023.99
1996.0,46584.35
2006.0,68076.52
2016.0,83031.09
2026.0,53771.2
2036.0,55684.33
2046.0,74763.87
2056.0,88710.93
2066.0,53662.93
2076.0,70787.56
2086.0,89147.45
2096.0,75452.28
2106.0,67067.91
2116.0,85861.2
2126.0,101586.04
2136.0,68134.54
2146.0,78623.51
2156.0,111600.66
2166.0,66652.28
2176.0,77674.0
2186.0,96449.04
2196.0,66018.9
2206.0,66174.84
2216.0,98162.63
2226.0,64714.0
2236.0,65137.38
2246.0,94023.42
2256.0,40552.5
2266.0,56625.04
2276.0,71045.29
2286.0,36840.42
2296.0,59799.79
2306.0,39198.4
2316.0,29713.31
2326.0,66818.58
2336.0,7784.12
2346.0,43903.83
2356.0,22937.0
2366.0,16182.22
2376.0,42987.04
2386.0,4688.5
2396.0,47304.86
2406.0,1742.33
2416.0,26691.93
2426.0,-5405.72
2436.0,19329.2
2446.0,11667.54
2456.0,7493.89
2466.0,14269.21
2476.0,2486.43
2486.0,3699.65
2496.0,3684.0
2506.0,26688.14
