Wavelength,Reflectance
356.0,20481.0
366.0,23453.0
376.0,28032.07
386.0,30246.33
396.0,38782.88
406.0,42789.18
416.0,54783.51
426.0,63808.0
436.0,77626.32
446.0,95201.91
456.0,116305.43
466.0,144639.97
476.0,167813.19
486.0,186635.18
496.0,241223.24
506.0,330661.38
516.0,438139.0
526.0,585109.99
536.0,730490.33
546.0,839714.6
556.0,864105.44
566.0,911858.08
576.0,960518.72
586.0,986954.81
596.0,1008544.16
606.0,986897.0
616.0,979155.13
626.0,1036113.39
636.0,958197.48
646.0,937791.12
656.0,819909.34
666.0,687041.03
676.0,659856.0
686.0,882651.69
696.0,1507096.92
706.0,2075825.55
716.0,2361818.17
726.0,2460096.55
736.0,2491917.0
746.0,2699321.73
756.0,2758153.28
766.0,2912655.58
776.0,2992181.5
786.0,3026790.9
796.0,2932581.64
806.0,2847306.15
816.0,2833159.0
826.0,2784161.98
836.0,2789351.56
846.0,2867601.53
856.0,2908951.04
866.0,2934507.55
876.0,2934428.0
886.0,2910725.8
896.0,2842088.0
906.0,2800029.55
916.0,2732452.5
926.0,2650353.5
936.0,2606532.0
946.0,2544737.12
956.0,2456462.73
966.0,2444110.5
976.0,2490208.83
986.0,2282982.35
996.0,2382949.27
1006.0,2432706.56
1016.0,2513341.16
1026.0,2580160.75
1036.0,2625513.51
1046.0,2705224.11
1056.0,2767769.54
1066.0,2792664.5
1076.0,2782612.75
1086.0,2767674.24
1096.0,2727732.26
1106.0,2672786.51
1116.0,2598133.0
1126.0,2496059.12
1136.0,2318739.28
1146.0,2114618.45
1156.0,1986421.63
1166.0,1938060.17
1176.0,1919739.5
1186.0,1907997.72
1196.0,1875230.22
1206.0,1860093.17
1216.0,1862516.71
1226.0,1871080.0
1236.0,1881589.75
1246.0,1886255.46
1256.0,1888992.93
1266.0,1878671.22
1276.0,1878375.11
1286.0,1859879.72
1296.0,1813700.53
1306.0,1740752.93
1316.0,1650751.42
1326.0,1549807.27
1336.0,1446610.97
1346.0,1352599.64
1356.0,1265348.2
1366.0,1187947.23
1376.0,1093177.08
1386.0,945685.17
1396.0,789866.07
1406.0,674482.16
1416.0,610242.08
1426.0,577436.05
1436.0,560310.45
1446.0,552047.28
1456.0,548697.99
1466.0,553537.31
1476.0,564684.4
1486.0,586936.02
1496.0,613265.42
1506.0,634546.89
1516.0,650153.58
1526.0,668744.0
1536.0,689542.69
1546.0,707304.69
1556.0,725898.79
1566.0,735988.75
1576.0,753789.28
1586.0,763924.0
1596.0,770448.26
1606.0,774606.64
1616.0,781584.12
1626.0,786418.41
1636.0,787346.93
1646.0,780775.53
1656.0,772380.24
1666.0,764217.72
1676.0,753854.72
1686.0,748916.82
1696.0,732485.82
1706.0,710629.87
1716.0,680722.98
1726.0,657021.63
1736.0,641292.56
1746.0,623747.57
1756.0,599294.09
1766.0,578743.41
1776.0,568280.72
1786.0,557656.43
1796.0,548137.5
1806.0,543090.53
1816.0,536589.83
1826.0,526866.35
1836.0,512274.27
1846.0,501883.26
1856.0,486779.51
1866.0,449130.35
1876.0,383028.3
1886.0,322332.03
1896.0,281281.18
1906.0,103878.22
1916.0,132752.16
1926.0,145686.18
1936.0,129959.9
1946.0,114350.16
1956.0,133368.07
1966.0,152139.64
1976.0,156794.17
1986.0,125445.57
1996.0,148311.72
2006.0,165445.28
2016.0,175522.53
2026.0,157624.19
2036.0,162677.67
2046.0,181785.44
2056.0,185199.82
2066.0,159642.43
2076.0,169407.03
2086.0,195678.27
2096.0,185914.08
2106.0,172931.25
2116.0,189145.29
2126.0,207446.88
2136.0,168394.3
2146.0,187331.66
2156.0,209021.05
2166.0,171629.44
2176.0,173258.0
2186.0,200291.29
2196.0,174135.81
2206.0,168223.05
2216.0,199826.6
2226.0,162908.0
2236.0,155721.1
2246.0,183205.58
2256.0,136706.25
2266.0,141562.69
2276.0,170899.78
2286.0,118597.5
2296.0,137051.28
2306.0,110738.6
2316.0,107685.77
2326.0,139664.15
2336.0,82581.93
2346.0,116120.58
2356.0,91893.67
2366.0,86767.31
2376.0,117181.1
2386.0,70011.0
2396.0,114109.35
2406.0,49359.09
2416.0,91171.92
2426.0,44130.34
2436.0,69684.2
2446.0,43648.93
2456.0,44835.63
2466.0,57829.85
2476.0,49607.22
2486.0,49648.83
2496.0,44835.2
2506.0,80955.97
