Wavelength,Reflectance
356.0,7876.81
366.0,8535.0
376.0,9074.73
386.0,9160.73
396.0,12462.19
406.0,13559.62
416.0,17698.25
426.0,20538.0
436.0,24458.13
446.0,30745.39
456.0,39026.32
466.0,48800.39
476.0,58346.93
486.0,65391.39
496.0,88300.42
506.0,126531.75
516.0,170965.0
526.0,228107.07
536.0,285121.33
546.0,332729.73
556.0,345789.89
566.0,369642.83
576.0,393791.76
586.0,409475.97
596.0,423843.29
606.0,420169.0
616.0,421899.28
626.0,438974.15
636.0,431447.95
646.0,392329.57
656.0,355467.71
666.0,292330.51
676.0,278862.0
686.0,396259.58
696.0,702334.15
706.0,967998.33
716.0,1103358.55
726.0,1162351.7
736.0,1193209.0
746.0,1302428.49
756.0,1352729.7
766.0,1436951.18
776.0,1487289.95
786.0,1509270.87
796.0,1473822.68
806.0,1437147.3
816.0,1437213.5
826.0,1425665.49
836.0,1440789.38
846.0,1493424.58
856.0,1523737.4
866.0,1544919.47
876.0,1550466.61
886.0,1542142.28
896.0,1508414.0
906.0,1488302.43
916.0,1452479.26
926.0,1405617.74
936.0,1384286.0
946.0,1353520.88
956.0,1301634.47
966.0,1287181.02
976.0,1303420.58
986.0,1300811.66
996.0,1305771.15
1006.0,1324630.75
1016.0,1372055.46
1026.0,1404838.5
1036.0,1431332.17
1046.0,1477258.8
1056.0,1510135.74
1066.0,1524582.4
1076.0,1520149.88
1086.0,1510778.24
1096.0,1486765.9
1106.0,1455412.5
1116.0,1412598.0
1126.0,1350846.77
1136.0,1237463.1
1146.0,1105324.66
1156.0,1026790.64
1166.0,997309.62
1176.0,983035.5
1186.0,974906.76
1196.0,957005.95
1206.0,950715.23
1216.0,955535.09
1226.0,965757.0
1236.0,974307.03
1246.0,977932.49
1256.0,981120.7
1266.0,977575.91
1276.0,973988.39
1286.0,960789.02
1296.0,931519.26
1306.0,883528.44
1316.0,825421.06
1326.0,759572.42
1336.0,693665.29
1346.0,635670.62
1356.0,581487.33
1366.0,534306.46
1376.0,470815.93
1386.0,377701.67
1396.0,287417.32
1406.0,227992.31
1416.0,196365.77
1426.0,180998.64
1436.0,173052.76
1446.0,169469.43
1456.0,168159.37
1466.0,171126.68
1476.0,178463.38
1486.0,190860.01
1496.0,205667.84
1506.0,215710.6
1516.0,223829.56
1526.0,234211.0
1536.0,248561.99
1546.0,261987.65
1556.0,272879.05
1566.0,282370.75
1576.0,292350.34
1586.0,300618.0
1596.0,306190.51
1606.0,311473.12
1616.0,316512.92
1626.0,320250.97
1636.0,322508.3
1646.0,321452.44
1656.0,318586.34
1666.0,314852.79
1676.0,310168.5
1686.0,306423.77
1696.0,297396.74
1706.0,285681.99
1716.0,271028.88
1726.0,258571.52
1736.0,251051.33
1746.0,243156.29
1756.0,230518.37
1766.0,220220.17
1776.0,215547.61
1786.0,209929.43
1796.0,206920.5
1806.0,204318.4
1816.0,202035.8
1826.0,197596.75
1836.0,190751.69
1846.0,183214.86
1856.0,170701.41
1866.0,149044.9
1876.0,114320.74
1886.0,84649.57
1896.0,68020.36
1906.0,287.88
1916.0,9692.74
1926.0,27942.62
1936.0,19454.63
1946.0,1782.73
1956.0,9761.44
1966.0,30129.96
1976.0,36310.97
1986.0,3230.75
1996.0,22432.88
2006.0,35412.39
2016.0,49568.18
2026.0,26009.07
2036.0,28571.39
2046.0,43153.72
2056.0,52294.6
2066.0,20266.4
2076.0,39067.8
2086.0,58058.91
2096.0,45803.17
2106.0,37915.91
2116.0,55391.49
2126.0,63971.49
2136.0,33304.08
2146.0,49360.54
2156.0,73223.14
2166.0,31188.28
2176.0,44222.0
2186.0,68330.06
2196.0,34813.52
2206.0,39294.31
2216.0,64882.81
2226.0,29698.0
2236.0,35503.48
2246.0,67204.44
2256.0,9986.25
2266.0,33236.4
2276.0,51202.08
2286.0,9587.58
2296.0,37893.38
2306.0,19108.7
2316.0,15595.67
2326.0,46842.78
2336.0,2902.67
2346.0,26204.97
2356.0,12895.0
2366.0,3679.4
2376.0,31290.66
2386.0,2344.0
2396.0,32810.72
2406.0,0.0
2416.0,16157.26
2426.0,-10749.63
2436.0,9156.13
2446.0,613.62
2456.0,4995.92
2466.0,4101.17
2476.0,2175.66
2486.0,4429.68
2496.0,4420.84
2506.0,4045.33
