WAVELENGTH,PC1,PC2
Reflectance D3 GB1,29.500196191182194,5.206540335167684
Reflectance D3 GS1,76.91425433757881,-5.298165975262912
Reflectance D3 GS2,-46.06425957907244,-11.278939718099382
Reflectance D3 GS3,3.367588597012641,4.53620521206838
Reflectance D3 GT1,-30.63969930868879,-22.49609237386761
Reflectance D3 GT2,-33.07808023801258,29.330452519993816
