WAVELENGTH,PC1,PC2
Reflectance D6 GB,-17.483436089926943,1.5841284940432594
Reflectance D6 GS1,65.37292537737527,7.5547142427269955
Reflectance D6 GS2,55.16503024221668,-15.941805832788502
Reflectance D6 GS3,-27.616710912410728,-3.459630413269337
Reflectance D6 GS 4,26.822779243004558,11.977185212264047
Reflectance D6 GT1,-42.02423329808662,-5.8660559284069045
Reflectance D6 GT2,-60.23635456217228,4.151464225430427
