WAVELENGTH,PC1,PC2
467,-2.3844720315988424,-0.1566734155792762
468,-2.377956733014363,-0.15806861860388247
469,-2.371089835477079,-0.15921556661746314
470,-2.3626395170740477,-0.15911534382862078
471,-2.3494373966012447,-0.15956670109895227
472,-2.3359860860186115,-0.1592473569004122
473,-2.3249082188726127,-0.1578828955159589
474,-2.325259578762929,-0.16068461812756293
475,-2.328054911034688,-0.1659383879658858
476,-2.330769293983953,-0.17186983854992177
477,-2.328642618621816,-0.17438321683612798
478,-2.3261603055639823,-0.1761914626007792
479,-2.3230421931420993,-0.1780710954836642
480,-2.318472182303136,-0.178523132138166
481,-2.3139028990396695,-0.17902406683442892
482,-2.309263263500753,-0.18007541805409527
483,-2.3037734708344995,-0.18189196618548487
484,-2.296213316042991,-0.18380691256328355
485,-2.2856885509518383,-0.18581405609989105
486,-2.2747719158877358,-0.18869955298927935
487,-2.258485992048995,-0.19303137265634526
488,-2.239526478383453,-0.1981394532781265
489,-2.218831668456183,-0.20463751134225192
490,-2.1961390208774993,-0.2106093445064175
491,-2.1719721963257332,-0.21596565010200594
492,-2.143117287910471,-0.22216401105075803
493,-2.1135497824307827,-0.2286737415933199
494,-2.0836732120175463,-0.23527913936292377
495,-2.04906731891507,-0.24326148415994847
496,-2.0118935906787794,-0.2508326332311328
497,-1.968851899964941,-0.2601218844598004
498,-1.9240209311793117,-0.27067630446951585
499,-1.8763493183313729,-0.28113407941588664
500,-1.826215560157223,-0.29159825474727286
501,-1.7731832712475937,-0.30116678849132417
502,-1.7150027727503514,-0.31197455934258644
503,-1.6540031462286653,-0.3230173961703951
504,-1.5931858401898513,-0.33344010311783134
505,-1.5304453889362133,-0.3438031833282067
506,-1.4661002215786498,-0.3542978855407434
507,-1.3910366337607152,-0.36580733255073733
508,-1.3170251703851388,-0.3762668098311376
509,-1.2430934195759553,-0.3861341458902709
510,-1.169274258469977,-0.3954332381452888
511,-1.0882984493429568,-0.4050908577179926
512,-1.0079881595897735,-0.41395744751800606
513,-0.9307204685959386,-0.42177151008371816
514,-0.852637317434344,-0.42865037857566907
515,-0.7728462877945579,-0.4359055336046107
516,-0.6903760633438943,-0.44328276163578756
517,-0.6055191429095493,-0.4493949705503228
518,-0.522394729266629,-0.45532092749001263
519,-0.44118945490289635,-0.46047129307995976
520,-0.35828464433835144,-0.46572558840302203
521,-0.2734038739478163,-0.470936418567785
522,-0.18735199024497304,-0.4756486088263836
523,-0.10648155742188396,-0.47950496135135795
524,-0.024768510770504674,-0.4838029883239001
525,0.055352887367559375,-0.48793744384266075
526,0.12947256420095396,-0.49105444066304005
527,0.1981818810467643,-0.49451052245921945
528,0.2651792780715498,-0.49769026342381806
529,0.33082622531046973,-0.5002705482600858
530,0.39031081383100197,-0.502591923927606
531,0.44766987354016224,-0.5051420308702954
532,0.5047181857302463,-0.5090547931822853
533,0.5524449573638429,-0.5116023012039177
534,0.599064754342315,-0.5145123969880897
535,0.6452115329123669,-0.5168957932877607
536,0.6859347529470801,-0.5210722333425124
537,0.7214964580749524,-0.5236035810097739
538,0.7545383520031329,-0.5252170209715343
539,0.7915512779251209,-0.528124639593345
540,0.8250224405969923,-0.5305013960234933
541,0.8562561758109659,-0.5329637489989111
542,0.889717212147805,-0.537022774019253
543,0.9169511491308858,-0.5411179325487768
544,0.9409973387501978,-0.5446037313255425
545,0.9638615321646594,-0.547985012370729
546,0.984807593372348,-0.5493136128527474
547,1.0004624301090674,-0.5493432170866299
548,1.0130770743352537,-0.549505492821341
549,1.0269419507018682,-0.5484010646254533
550,1.037602010051756,-0.5479627012038144
551,1.0456231371531897,-0.5476620169072333
552,1.0503205747731248,-0.5476028098135703
553,1.0532828463269492,-0.5472242408522896
554,1.0544642406618843,-0.5471054906371262
555,1.0516738754148325,-0.5473683408600681
556,1.0483404582749805,-0.5482983151672725
557,1.04069162032109,-0.5487501798596995
558,1.0295745141129786,-0.5492383515566238
559,1.0186523672084746,-0.5510734137995635
560,1.0073153098767162,-0.5531700893597452
561,0.9948227320771934,-0.5553023887076326
562,0.9830032944271306,-0.5581978893628592
563,0.9703540769784119,-0.5619253342677877
564,0.9567074579171888,-0.5663256904361877
565,0.9399510129059734,-0.570584411023913
566,0.921190932649873,-0.5749436348338887
567,0.8989063353791363,-0.5792221076920433
568,0.8760339410530331,-0.5829590575820923
569,0.8483963625196171,-0.587037477639409
570,0.8186940113834886,-0.5908485058650785
571,0.7873977834703473,-0.5944407304027531
572,0.7576783560252558,-0.5980275360016168
573,0.7272809631509732,-0.6008189149113042
574,0.6946553145300516,-0.6035983999451701
575,0.6640054657506439,-0.6057883758103937
576,0.6342383435203991,-0.6081904686251285
577,0.605098853796484,-0.6102504205598624
578,0.5764879408844895,-0.6121811883988124
579,0.548105754532372,-0.6133681210053322
580,0.5209052242016234,-0.6141289607011746
581,0.49377605975822986,-0.6154854439265878
582,0.46997372491683814,-0.616260270816719
583,0.44673926285096577,-0.616902742102201
584,0.4236967759360823,-0.618100734912459
585,0.4012624694968599,-0.6185137785001665
586,0.38059226931223733,-0.6195849256063626
587,0.36186716415220954,-0.6207213275931572
588,0.3429933912422507,-0.6215463314710641
589,0.3241567598396209,-0.6221104738104675
590,0.3058186041036248,-0.6227906731327705
591,0.2880299995024944,-0.623206967633788
592,0.27006794720761296,-0.6220184988236196
593,0.2521129269603554,-0.62121688849248
594,0.2346941020599651,-0.6203116612280658
595,0.21919962872489482,-0.6190223937407738
596,0.2038005862840971,-0.6173905038229286
597,0.18837314516040177,-0.615613380801855
598,0.17205960124559466,-0.6143780794921512
599,0.15628759545739596,-0.6131826743332717
600,0.1404749440262515,-0.6120558565221765
601,0.1245133304943523,-0.6109259944931132
602,0.10729510631284063,-0.609859643517811
603,0.0897208112767819,-0.6089061132371126
604,0.0710064392149097,-0.6076152762897521
605,0.052081278843969056,-0.6063892012586042
606,0.029959628284828208,-0.6049598611164292
607,0.005748933622057756,-0.603178816469312
608,-0.017829500082492348,-0.601908247569814
609,-0.043061659347006905,-0.6002465814866108
610,-0.06778211275674033,-0.5988351010974382
611,-0.09263444971758945,-0.5975914034892428
612,-0.11702381088562566,-0.596761796181503
613,-0.14174007797794272,-0.5952341226975507
614,-0.16685240136062607,-0.5929442889555971
615,-0.193266087081308,-0.5900159048892978
616,-0.21703207343172426,-0.5882169892676166
617,-0.23819632663554022,-0.5870128064186203
618,-0.25709154406975426,-0.5867264340902528
619,-0.2740124860521035,-0.5877508124645165
620,-0.2880689611998833,-0.5890379994700695
621,-0.3007455422906007,-0.5892431104425041
622,-0.31425144477777534,-0.5867886303174612
623,-0.32472928090892544,-0.5814869826109982
624,-0.33291554102613813,-0.5758259100094795
625,-0.33843968083971826,-0.5694298968660898
626,-0.3411552114273403,-0.5621284917540805
627,-0.3420496079636422,-0.5559323448882154
628,-0.34284274141634646,-0.5503017445811917
629,-0.3433030915314019,-0.5450655926706909
630,-0.34651195113006394,-0.5408691346940648
631,-0.3507488329910849,-0.5382344423643022
632,-0.35627766479611755,-0.5367291878246073
633,-0.3673357340434028,-0.5355601241232669
634,-0.37969878599169443,-0.5358885623991568
635,-0.3955136900022078,-0.5373964087035006
636,-0.4177072546601326,-0.5387870360385962
637,-0.44838469855190355,-0.5389714919045676
638,-0.4799506517192811,-0.5387010487713519
639,-0.5130500155996354,-0.5386405963183486
640,-0.5510194296896165,-0.5385393492348959
641,-0.5933617095713629,-0.5394099138459933
642,-0.6378653861673566,-0.5398685046139862
643,-0.6840538229250448,-0.5390718395158982
644,-0.7337210707498486,-0.5364347224362062
645,-0.7815982675203429,-0.5332095696272253
646,-0.8284744694293025,-0.5300636568675396
647,-0.8766525815250428,-0.5281222218936317
648,-0.9293932819280661,-0.5277664522333936
649,-0.9800447046441341,-0.5297352936420118
650,-1.0291195105780775,-0.5331570622487247
651,-1.080723137346001,-0.5421078906577842
652,-1.1341508619755467,-0.5502158637173936
653,-1.1872366790909672,-0.5507531130249035
654,-1.2375061129331313,-0.5329086075427322
655,-1.2848939510303905,-0.5094913392412791
656,-1.3335488644813753,-0.48502956796783014
657,-1.38156277528768,-0.46167943646018067
658,-1.4254591726458943,-0.4417599298507987
659,-1.4712334624478507,-0.4248458196658233
660,-1.5198882684567454,-0.4088623184801529
661,-1.5726369308180743,-0.39329948753727834
662,-1.6251001191024315,-0.3773325304178728
663,-1.6778305571501948,-0.36138677204416914
664,-1.7297930909008423,-0.3454828446280478
665,-1.7804204125699334,-0.33044026642208324
666,-1.8251236006900338,-0.31787460246261606
667,-1.863461048938549,-0.30664808566350404
668,-1.8984394008066765,-0.2957103405629052
669,-1.9295443327868549,-0.28471160746977103
670,-1.953003452720005,-0.2760518661912916
671,-1.9740617246555794,-0.2683134881274408
672,-1.9922853924734887,-0.2611731320430744
673,-2.004869346229105,-0.2556655698499669
674,-2.012211188217649,-0.251377149519878
675,-2.015995498726356,-0.24792960995878946
676,-2.0167394280146627,-0.24649484684390127
677,-2.000176501970899,-0.24894570086097595
678,-1.9771667135105249,-0.25257812699583904
679,-1.947768094336973,-0.2573178531749344
680,-1.9087584280483392,-0.26401408729658615
681,-1.8571330087226905,-0.2747394812440069
682,-1.7954973436304138,-0.2877899686317613
683,-1.722387958504645,-0.3035583119418373
684,-1.6276093782961187,-0.3250117444799237
685,-1.5186743707800685,-0.34835800354172514
686,-1.3929186542917866,-0.37369411009153686
687,-1.2290113734926658,-0.4064559029144242
688,-1.0552374712849935,-0.4388163616125524
689,-0.8554897427910236,-0.47265098778970666
690,-0.6478625257389744,-0.5048226237812871
691,-0.43646560555707403,-0.5350228486643713
692,-0.2013924109154194,-0.561690532924224
693,0.03003304719159136,-0.5855868517254653
694,0.2673985949811352,-0.6063456567910982
695,0.5147856188523989,-0.622982910855126
696,0.7628923596170487,-0.6344149606762483
697,0.9966609716894368,-0.6407877430990739
698,1.2311868865513598,-0.6444387757288839
699,1.4699106410893517,-0.6455850949481041
700,1.6871519305422127,-0.6428845993217865
701,1.907473137264883,-0.6369257718594065
702,2.1182491291991954,-0.628841870593595
703,2.3142219704132354,-0.6191289423008218
704,2.511916913432286,-0.6043361920855688
705,2.701207078866089,-0.5904214481281382
706,2.8784839526649013,-0.5762732848989357
707,3.0314780706148023,-0.5586730331107843
708,3.1856157091476964,-0.540256794508441
709,3.3352051671252876,-0.5214587341574083
710,3.4735057874740543,-0.5025453597188398
711,3.597829041534331,-0.48337925941755605
712,3.720268897217564,-0.4635864385236048
713,3.8381600351382787,-0.44370401577709223
714,3.952068701900456,-0.4239672528307565
715,4.062491263925822,-0.4046496109251688
716,4.159733628627938,-0.3871326076797394
717,4.250802028445021,-0.36615376002759337
718,4.339169732874892,-0.344899356045862
719,4.423001412523176,-0.32398169881882766
720,4.506278534062264,-0.3030602476710069
721,4.577287690535957,-0.284093125312703
722,4.6461002753871385,-0.26605014074576405
723,4.715581714902087,-0.2495397416660306
724,4.772201976219369,-0.2341745455960798
725,4.824361399285868,-0.2201052360815154
726,4.874532132519305,-0.20628502001400717
727,4.915672354743441,-0.19057801838815433
728,4.949786237812413,-0.17550406276292965
729,4.977978528747626,-0.1625187762063962
730,5.003635374686587,-0.15057409243821632
731,5.028098125061521,-0.13928141664267962
732,5.055188279946471,-0.12895333988543783
733,5.076246753935386,-0.11983683831383699
734,5.094154847301737,-0.11057390729732841
735,5.110676521325542,-0.10183889774377002
736,5.126055103829671,-0.0939043482979127
737,5.13931093678378,-0.0890053552471246
738,5.1557382477761236,-0.08289889271522875
739,5.17364750651515,-0.07717082129740534
740,5.191803677443064,-0.07285009020499995
741,5.208650288730183,-0.06760220459500281
742,5.233050126756961,-0.06426964962866052
743,5.25936389746492,-0.06191088600325252
744,5.285645798122149,-0.06012783247542513
745,5.3132709106873675,-0.057909265706092256
746,5.349111406908869,-0.05540103547718876
747,5.387063921328271,-0.050762180883156725
748,5.426430417244274,-0.044031442711116725
749,5.465126176313546,-0.036218545076056465
750,5.48331808880344,-0.02488515942516145
751,5.492848625064844,-0.016463811299834572
752,5.497431382562026,-0.011144261275127985
753,5.498597751669241,-0.008529806417213303
754,5.493657518374241,-0.007708560637626837
755,5.483247383247633,-0.008457735083070201
756,5.4840736763367435,-0.00999217534878086
757,5.4941414549868055,-0.011443184594282764
758,5.507754160709483,-0.013646286298400943
759,5.522455144233642,-0.014490964938144684
760,5.538367702910612,-0.016049431526626586
761,5.5550633559151645,-0.0177165391902393
762,5.570388104342263,-0.01936730238745672
763,5.587869495356926,-0.01886513915446075
764,5.604270571282778,-0.018676694241744653
765,5.620191358945938,-0.018798572745536608
766,5.635925473155647,-0.017997704355974316
767,5.651483378616018,-0.017382103098814262
768,5.667861026269711,-0.01759684059798775
769,5.680489568331731,-0.017610144725819208
770,5.69397207211281,-0.01717785460694552
771,5.7075793256291645,-0.016487182508032897
772,5.717328332051131,-0.01724431464120619
773,5.7301404806104275,-0.01718154158722618
774,5.741938298024557,-0.016918418863241802
775,5.753876159252791,-0.015579192553688635
776,5.764639302923297,-0.01294046514688592
777,5.7719975721260335,-0.01122452067081582
778,5.775142960945338,-0.010360347907633906
779,5.786107749482416,-0.010021909634447532
780,5.7974942468164405,-0.010046970334035395
781,5.800537935507437,-0.010919379395753659
782,5.801254232485411,-0.012879693186539186
783,5.813526733083005,-0.012605795826863817
784,5.820987771101437,-0.012630937676880803
785,5.8288355726172965,-0.013711618627172
786,5.845183117488651,-0.015896415060247204
787,5.875355178668004,-0.01729699805641976
788,5.907181066442625,-0.009728415952811058
789,5.922789101379129,0.002360035558564247
790,5.922504813022976,0.014906810832016944
791,5.914203302009604,0.02343337659914591
792,5.904496103962909,0.023199418748755765
793,5.906697109721788,0.022473436050043313
794,5.908152515192026,0.02412458362566839
795,5.90732242783881,0.026365838273720858
796,5.906073534205339,0.028208999736544556
797,5.904995396311524,0.02787508449707062
798,5.907414215340812,0.027456474859844145
799,5.9166470188711795,0.029213050855697233
800,5.922579706526053,0.030737252016909987
801,5.924821573691491,0.03120147399143339
802,5.935124104173427,0.03268967865663457
803,5.938165699880405,0.03432472346687154
804,5.942446489731433,0.036041214947221185
805,5.9470147372781375,0.038226841100090905
806,5.9504593344078085,0.040952553562834594
807,5.949561385195019,0.04232493566500987
808,5.957545940203664,0.04287981622625272
809,5.960250038010864,0.04338750089394525
810,5.964272083050445,0.043932150912493625
811,5.967716708927307,0.044345784272312165
812,5.969430463479696,0.043991584720682535
813,5.972196294982937,0.04241423728365623
814,5.979459770555832,0.04120213794464266
815,5.9904564678418595,0.042821487410233186
816,6.001302270942329,0.04523823729876455
817,6.0093277194265395,0.04809616654073897
818,6.0143037059367845,0.051315881963445775
819,6.011680588930143,0.05454166384128842
820,6.0102618568332495,0.05699247012067103
821,6.0059276588282415,0.05754476816106857
822,6.00321758147944,0.058086355353663244
823,6.002255352595796,0.05851836174581405
824,5.999020833218588,0.05818759323644223
825,5.997810436037024,0.05967797352199042
826,5.98976146528406,0.05890668880706242
827,5.983998575577334,0.05909650667941471
828,5.974993014677115,0.059552420788156556
829,5.963632005405645,0.05970272036135452
830,5.956292657601683,0.05937695129950027
831,5.948202570951872,0.058511401700599375
832,5.941533502618543,0.058309975953939816
833,5.937862166340309,0.05812203057287894
834,5.937147308342603,0.057539972220798694
835,5.936610203231549,0.05652604233578899
836,5.935603967367173,0.0555954819301993
837,5.9441201510548725,0.05344628222166719
838,5.948818752160095,0.05334201868095571
839,5.951341838232254,0.053006339738640926
840,5.957723368991677,0.05235566744928437
841,5.966667344640455,0.05099452157292176
842,5.9742330073956245,0.04856613789412467
843,5.979725375949613,0.04550327890388632
844,5.989135142684468,0.044216294075884344
845,6.0016650351318175,0.04270657076327376
846,6.007664684217717,0.04216368470323667
847,6.015005554963685,0.04239894630138712
848,6.026302079172255,0.04261580810649557
849,6.037335426747475,0.04283239715863416
850,6.043459404757929,0.04567844320854638
851,6.052335374299069,0.05072748084373957
852,6.051135270358628,0.053816643022754566
853,6.056609634028434,0.055488133543177845
854,6.062725413077677,0.056720657693674216
855,6.067098177877646,0.05711916255207712
856,6.070454654316425,0.0570917458443234
857,6.072322221853761,0.05713073667513733
858,6.072926681678822,0.05774062969401337
859,6.0683374505686825,0.057091290459369955
860,6.075169977999988,0.057538887055551005
861,6.074877809947832,0.057497179806423784
862,6.073762319897617,0.057141374930274616
863,6.073176649311379,0.057533427221658745
864,6.07267295422418,0.05803401825993834
865,6.075240895581011,0.057723307299323706
866,6.075632852338637,0.05750148378876294
867,6.0713910572147505,0.05794935123164423
868,6.070349611182218,0.05822507027296129
869,6.068752370257599,0.05968212700065324
870,6.061841812800765,0.059802468422131064
871,6.05237037019673,0.059232003957163847
872,6.0438499684955405,0.057912937236587025
873,6.040204700455681,0.057716106158525134
874,6.0393808970501555,0.06019357969557643
875,6.029879732751567,0.05864265262986279
876,6.018491606865552,0.05646476176100348
877,6.011104670193532,0.05704507921080174
878,6.0059505998350575,0.05695675452216693
879,5.99796084691477,0.05782270653199392
880,5.9909244628978975,0.05851818656613718
881,5.982662285972016,0.05906589155544176
882,5.971091042402375,0.05972489995812935
883,5.960787241727967,0.06078474164981056
884,5.956470804990846,0.06544785335939825
885,5.941641928904376,0.06898779093234349
886,5.935921262195381,0.07409400280226233
887,5.914692854192491,0.07671173103393976
888,5.904730899542834,0.0792791811073474
889,5.887073022043176,0.08091725662257881
890,5.87273527348853,0.08263527584520458
891,5.860162367620642,0.08432876079646205
892,5.84580158976217,0.08425085510368323
893,5.831704209046819,0.08357563556056237
894,5.814447993245228,0.08235632253142759
895,5.800469616991124,0.08060796756820368
896,5.781784144375489,0.07956508394764676
897,5.785274094050921,0.08234402002083152
898,5.7749674590001705,0.08080726558404604
899,5.760177360372005,0.08250673202673255
900,5.739931925905852,0.08051225473863759
901,5.724828320290132,0.08005521864870323
902,5.713397794356878,0.08110377658734214
903,5.700514412166082,0.08043141650826112
904,5.686439363989578,0.07870968624524155
905,5.6736484824583195,0.07881474277141477
906,5.663364021549652,0.08017566549315602
907,5.651497414983413,0.08052684319858006
908,5.627840664483432,0.07995861532416024
909,5.6156420953924435,0.08067789547028806
910,5.601091811545366,0.08009380827494843
911,5.585717809076409,0.0788375495933485
912,5.57448829053617,0.08110771898046976
913,5.556318475266049,0.08285564048079322
914,5.528906038596884,0.07988124791895235
915,5.505328117193869,0.07898951533330888
916,5.4977642154796635,0.07904850407076135
917,5.480562848272886,0.08024839311775897
918,5.453663746360602,0.07996796089405518
919,5.423095775435746,0.07895522113971408
920,5.393239182056115,0.07903665743801017
921,5.366896193550851,0.0785630755461873
922,5.340425221749126,0.07833404985355599
923,5.3075691052783,0.07834909190121686
924,5.2723174211631765,0.07752439707847696
925,5.241050475763893,0.07638349810443441
926,5.208800147047881,0.07622840154453102
927,5.180429785665839,0.07787896538877072
928,5.1453353305531735,0.08052865237099632
929,5.102336107308253,0.08055411275779371
930,5.051030822289653,0.08075574512426269
931,5.0176609313797425,0.0780330798071426
932,4.974777243507945,0.07774271741982584
933,4.935185259904893,0.07869573252659891
934,4.8950474105987825,0.0778039316738504
935,4.8501829515329495,0.07478218023862032
936,4.800672123450538,0.07363698634580829
937,4.755885802953307,0.0735737859285929
938,4.712850969733616,0.07091792814160934
939,4.677670715542812,0.0672195017206322
940,4.625362683642255,0.06812992606586807
941,4.58811810290335,0.06621174979538504
942,4.539969851615656,0.06481305839228925
943,4.48991008257193,0.06373825099387978
944,4.447506423393462,0.06095198552496255
945,4.406466001165597,0.06193177730472768
946,4.352552328731976,0.059740755655474244
947,4.2957504653869645,0.05958142352734685
948,4.244700759194831,0.05893577140950524
949,4.186396857455859,0.05948881553260662
950,4.124392459065173,0.059465709205695536
951,4.076506770562612,0.05582298494526526
952,4.013833638120343,0.05705742160670225
953,3.960549345422417,0.05703262850007667
954,3.904370439687157,0.05650355061903074
955,3.853045704327334,0.05432206988895688
956,3.8033734969535082,0.05306880095486316
957,3.7544719481744835,0.05216582316460854
958,3.733382166546589,0.05061842265593607
959,3.698995475007046,0.04840838063531691
960,3.6738119384751426,0.04768177341204726
961,3.6505181375413325,0.045860724592949736
962,3.6276680003212953,0.04423265233900176
963,3.6278977455072776,0.045698839979509166
964,3.6102349931947466,0.04551520136684242
965,3.602979891957147,0.04176172366945583
966,3.591402315315735,0.04026318922988446
967,3.5836191752827466,0.041489088850441634
968,3.5710592778756625,0.03726539849796516
969,3.5800285829067118,0.040351059269483146
970,3.589835867032772,0.036571076297632885
971,3.5671053256379013,0.038701808762590384
972,3.571069069923829,0.03416089871778216
973,3.5647485272454373,0.03518790812829296
974,3.561796690646777,0.03282164698844158
975,3.5643435386035827,0.038110852644856946
976,3.5710404286981947,0.03974990641287876
977,3.557548336661261,0.03720855314119108
978,3.5681572103063233,0.036971180883146854
979,3.57606629093354,0.0403252243025644
980,3.503100408294418,0.04150219630933307
981,3.2639400193520207,0.04714637211012509
982,3.1775796874553706,0.049961943422444796
983,3.1877007335535477,0.05275478248531451
984,3.1973159234264488,0.05544177106080853
985,3.2082610597602845,0.05778500972006724
986,3.219021731636119,0.060012860150637386
987,3.2354086836884473,0.06105413038931721
988,3.2543280217708763,0.06131501009242107
989,3.274972437605886,0.060712523145833634
990,3.300004387647405,0.059393579859031355
991,3.320460780111855,0.05950209139073695
992,3.3417016872983085,0.05922366491690235
993,3.368792710610684,0.05734267668810588
994,3.3756408467942287,0.060558267604151755
995,3.379809516697406,0.06432604248976487
996,3.4031160642517158,0.06325938980575849
997,3.4078415523314356,0.06664310046326016
998,3.470853393096718,0.05611509569013457
999,3.480860966226491,0.05960751462247932
1000,3.502299800547282,0.05953898950188353
1001,3.5027317591583182,0.06550640783112271
1002,3.5320798886904115,0.06436385253638574
1003,3.5593194352592885,0.06438210694830804
1004,3.548575439945404,0.07405337534231984
1005,3.4659710093489244,0.10222956913249352
1006,3.489758779169347,0.1029235842207049
1007,3.5150681164238007,0.10300125471750084
1008,3.540411543678263,0.10319692413881332
1009,3.5655995007970573,0.1034408965764106
1010,3.5909124634465925,0.10316705201846219
1011,3.6166097572111617,0.10314911249932157
1012,3.641933080542247,0.10324650090164313
1013,3.667527133940722,0.10317465653977319
1014,3.6937414220363136,0.10373194135948142
1015,3.720227217623494,0.1042181343062032
1016,3.7465909032588405,0.10476833552410449
1017,3.773230090120583,0.10535154335284568
1018,3.799875643929066,0.1062018856580298
1019,3.8269219317462433,0.10733542439183727
1020,3.8539401545513035,0.10831389756506736
1021,3.880572356973446,0.10927981109442042
1022,3.905805728267902,0.11035356289741242
1023,3.9309976831638997,0.11138782036399641
1024,3.9560842729869234,0.11261555776661948
