WAVELENGTH,PC1,PC2
494,-1.4050700588155276,-0.17783345370892076
495,-1.3652000061826166,-0.1825091925418186
496,-1.3247081408090717,-0.18761851663805632
497,-1.284501936839496,-0.19341011990421547
498,-1.2436042537033931,-0.19770217011893948
499,-1.2003749358522342,-0.2017890772563676
500,-1.155990301841733,-0.2058963195090475
501,-1.1079219051966158,-0.20952509441552336
502,-1.0584234926278717,-0.2127104267897391
503,-1.0081711539039244,-0.21588245709216075
504,-0.9560744945839533,-0.21876578340484776
505,-0.9033248441294267,-0.22077307587681433
506,-0.8496823680444275,-0.222922812935189
507,-0.7898753603565052,-0.22650979483938558
508,-0.7333924309584864,-0.2272006087475068
509,-0.6766450865496134,-0.22740752124362024
510,-0.618192426232145,-0.22760439757180484
511,-0.5577145503529888,-0.22831749237060617
512,-0.49746710430079416,-0.22841434468963817
513,-0.4381531306834727,-0.22686859373105803
514,-0.3807878329007092,-0.2285008334606438
515,-0.3212353066469248,-0.228997130382331
516,-0.2587587286212601,-0.22957520680168494
517,-0.19888942129991757,-0.22912421203670483
518,-0.13914832129443325,-0.22841792862739146
519,-0.07916743519257195,-0.22821176344346072
520,-0.019795924605972258,-0.2285560110526506
521,0.041459591022312725,-0.2288342830200279
522,0.10348830135629924,-0.22936567945627953
523,0.15913160629566017,-0.23015510319410132
524,0.21641212047095323,-0.2307591171946718
525,0.2735972170314505,-0.23093881604537103
526,0.3249032147579147,-0.23223806753541998
527,0.3747399691075938,-0.23341093484148334
528,0.42364252416069603,-0.23512480900346439
529,0.474018473683701,-0.23539595705180677
530,0.5195739196957808,-0.237036859115802
531,0.5644070624039634,-0.23886014469693265
532,0.6105290066551037,-0.24115181052217108
533,0.6498208389542753,-0.242280171188709
534,0.6894796030281559,-0.24374359930117126
535,0.7308365357233344,-0.24574736308513148
536,0.7690831886377308,-0.24694851670383103
537,0.8065651330867794,-0.24823054618738993
538,0.8430233681512785,-0.24978505447716165
539,0.885018015066652,-0.250766504147941
540,0.9191532484305547,-0.25144673941679035
541,0.9479549862607397,-0.2515593240612965
542,0.9781463184591002,-0.25148439928890315
543,1.0056059558498243,-0.25173597454371444
544,1.0332362587760475,-0.2526644817122351
545,1.0672226452550146,-0.25542679773045185
546,1.1028744024775798,-0.25644912248606666
547,1.136582802197389,-0.2570246674524146
548,1.1667423384280031,-0.2575538836138889
549,1.1978715243634912,-0.2568552578543854
550,1.2273422546699324,-0.25654041959004653
551,1.25541894435818,-0.25612546740886444
552,1.2811017320659177,-0.2560423188917976
553,1.305493751997519,-0.25633897408015427
554,1.3283257733950111,-0.25739926703875665
555,1.352885218343082,-0.25853502919642507
556,1.3745171602087387,-0.26020692159623626
557,1.39515014597764,-0.26218537228280664
558,1.4167358761839721,-0.26489905756897053
559,1.4372327283751865,-0.2682242179572093
560,1.4564433118638096,-0.27177623448314925
561,1.4749549661411134,-0.27569915650150245
562,1.4949387770039955,-0.2801750611754942
563,1.5139891326501367,-0.28618709404771714
564,1.5322916109591809,-0.29248811891296445
565,1.5511199771455524,-0.29873493278739416
566,1.5685502222662535,-0.30651069445313645
567,1.5848014753083277,-0.3144999774694399
568,1.598778576381336,-0.3222313470390882
569,1.6121344715630594,-0.330033737008845
570,1.6243460467501512,-0.33816027329098247
571,1.6346274256258655,-0.3470439500392078
572,1.6429523831432065,-0.3551460537012204
573,1.650515821532187,-0.36413627238507407
574,1.657811793151247,-0.37263346561447086
575,1.6635742835120433,-0.3810515165753804
576,1.6707841602330502,-0.3891653035547726
577,1.6784124012953712,-0.397872947659542
578,1.6847839630796466,-0.40659096666766714
579,1.6923537430719438,-0.41470511879545474
580,1.699983908616249,-0.42305097095937205
581,1.7085067754177101,-0.43052116859176026
582,1.7170019411559947,-0.43834908705715225
583,1.72559472257362,-0.4446926074969025
584,1.7333400143600326,-0.44978022353236374
585,1.7362068041885774,-0.4553136427690023
586,1.737584576161114,-0.46045058289264823
587,1.737556528904477,-0.4659710188382609
588,1.7355138570710187,-0.4687218719634507
589,1.7357750337194802,-0.4723692926506259
590,1.7374614432130062,-0.4761439671375318
591,1.7393186655532418,-0.4795197156499306
592,1.7459641192607604,-0.48297396326150444
593,1.752501755179515,-0.4866182639667767
594,1.7591609201369551,-0.490279132779507
595,1.7651660087368175,-0.49307292863095115
596,1.7708472610755823,-0.4956701383236561
597,1.7769041155307224,-0.4979955384585978
598,1.7810670665376083,-0.4999597406920016
599,1.784422443820568,-0.50276400133665
600,1.7872276774951217,-0.5055006959340085
601,1.7888265701521522,-0.507415452011207
602,1.7870138073704873,-0.5106086378606456
603,1.78674301208744,-0.5142149663123052
604,1.7866403840245493,-0.5183659732459065
605,1.784788596704762,-0.5221611720279715
606,1.782303877940899,-0.526831136566055
607,1.7785869802962986,-0.5323187006857939
608,1.7717832965453573,-0.5376028947827438
609,1.7675744123570765,-0.5431723614184111
610,1.7613770740048738,-0.5496541682172268
611,1.7536941533762136,-0.5552739896406718
612,1.7458207075213064,-0.562072155762922
613,1.7357125664139144,-0.5684677043140373
614,1.7251074685002281,-0.5741916085867691
615,1.7141393696830225,-0.5794552439928837
616,1.7026499823546664,-0.5834257191663164
617,1.6926839831396066,-0.5883256768556517
618,1.6849279168061766,-0.5942461763346133
619,1.6786436725630607,-0.6004712732311269
620,1.6744361032249144,-0.606662116676823
621,1.6641264827998832,-0.614379319074422
622,1.638656675603973,-0.6253640425687038
623,1.605021233801072,-0.6384626058906177
624,1.572529594302579,-0.6491521907554726
625,1.5430203216108722,-0.6558818170455872
626,1.521627221506148,-0.6556765658299055
627,1.516419182811018,-0.6526592212499995
628,1.5223998083648653,-0.6481635763707291
629,1.5409501308815252,-0.6435424459607315
630,1.5633680687041904,-0.6394105288644685
631,1.585901424821239,-0.6343907011014541
632,1.6066469605741203,-0.6285252730527647
633,1.6223594447152254,-0.6193436914586596
634,1.6364267437720474,-0.6121769505655035
635,1.6468397683953078,-0.6046892544951064
636,1.6506224496685842,-0.593942633643349
637,1.6623170158113578,-0.5904969145614792
638,1.6757203810381585,-0.5919823845870902
639,1.6904867070059209,-0.59752748631491
640,1.7056464695896794,-0.6103537314178954
641,1.7107224797802687,-0.6260708969447769
642,1.7105314835269625,-0.6448032961751947
643,1.7071810322603813,-0.6670108167306052
644,1.693910531875825,-0.6901865055569525
645,1.675054356891562,-0.7143140982178228
646,1.6518443686306405,-0.739150777050083
647,1.6242396943688542,-0.767134268427393
648,1.5911901059367022,-0.7991514414301499
649,1.5593046456385729,-0.8333975214030073
650,1.5298776057746466,-0.8689127808206699
651,1.5043846451006022,-0.9028595109189121
652,1.478157641247432,-0.9322101060819328
653,1.4446688798613847,-0.948309174464907
654,1.3947746766762117,-0.9362275097867523
655,1.3414542748258549,-0.9164918086744963
656,1.282508125385419,-0.8961337524028404
657,1.2199502031245892,-0.8769291395033967
658,1.1620153031388714,-0.8638531930661935
659,1.102249751680134,-0.8568952591698299
660,1.0393870052885477,-0.8524486272462982
661,0.9722307356933686,-0.8487950587262243
662,0.9082181409618414,-0.8446699080295288
663,0.8433792071436058,-0.8415524831654976
664,0.777437015417589,-0.838512123221345
665,0.7092826799297915,-0.8355061363669056
666,0.65090372978648,-0.832969881852146
667,0.5961529055598724,-0.8309453449922544
668,0.5437487420155723,-0.8287380575308626
669,0.4927128409542475,-0.8263114456327723
670,0.4518870562077435,-0.824197448335713
671,0.4154061735234427,-0.821988360166063
672,0.3823213988183125,-0.821574474180134
673,0.35713795249555813,-0.8206016328472517
674,0.3400871158977195,-0.8208761319508269
675,0.32864114955869855,-0.8214013504245995
676,0.32255180938591094,-0.8224677125030223
677,0.3251032612140328,-0.8237016281479501
678,0.33686724114886385,-0.8250988985489766
679,0.3568000809031957,-0.8266286023367383
680,0.38619883746820094,-0.8278578977117693
681,0.4330633726170941,-0.8300816011023788
682,0.4898318145319618,-0.833629338777166
683,0.5595888373506659,-0.8381651775482973
684,0.6533837147795839,-0.8429659966855056
685,0.7607142517789555,-0.8462546306332391
686,0.8828019963302441,-0.8484481248803727
687,1.01906139841376,-0.8483591754667509
688,1.1593180886215508,-0.8441261667795327
689,1.3179949128991257,-0.8376291166927119
690,1.4805116265361302,-0.8278177083644023
691,1.6439224548699722,-0.8151836216406397
692,1.820968249878378,-0.798383939782848
693,1.9878516400672734,-0.779587705065668
694,2.1549928395335245,-0.7586396373457566
695,2.3265160926475925,-0.7357266401605485
696,2.4912211191672475,-0.7093263173900322
697,2.6393422552575454,-0.6820663249106435
698,2.7855436026760643,-0.6532705608264989
699,2.9332037900009333,-0.6224503635912179
700,3.0622025303310916,-0.5936502073291143
701,3.1913585278127616,-0.5626022317351863
702,3.3129249178883167,-0.5316786202928189
703,3.4215334732120497,-0.5021600738712078
704,3.5283321033584523,-0.4723226571720861
705,3.6284602631943264,-0.44314096185575175
706,3.719684756029709,-0.4156104220526077
707,3.8023812486481785,-0.3896575914841201
708,3.8824838387452942,-0.3647527219206624
709,3.9594861042590037,-0.34097432045294124
710,4.030073117101965,-0.31906494527836465
711,4.0950105591243515,-0.2978429292984184
712,4.161396147317767,-0.2771593672018369
713,4.222476986088379,-0.25531658741022506
714,4.279707337010171,-0.23355929799651023
715,4.334047514188791,-0.21278071755125968
716,4.382832635422448,-0.19427455409469688
717,4.431494018313177,-0.17434339236164467
718,4.477815046004299,-0.1542219462135363
719,4.519552898188434,-0.13390712563680265
720,4.55860896533805,-0.1151923336914023
721,4.593452177596917,-0.09839072705259813
722,4.628460586384971,-0.08234599591019331
723,4.664968242867806,-0.0665055127573139
724,4.697506966521088,-0.05499137321944678
725,4.732637170676282,-0.04377094074496342
726,4.762483366020819,-0.032739203213043105
727,4.785782068380343,-0.0219698968414769
728,4.8069156800530095,-0.012057418973991993
729,4.825794617200581,-0.0031868819806936807
730,4.844141525256167,0.004616921166837916
731,4.861097874426832,0.01114780332259808
732,4.877709319388706,0.01700002477509695
733,4.892345100440036,0.021455522091660278
734,4.905042558918428,0.02540588912394761
735,4.918276147606474,0.03004711545300098
736,4.934268513015176,0.03411984775290316
737,4.9461447207423035,0.03645064665023161
738,4.96168492566632,0.03880062978656605
739,4.981998280406223,0.041944873277790666
740,5.004934752373859,0.04467095100858427
741,5.0200449135574905,0.044972504743393565
742,5.037933022657257,0.04620044343679265
743,5.056977938321857,0.04673798529955839
744,5.075783111865209,0.0468035060715695
745,5.091158821012771,0.045965506304939854
746,5.105646595580846,0.045813308940464495
747,5.1139127780134945,0.048874233410127574
748,5.118773107002193,0.055216751964247336
749,5.125342455411266,0.06467167137832089
750,5.124349883435452,0.07726261406820643
751,5.125862352446369,0.08673873389165364
752,5.129439980025059,0.0934377514458465
753,5.135618737763395,0.09727604377629466
754,5.147058642790827,0.09795656788347998
755,5.160916831731695,0.09263152339146911
756,5.176854011367474,0.08873094662945819
757,5.193013949034777,0.08584861928780034
758,5.207627304106305,0.08187965984743201
759,5.22602444349839,0.07741043862205416
760,5.243318801158168,0.07421341664657605
761,5.260429574189776,0.07136064882589471
762,5.276115575142935,0.06885781291330124
763,5.286149151083669,0.06730982308814953
764,5.292786347038582,0.06847345926042962
765,5.299516452540403,0.06933104210587342
766,5.307823716543535,0.0693831669026213
767,5.318757292072481,0.06883125934143192
768,5.329368412064259,0.06668062721568054
769,5.33715100278906,0.06592008939638683
770,5.34471376599802,0.06633045221088812
771,5.35355965440418,0.06691055173307153
772,5.365448738391989,0.06541050304210211
773,5.369112917833722,0.06626278388939323
774,5.378638363049823,0.06804333708928378
775,5.3880736458028755,0.07074020424243418
776,5.394807485628212,0.07475079225507039
777,5.403756308995983,0.07694133188196892
778,5.4121783021025855,0.07753489981629894
779,5.418786952985472,0.0782246790987023
780,5.4271495157591945,0.07834157891592161
781,5.439948962630363,0.07766374819348316
782,5.451070143787517,0.07408210741106
783,5.461645803318212,0.0749835434895699
784,5.47081530470048,0.07479093788098884
785,5.483444640384096,0.07287067992335468
786,5.501284016571725,0.07058997016719712
787,5.511191060890389,0.07031387742786013
788,5.514933100568354,0.07915746965662128
789,5.508005113500789,0.09427275483571455
790,5.49566856483472,0.10932385178234445
791,5.486907068389349,0.11974776824439878
792,5.491515220469118,0.12009643330725325
793,5.504037575679482,0.11886995510970062
794,5.512345797316776,0.12126779822149023
795,5.519826413483641,0.12577669981648174
796,5.5301720433890695,0.12914338146073065
797,5.540297220716065,0.1287924966324094
798,5.551622976988503,0.12874353754317516
799,5.560325518697446,0.12998187117277973
800,5.567889967352739,0.13142283403749547
801,5.5750549790324655,0.13255783121136852
802,5.582376509714686,0.13316623465049574
803,5.586479685145422,0.13422143091417624
804,5.591594030029871,0.136460636769353
805,5.595363419980569,0.13977990932146858
806,5.599545978546388,0.1435491544253474
807,5.603779449184202,0.14487795528605998
808,5.608187249357515,0.147768598226797
809,5.612075139825967,0.1503892916660188
810,5.618230291271112,0.1502406939580153
811,5.623715117265733,0.1498582724995449
812,5.626345747068434,0.15036087949095986
813,5.633198025759763,0.14909551548744499
814,5.632757603985279,0.1449512002408045
815,5.633287256608861,0.14616747175039144
816,5.6304278237782555,0.14870583127746956
817,5.625424370776425,0.15160860754772237
818,5.618732934003025,0.15555472429812886
819,5.607914021723364,0.15610064545668859
820,5.606125139373811,0.1572115337666257
821,5.599780907275889,0.15688123563626358
822,5.591128647056342,0.15657978958900293
823,5.5847501547048175,0.15693356128547933
824,5.58155970103797,0.15679601310876287
825,5.568016776168212,0.15508095475308656
826,5.556579750857721,0.15430600218523835
827,5.543368544513877,0.15218978303889932
828,5.528359363359195,0.14982254527997432
829,5.51249972839745,0.14880502022466302
830,5.496337426621593,0.14940221410649
831,5.486590023816295,0.14801190852936605
832,5.472714929754414,0.14664437586425852
833,5.456094254407725,0.14643399834214219
834,5.4488008077027414,0.1445243917261841
835,5.443689468442894,0.14225462160553373
836,5.435383877412221,0.14139134911769924
837,5.4362587204259984,0.1386615853870793
838,5.431630737095879,0.13868758941205978
839,5.432092126324845,0.13661787185120983
840,5.430470736205028,0.13425857600379737
841,5.430557780665895,0.13205420714786403
842,5.431868948411261,0.12946216608604655
843,5.4308378522257,0.12545369041704613
844,5.436349133844476,0.12166070898871446
845,5.434586986700109,0.11881985498984667
846,5.432114364448923,0.11701281181916923
847,5.432039468630616,0.11587989699266976
848,5.434759129777874,0.11441871337934528
849,5.4348387797584135,0.11388995566298417
850,5.427723390203278,0.11721074533942594
851,5.421917815224136,0.12115075652172344
852,5.416517750872318,0.12420408719662063
853,5.414184609853352,0.1274638916999396
854,5.415058672366438,0.12897911265017734
855,5.417054335032804,0.1290696661548348
856,5.418594766661375,0.12912978378986223
857,5.418562788342171,0.13112903875561838
858,5.418692388727759,0.13107281535431214
859,5.421496243965766,0.1328329941847451
860,5.414802492628771,0.13334002835777248
861,5.421306765035061,0.13312349170830823
862,5.421569370226265,0.13359489218803902
863,5.417271661384849,0.1331930319958189
864,5.417704435224323,0.13226179091397383
865,5.420712325182508,0.13160604887396515
866,5.416229534489871,0.13148935126331196
867,5.417768530627609,0.1320071757257569
868,5.416891628186116,0.13389633503481663
869,5.412289605711568,0.13494357247786226
870,5.407757114589064,0.13444531687096578
871,5.407898204574531,0.1335965264712064
872,5.410552514029135,0.13315122082788788
873,5.410251339476984,0.13420365877878093
874,5.408410012226639,0.13490578226482763
875,5.399046485391048,0.1322555696326371
876,5.397099909053298,0.13087257084543152
877,5.3856952908968525,0.13086440872781996
878,5.381178722226543,0.13024026421511672
879,5.376490088133441,0.12936483308448488
880,5.371278842802659,0.12910039755814734
881,5.362671980682057,0.12886289767546355
882,5.35058316035046,0.13011855858631152
883,5.340651103083152,0.13333953058623255
884,5.340081374083239,0.13687382743176416
885,5.3197848412189614,0.14296903584479906
886,5.308264276491443,0.14708993069644638
887,5.295955633585417,0.15153519535938462
888,5.286558797529583,0.1565034364624203
889,5.280200232665947,0.16066209929485745
890,5.267540699199826,0.16291775235198805
891,5.251747148751618,0.1640985498989013
892,5.241755869349681,0.1653182041083258
893,5.237136365247953,0.1659317937534068
894,5.231519257877041,0.1653990756868645
895,5.218670048843784,0.16517855001241297
896,5.20701980457977,0.16329433111247854
897,5.204286552520494,0.16553184281822203
898,5.1916332616791445,0.16405357663387382
899,5.1822650566769815,0.1653440099224173
900,5.16985632527728,0.1630301516659449
901,5.15496343837949,0.16190230561707072
902,5.149599783709839,0.1627781515192507
903,5.135970992213841,0.1637732249285996
904,5.120862021184903,0.16484257608568892
905,5.110135651636186,0.16615664423420656
906,5.0967845548920625,0.16757232746691136
907,5.088917341697899,0.1665736253741495
908,5.070973829843858,0.16664963884029393
909,5.053578907906485,0.167126716819575
910,5.045282930888439,0.16370096979519194
911,5.024449024229751,0.1612687759848488
912,5.012164052623721,0.1629550114113159
913,4.991441509987262,0.16158360986067238
914,4.977417603499543,0.16139238673912698
915,4.96305443013811,0.1600095386217558
916,4.936426630031169,0.15837499041053751
917,4.922729094353628,0.15894968426142622
918,4.900576927120755,0.15727108394685083
919,4.876531940948173,0.15461153140859416
920,4.852746489700298,0.1542866928671107
921,4.824347087207605,0.15495403808680494
922,4.789948257352117,0.1525735483720154
923,4.760210001539369,0.1491805644324804
924,4.734304658045232,0.14805049092531217
925,4.700074963813952,0.14700207196158008
926,4.6640522595512035,0.14392092032675224
927,4.614441765677657,0.1446205996114606
928,4.569961981030619,0.1451037449220624
929,4.5288544055281506,0.14559144341003394
930,4.498986497545091,0.1446150155624463
931,4.466028904939077,0.14162005609462652
932,4.419583928212859,0.14261748379224695
933,4.373571347029069,0.14283540437259404
934,4.333937019307654,0.13896289362394385
935,4.297334005412351,0.13448609352325597
936,4.245499074817657,0.12884807305827856
937,4.2001054999040255,0.12419681013951465
938,4.1697871800823485,0.12426367429379867
939,4.122891521533821,0.11754416824291777
940,4.0787149254217745,0.11622134798723567
941,4.040122582719829,0.11042091396415248
942,3.9829275345142237,0.10856961412777014
943,3.9364278178701566,0.10365207937313357
944,3.8896732292404614,0.10127208033231624
945,3.8450334610282457,0.09689220942751355
946,3.7869082384806356,0.09479234415100563
947,3.7354774362156293,0.09177565170644059
948,3.6754143493572737,0.09353146279272714
949,3.628743653464431,0.09046309915916889
950,3.571990182231612,0.08507796039130282
951,3.5101241242576373,0.08389956593934259
952,3.4518063586355177,0.08336225821535616
953,3.398407345415379,0.08230778737417078
954,3.3432094107146595,0.08155590199468876
955,3.2907364444005354,0.07739249510063978
956,3.254326438255016,0.07332017962431406
957,3.2076600155797848,0.07012182053410275
958,3.167078025780574,0.06990518107811677
959,3.1403179367037075,0.06787243043711662
960,3.1099274959638636,0.06686405449764453
961,3.0833553822915367,0.0619706275057414
962,3.0743389914310093,0.061006212134095864
963,3.0621102876372155,0.05800932332538711
964,3.0374995550988215,0.054194256963313384
965,3.0263679508323635,0.05669561066259906
966,3.016157261895604,0.053369341372138716
967,3.003241048713616,0.05199429934312978
968,2.9930931622898482,0.04849301535910872
969,2.991215955401735,0.040668956709352444
970,2.9962635519167033,0.04140725819762697
971,2.986316096986318,0.03970853905575227
972,2.985407674979357,0.03623593987286061
973,2.979393946949983,0.03186237635621059
974,2.966853248473492,0.03686593972104975
975,2.954719734349486,0.026338403244063606
976,2.9553289254546136,0.020998996851705188
977,2.960284329891873,0.013788104633585641
978,2.948353799808824,0.0024593537934940483
979,2.9602045649007356,-0.010845591122919898
980,2.9117607804369428,0.005964990786450731
981,2.7015104956281855,0.08137307516686403
982,2.6289989989330844,0.11120558744056105
983,2.646178426339161,0.11143888196495993
984,2.6631300450529087,0.11145343366511681
985,2.6802769123434693,0.11125804994071231
986,2.701754781061784,0.11077631097714943
987,2.7255233115871076,0.1104355296207909
988,2.7492326673853107,0.10969241693530442
989,2.7730100821068655,0.10954645736193606
990,2.7991647626996365,0.10886236705237971
991,2.8260208504294355,0.10806630074139083
992,2.8530505097184995,0.10700386281038075
993,2.8796673964918518,0.10591249371519501
994,2.9035618197973037,0.10685858507886377
995,2.9261247138598847,0.10857574041973829
996,2.948606505533128,0.11038116400751921
997,2.970936176811726,0.11158727805349802
998,2.9924838845005324,0.11396030426244967
999,3.0136009727394475,0.11606849627217988
1000,3.0346627622077724,0.11811191326143823
1001,3.0558356257148747,0.12065996187742804
1002,3.0772365124383545,0.12237668600665721
1003,3.098713414769755,0.12430161694558221
1004,3.120295546423844,0.12658082260303818
1005,3.1417784269277096,0.1282900150312645
1006,3.1613948528254983,0.12930696890597354
1007,3.1803602327627916,0.13058345691772133
1008,3.199328551392407,0.1315997415439798
1009,3.2180547303732525,0.13258092677152997
1010,3.238171470115169,0.133545483161168
1011,3.2582329110864947,0.13444526453033417
1012,3.2785998479495677,0.13536064227653768
1013,3.298661288920894,0.13626042364570384
1014,3.322615675960682,0.13682405212339183
1015,3.3472837996658265,0.13795002425374847
1016,3.3713489431867023,0.13844350243964573
1017,3.395839619376051,0.1394982898813661
1018,3.418934716812084,0.14069844907793286
1019,3.442143000255374,0.1418639366906086
1020,3.465547469539686,0.14341724857286792
1021,3.488828898687746,0.1448834142410607
1022,3.5118639281294617,0.1468900553922795
1023,3.535655709351957,0.14936651871077986
1024,3.55908371134663,0.15150579086901864
1025,3.5824588440968834,0.1536157667146857
1026,3.6044695117789725,0.15599771496324621
1027,3.626250832633611,0.15820617822556715
1028,3.648715759564262,0.1605837855996527
1029,3.6708371837274383,0.16289558355642206
1030,3.6927228063931037,0.16487455345186186
1031,3.714136481815936,0.1664222608539968
1032,3.736022104481601,0.1684012307494368
1033,3.758027367824583,0.17050487213607626
