Wavelength,Reflectance
/***,***/
346.0,38.85
347.0,37.46
348.0,35.33
349.0,33.49
350.0,31.80
351.0,30.23
352.0,30.11
353.0,29.87
354.0,29.25
355.0,28.50
356.0,27.83
357.0,27.32
358.0,27.15
359.0,26.88
360.0,25.75
361.0,25.08
362.0,24.61
363.0,23.66
364.0,23.09
365.0,22.87
366.0,22.11
367.0,21.42
368.0,20.90
369.0,20.04
370.0,19.31
371.0,18.96
372.0,18.42
373.0,17.96
374.0,17.97
375.0,17.87
376.0,17.66
377.0,17.09
378.0,16.85
379.0,16.82
380.0,16.34
381.0,16.03
382.0,15.89
383.0,15.29
384.0,14.79
385.0,14.49
386.0,14.26
387.0,14.12
388.0,14.12
389.0,14.08
390.0,14.05
391.0,14.09
392.0,14.12
393.0,14.16
394.0,14.21
395.0,14.37
396.0,14.58
397.0,14.58
398.0,14.42
399.0,14.09
400.0,13.84
401.0,13.57
402.0,13.28
403.0,13.11
404.0,13.00
405.0,12.95
406.0,12.96
407.0,12.96
408.0,12.91
409.0,12.92
410.0,12.96
411.0,13.04
412.0,13.13
413.0,13.21
414.0,13.27
415.0,13.31
416.0,13.32
417.0,13.32
418.0,13.38
419.0,13.45
420.0,13.37
421.0,13.34
422.0,13.32
423.0,13.19
424.0,13.10
425.0,13.05
426.0,12.82
427.0,12.67
428.0,12.60
429.0,12.56
430.0,12.54
431.0,12.53
432.0,12.48
433.0,12.47
434.0,12.51
435.0,12.53
436.0,12.56
437.0,12.62
438.0,12.66
439.0,12.71
440.0,12.75
441.0,12.86
442.0,12.96
443.0,13.05
444.0,13.19
445.0,13.35
446.0,13.55
447.0,13.71
448.0,13.87
449.0,14.02
450.0,14.11
451.0,14.21
452.0,14.34
453.0,14.47
454.0,14.58
455.0,14.69
456.0,14.79
457.0,14.89
458.0,14.99
459.0,15.08
460.0,15.18
461.0,15.30
462.0,15.35
463.0,15.41
464.0,15.48
465.0,15.54
466.0,15.59
467.0,15.66
468.0,15.75
469.0,15.84
470.0,15.95
471.0,16.05
472.0,16.13
473.0,16.15
474.0,16.12
475.0,16.11
476.0,16.12
477.0,16.18
478.0,16.22
479.0,16.25
480.0,16.30
481.0,16.34
482.0,16.37
483.0,16.45
484.0,16.54
485.0,16.64
486.0,16.76
487.0,16.92
488.0,17.13
489.0,17.33
490.0,17.57
491.0,17.84
492.0,18.13
493.0,18.45
494.0,18.79
495.0,19.17
496.0,19.59
497.0,20.01
498.0,20.45
499.0,20.93
500.0,21.45
501.0,22.00
502.0,22.60
503.0,23.24
504.0,23.89
505.0,24.56
506.0,25.24
507.0,25.99
508.0,26.74
509.0,27.49
510.0,28.25
511.0,29.07
512.0,29.89
513.0,30.66
514.0,31.47
515.0,32.29
516.0,33.14
517.0,34.01
518.0,34.85
519.0,35.66
520.0,36.51
521.0,37.38
522.0,38.26
523.0,39.11
524.0,39.97
525.0,40.80
526.0,41.56
527.0,42.29
528.0,43.00
529.0,43.69
530.0,44.30
531.0,44.88
532.0,45.46
533.0,45.97
534.0,46.44
535.0,46.91
536.0,47.30
537.0,47.66
538.0,48.00
539.0,48.39
540.0,48.72
541.0,49.00
542.0,49.33
543.0,49.59
544.0,49.82
545.0,50.05
546.0,50.25
547.0,50.40
548.0,50.52
549.0,50.64
550.0,50.74
551.0,50.80
552.0,50.81
553.0,50.81
554.0,50.80
555.0,50.74
556.0,50.68
557.0,50.60
558.0,50.48
559.0,50.35
560.0,50.21
561.0,50.07
562.0,49.92
563.0,49.77
564.0,49.61
565.0,49.40
566.0,49.18
567.0,48.94
568.0,48.69
569.0,48.39
570.0,48.08
571.0,47.73
572.0,47.41
573.0,47.09
574.0,46.74
575.0,46.41
576.0,46.10
577.0,45.80
578.0,45.49
579.0,45.20
580.0,44.92
581.0,44.63
582.0,44.39
583.0,44.16
584.0,43.92
585.0,43.68
586.0,43.46
587.0,43.25
588.0,43.04
589.0,42.83
590.0,42.62
591.0,42.44
592.0,42.24
593.0,42.04
594.0,41.84
595.0,41.66
596.0,41.49
597.0,41.33
598.0,41.14
599.0,40.96
600.0,40.78
601.0,40.60
602.0,40.41
603.0,40.21
604.0,40.01
605.0,39.81
606.0,39.57
607.0,39.31
608.0,39.06
609.0,38.81
610.0,38.57
611.0,38.32
612.0,38.06
613.0,37.81
614.0,37.55
615.0,37.27
616.0,37.02
617.0,36.80
618.0,36.61
619.0,36.45
620.0,36.32
621.0,36.21
622.0,36.09
623.0,36.02
624.0,35.96
625.0,35.93
626.0,35.93
627.0,35.90
628.0,35.85
629.0,35.77
630.0,35.58
631.0,35.35
632.0,35.08
633.0,34.77
634.0,34.49
635.0,34.21
636.0,33.92
637.0,33.67
638.0,33.44
639.0,33.23
640.0,33.04
641.0,32.80
642.0,32.54
643.0,32.25
644.0,31.89
645.0,31.52
646.0,31.13
647.0,30.73
648.0,30.29
649.0,29.86
650.0,29.47
651.0,29.05
652.0,28.62
653.0,28.13
654.0,27.52
655.0,26.91
656.0,26.30
657.0,25.70
658.0,25.17
659.0,24.66
660.0,24.14
661.0,23.58
662.0,23.03
663.0,22.47
664.0,21.91
665.0,21.38
666.0,20.94
667.0,20.54
668.0,20.17
669.0,19.84
670.0,19.61
671.0,19.42
672.0,19.25
673.0,19.14
674.0,19.09
675.0,19.09
676.0,19.13
677.0,19.23
678.0,19.39
679.0,19.62
680.0,19.96
681.0,20.47
682.0,21.08
683.0,21.83
684.0,22.81
685.0,23.97
686.0,25.31
687.0,26.85
688.0,28.48
689.0,30.43
690.0,32.49
691.0,34.58
692.0,36.95
693.0,39.30
694.0,41.74
695.0,44.31
696.0,46.91
697.0,49.33
698.0,51.77
699.0,54.27
700.0,56.53
701.0,58.81
702.0,60.98
703.0,62.98
704.0,64.98
705.0,66.91
706.0,68.70
707.0,70.33
708.0,71.99
709.0,73.60
710.0,75.07
711.0,76.37
712.0,77.66
713.0,78.89
714.0,80.07
715.0,81.20
716.0,82.16
717.0,83.14
718.0,84.07
719.0,84.94
720.0,85.83
721.0,86.56
722.0,87.28
723.0,88.02
