Wavelength,Reflectance
/***,***/
346.0,39.58
347.0,38.09
348.0,35.77
349.0,33.62
350.0,31.94
351.0,30.60
352.0,29.85
353.0,29.51
354.0,29.62
355.0,28.72
356.0,27.86
357.0,27.49
358.0,27.26
359.0,27.00
360.0,26.40
361.0,25.72
362.0,25.00
363.0,24.45
364.0,23.99
365.0,23.62
366.0,22.94
367.0,22.22
368.0,21.45
369.0,20.49
370.0,19.70
371.0,19.26
372.0,18.99
373.0,18.78
374.0,18.51
375.0,18.27
376.0,18.05
377.0,17.89
378.0,17.73
379.0,17.58
380.0,16.98
381.0,16.51
382.0,16.16
383.0,15.87
384.0,15.59
385.0,15.31
386.0,15.19
387.0,15.12
388.0,15.07
389.0,14.97
390.0,14.89
391.0,14.98
392.0,14.99
393.0,14.98
394.0,14.99
395.0,15.26
396.0,15.67
397.0,15.76
398.0,15.60
399.0,15.22
400.0,14.96
401.0,14.67
402.0,14.32
403.0,14.19
404.0,14.09
405.0,14.00
406.0,13.82
407.0,13.71
408.0,13.79
409.0,13.84
410.0,13.91
411.0,14.00
412.0,14.08
413.0,14.15
414.0,14.22
415.0,14.25
416.0,14.26
417.0,14.24
418.0,14.24
419.0,14.24
420.0,14.22
421.0,14.19
422.0,14.17
423.0,14.11
424.0,14.01
425.0,13.88
426.0,13.77
427.0,13.61
428.0,13.40
429.0,13.32
430.0,13.27
431.0,13.26
432.0,13.26
433.0,13.28
434.0,13.31
435.0,13.31
436.0,13.34
437.0,13.43
438.0,13.50
439.0,13.57
440.0,13.65
441.0,13.80
442.0,13.97
443.0,14.16
444.0,14.33
445.0,14.54
446.0,14.81
447.0,15.08
448.0,15.34
449.0,15.60
450.0,15.84
451.0,16.05
452.0,16.22
453.0,16.37
454.0,16.53
455.0,16.69
456.0,16.85
457.0,17.01
458.0,17.16
459.0,17.31
460.0,17.45
461.0,17.54
462.0,17.64
463.0,17.74
464.0,17.85
465.0,17.91
466.0,17.97
467.0,18.04
468.0,18.13
469.0,18.22
470.0,18.32
471.0,18.50
472.0,18.66
473.0,18.75
474.0,18.79
475.0,18.84
476.0,18.89
477.0,18.95
478.0,19.00
479.0,19.05
480.0,19.14
481.0,19.21
482.0,19.27
483.0,19.38
484.0,19.51
485.0,19.66
486.0,19.83
487.0,20.04
488.0,20.30
489.0,20.61
490.0,20.93
491.0,21.26
492.0,21.65
493.0,22.07
494.0,22.50
495.0,23.02
496.0,23.56
497.0,24.11
498.0,24.71
499.0,25.34
500.0,26.00
501.0,26.71
