Wavelength,Reflectance
/***,***/
346.0,32.81
347.0,32.11
348.0,30.98
349.0,29.42
350.0,28.10
351.0,26.94
352.0,25.65
353.0,24.93
354.0,24.93
355.0,24.07
356.0,23.33
357.0,23.14
358.0,23.29
359.0,23.28
360.0,22.13
361.0,21.38
362.0,20.88
363.0,20.50
364.0,20.15
365.0,19.84
366.0,19.50
367.0,19.00
368.0,18.28
369.0,17.30
370.0,16.52
371.0,16.17
372.0,15.94
373.0,15.74
374.0,15.49
375.0,15.34
376.0,15.22
377.0,14.80
378.0,14.45
379.0,14.15
380.0,13.98
381.0,13.67
382.0,13.22
383.0,12.91
384.0,12.64
385.0,12.41
386.0,12.16
387.0,11.94
388.0,11.77
389.0,11.72
390.0,11.73
391.0,11.87
392.0,11.82
393.0,11.70
394.0,11.72
395.0,11.85
396.0,12.03
397.0,12.17
398.0,12.17
399.0,12.05
400.0,11.69
401.0,11.31
402.0,10.90
403.0,10.63
404.0,10.46
405.0,10.41
406.0,10.36
407.0,10.32
408.0,10.30
409.0,10.28
410.0,10.29
411.0,10.38
412.0,10.47
413.0,10.57
414.0,10.68
415.0,10.77
416.0,10.81
417.0,10.76
418.0,10.75
419.0,10.75
420.0,10.75
421.0,10.70
422.0,10.63
423.0,10.53
424.0,10.46
425.0,10.41
426.0,10.34
427.0,10.25
428.0,10.16
429.0,10.12
430.0,10.09
431.0,10.07
432.0,10.03
433.0,10.00
434.0,9.99
435.0,10.01
436.0,10.02
437.0,10.02
438.0,10.11
439.0,10.17
440.0,10.20
441.0,10.25
442.0,10.32
443.0,10.40
444.0,10.53
445.0,10.66
446.0,10.75
447.0,10.91
448.0,11.09
449.0,11.28
450.0,11.38
451.0,11.46
452.0,11.53
453.0,11.57
454.0,11.62
455.0,11.74
456.0,11.82
457.0,11.91
458.0,12.00
459.0,12.10
460.0,12.19
461.0,12.24
462.0,12.31
463.0,12.37
464.0,12.44
465.0,12.48
466.0,12.53
467.0,12.60
468.0,12.65
469.0,12.69
470.0,12.74
471.0,12.90
472.0,13.08
473.0,13.25
474.0,13.25
475.0,13.19
476.0,13.09
477.0,13.05
478.0,13.03
479.0,13.05
480.0,13.11
481.0,13.16
482.0,13.22
483.0,13.27
484.0,13.34
485.0,13.44
486.0,13.54
487.0,13.67
488.0,13.84
489.0,14.00
490.0,14.19
