Wavelength,Reflectance
356.0,15.05
366.0,13.27
376.0,11.41
386.0,10.25
396.0,10.03
406.0,8.94
416.0,8.9
426.0,8.86
436.0,8.73
446.0,8.75
456.0,8.82
466.0,8.94
476.0,9.24
486.0,9.12
496.0,9.28
506.0,9.64
516.0,10.23
526.0,10.71
536.0,11.29
546.0,12.02
556.0,12.82
566.0,13.86
576.0,15.06
586.0,16.36
596.0,17.71
606.0,19.03
616.0,20.56
626.0,23.77
636.0,25.35
646.0,24.9
656.0,26.14
666.0,26.22
676.0,27.57
686.0,31.76
696.0,35.71
706.0,38.52
716.0,41.04
726.0,43.47
736.0,45.55
746.0,47.59
756.0,49.96
766.0,51.63
776.0,53.43
786.0,55.05
796.0,57.03
806.0,58.59
816.0,59.77
826.0,60.62
836.0,60.66
846.0,61.25
856.0,62.09
866.0,62.62
876.0,62.81
886.0,62.65
896.0,62.04
906.0,61.12
916.0,59.72
926.0,56.86
936.0,52.36
946.0,47.28
956.0,41.68
966.0,39.39
976.0,39.43
986.0,33.71
996.0,35.25
1006.0,36.85
1016.0,39.02
1026.0,41.4
1036.0,43.86
1046.0,46.03
1056.0,47.6
1066.0,48.43
1076.0,48.36
1086.0,47.51
1096.0,45.86
1106.0,43.91
1116.0,41.87
1126.0,38.48
1136.0,32.66
1146.0,26.88
1156.0,23.79
1166.0,22.71
1176.0,22.18
1186.0,21.82
1196.0,21.56
1206.0,21.56
1216.0,21.76
1226.0,22.08
1236.0,22.41
1246.0,22.65
1256.0,22.88
1266.0,22.84
1276.0,22.61
1286.0,22.05
1296.0,21.2
1306.0,19.99
1316.0,18.55
1326.0,17.02
1336.0,15.65
1346.0,14.46
1356.0,13.55
1366.0,12.7
1376.0,11.46
1386.0,9.76
1396.0,8.04
1406.0,6.88
1416.0,6.26
1426.0,5.91
1436.0,5.77
1446.0,5.68
1456.0,5.65
1466.0,5.7
1476.0,5.85
1486.0,6.16
1496.0,6.54
1506.0,6.78
1516.0,6.92
1526.0,7.16
1536.0,7.44
1546.0,7.74
1556.0,8.0
1566.0,8.21
1576.0,8.55
1586.0,8.73
1596.0,8.89
1606.0,9.05
1616.0,9.2
1626.0,9.34
1636.0,9.5
1646.0,9.65
1656.0,9.71
1666.0,9.76
1676.0,9.73
1686.0,9.66
1696.0,9.56
1706.0,9.39
1716.0,9.17
1726.0,8.95
1736.0,8.85
1746.0,8.67
1756.0,8.5
1766.0,8.34
1776.0,8.27
1786.0,8.12
1796.0,8.08
1806.0,8.07
1816.0,8.05
1826.0,8.02
1836.0,7.95
1846.0,7.76
1856.0,7.35
1866.0,6.94
1876.0,6.32
1886.0,5.45
1896.0,5.04
1906.0,3.09
1916.0,2.94
1926.0,3.1
1936.0,3.07
1946.0,3.08
1956.0,3.13
1966.0,3.08
1976.0,3.19
1986.0,3.2
1996.0,3.35
2006.0,3.42
2016.0,3.37
2026.0,3.51
2036.0,3.66
2046.0,3.69
2056.0,3.82
2066.0,3.75
2076.0,3.96
2086.0,4.05
2096.0,4.09
2106.0,4.18
2116.0,4.34
2126.0,4.33
2136.0,4.4
2146.0,4.46
2156.0,4.67
2166.0,4.53
2176.0,4.61
2186.0,4.7
2196.0,4.66
2206.0,4.8
2216.0,4.84
2226.0,4.6
2236.0,4.61
2246.0,4.77
2256.0,4.45
2266.0,4.75
2276.0,4.35
2286.0,4.13
2296.0,4.33
2306.0,4.03
2316.0,4.0
2326.0,4.37
2336.0,4.0
2346.0,4.13
2356.0,3.74
2366.0,3.88
2376.0,3.85
2386.0,3.84
2396.0,3.67
2406.0,3.41
2416.0,3.31
2426.0,3.57
2436.0,3.68
2446.0,3.41
2456.0,3.7
2466.0,3.52
2476.0,3.82
2486.0,3.44
2496.0,3.42
2506.0,3.47
