Wavelength,Reflectance
356.0,10.88
366.0,8.7
376.0,6.39
386.0,4.91
396.0,4.83
406.0,3.53
416.0,3.49
426.0,3.27
436.0,3.0
446.0,3.08
456.0,2.95
466.0,2.99
476.0,3.09
486.0,3.04
496.0,3.21
506.0,3.66
516.0,4.46
526.0,5.55
536.0,6.64
546.0,7.62
556.0,8.57
566.0,9.58
576.0,10.63
586.0,11.74
596.0,12.66
606.0,13.55
616.0,14.4
626.0,14.35
636.0,15.88
646.0,17.35
656.0,17.83
666.0,16.38
676.0,16.2
686.0,19.05
696.0,24.3
706.0,28.1
716.0,30.59
726.0,32.57
736.0,34.25
746.0,36.14
756.0,37.32
766.0,39.08
776.0,40.41
786.0,41.73
796.0,42.23
806.0,43.2
816.0,44.26
826.0,44.8
836.0,45.46
846.0,46.62
856.0,47.25
866.0,48.16
876.0,48.65
886.0,48.53
896.0,48.3
906.0,47.89
916.0,47.2
926.0,45.45
936.0,42.61
946.0,39.28
956.0,34.94
966.0,33.19
976.0,32.57
986.0,31.23
996.0,32.54
1006.0,33.97
1016.0,35.66
1026.0,37.42
1036.0,39.12
1046.0,40.7
1056.0,41.92
1066.0,42.59
1076.0,42.64
1086.0,42.04
1096.0,40.91
1106.0,39.7
1116.0,38.13
1126.0,35.47
1136.0,30.52
1146.0,25.02
1156.0,22.02
1166.0,20.96
1176.0,20.53
1186.0,20.16
1196.0,19.97
1206.0,20.06
1216.0,20.38
1226.0,20.83
1236.0,21.24
1246.0,21.61
1256.0,21.88
1266.0,21.96
1276.0,21.78
1286.0,21.18
1296.0,20.24
1306.0,18.85
1316.0,17.14
1326.0,15.2
1336.0,13.37
1346.0,11.85
1356.0,10.69
1366.0,9.5
1376.0,7.97
1386.0,5.98
1396.0,4.44
1406.0,3.65
1416.0,3.23
1426.0,3.05
1436.0,2.96
1446.0,2.89
1456.0,2.88
1466.0,2.89
1476.0,2.97
1486.0,3.13
1496.0,3.38
1506.0,3.5
1516.0,3.55
1526.0,3.66
1536.0,3.91
1546.0,4.13
1556.0,4.3
1566.0,4.56
1576.0,4.87
1586.0,5.07
1596.0,5.25
1606.0,5.44
1616.0,5.61
1626.0,5.83
1636.0,5.99
1646.0,6.13
1656.0,6.15
1666.0,6.2
1676.0,6.19
1686.0,6.13
1696.0,6.05
1706.0,5.93
1716.0,5.73
1726.0,5.49
1736.0,5.31
1746.0,5.11
1756.0,4.89
1766.0,4.73
1776.0,4.57
1786.0,4.48
1796.0,4.43
1806.0,4.45
1816.0,4.43
1826.0,4.45
1836.0,4.36
1846.0,4.34
1856.0,4.16
1866.0,3.83
1876.0,3.02
1886.0,2.59
1896.0,2.29
1906.0,1.84
1916.0,1.55
1926.0,1.59
1936.0,1.57
1946.0,1.64
1956.0,1.59
1966.0,1.78
1976.0,1.68
1986.0,1.85
1996.0,1.93
2006.0,2.03
2016.0,2.13
2026.0,2.01
2036.0,2.09
2046.0,2.27
2056.0,2.33
2066.0,2.28
2076.0,2.38
2086.0,2.37
2096.0,2.4
2106.0,2.47
2116.0,2.65
2126.0,2.63
2136.0,2.53
2146.0,2.65
2156.0,2.49
2166.0,2.71
2176.0,2.68
2186.0,2.71
2196.0,2.76
2206.0,2.43
2216.0,2.69
2226.0,2.58
2236.0,2.75
2246.0,2.56
2256.0,2.48
2266.0,2.28
2276.0,2.47
2286.0,2.24
2296.0,2.18
2306.0,2.03
2316.0,2.15
2326.0,1.94
2336.0,1.91
2346.0,1.79
2356.0,1.69
2366.0,1.71
2376.0,1.92
2386.0,1.59
2396.0,2.05
2406.0,1.51
2416.0,1.74
2426.0,1.28
2436.0,1.7
2446.0,1.28
2456.0,1.24
2466.0,1.35
2476.0,1.67
2486.0,1.52
2496.0,1.54
2506.0,0.93
