Wavelength,Reflectance
356.0,22.13
366.0,17.74
376.0,14.05
386.0,10.85
396.0,10.81
406.0,8.85
416.0,9.2
426.0,8.85
436.0,8.56
446.0,9.26
456.0,9.97
466.0,10.47
476.0,10.8
486.0,11.24
496.0,13.19
506.0,17.63
516.0,24.42
526.0,32.06
536.0,37.16
546.0,39.74
556.0,40.31
566.0,38.75
576.0,35.6
586.0,33.04
596.0,31.25
606.0,29.62
616.0,27.3
626.0,25.72
636.0,25.74
646.0,21.58
656.0,17.55
666.0,14.03
676.0,12.83
686.0,17.81
696.0,36.28
706.0,57.19
716.0,70.98
726.0,79.19
736.0,82.37
746.0,84.81
756.0,86.05
766.0,87.49
776.0,88.59
786.0,89.24
796.0,89.69
806.0,90.06
816.0,90.44
826.0,90.2
836.0,89.58
846.0,90.14
856.0,90.67
866.0,90.61
876.0,90.04
886.0,89.23
896.0,87.69
906.0,86.56
916.0,85.03
926.0,82.24
936.0,78.4
946.0,74.09
956.0,68.95
966.0,66.82
976.0,66.47
986.0,60.91
996.0,62.87
1006.0,64.87
1016.0,67.23
1026.0,69.72
1036.0,71.93
1046.0,74.14
1056.0,75.92
1066.0,76.96
1076.0,77.22
1086.0,76.69
1096.0,75.41
1106.0,73.9
1116.0,72.02
1126.0,68.99
1136.0,63.15
1146.0,56.41
1156.0,52.31
1166.0,50.88
1176.0,50.32
1186.0,49.85
1196.0,49.54
1206.0,49.62
1216.0,50.08
1226.0,50.8
1236.0,51.47
1246.0,52.0
1256.0,52.44
1266.0,52.61
1276.0,52.42
1286.0,51.78
1296.0,50.65
1306.0,48.87
1316.0,46.48
1326.0,43.61
1336.0,40.65
1346.0,38.0
1356.0,35.72
1366.0,33.45
1376.0,30.26
1386.0,25.42
1396.0,20.46
1406.0,16.99
1416.0,15.0
1426.0,14.06
1436.0,13.61
1446.0,13.41
1456.0,13.44
1466.0,13.65
1476.0,14.2
1486.0,15.07
1496.0,16.18
1506.0,17.05
1516.0,17.85
1526.0,18.66
1536.0,19.54
1546.0,20.41
1556.0,21.27
1566.0,22.28
1576.0,23.26
1586.0,23.98
1596.0,24.63
1606.0,25.26
1616.0,25.86
1626.0,26.4
1636.0,26.86
1646.0,27.21
1656.0,27.38
1666.0,27.5
1676.0,27.48
1686.0,27.19
1696.0,26.83
1706.0,26.31
1716.0,25.68
1726.0,24.98
1736.0,24.51
1746.0,24.07
1756.0,23.42
1766.0,22.85
1776.0,22.56
1786.0,22.32
1796.0,22.22
1806.0,22.22
1816.0,22.22
1826.0,22.14
1836.0,21.98
1846.0,21.67
1856.0,21.23
1866.0,18.97
1876.0,15.3
1886.0,12.44
1896.0,10.71
1906.0,6.8
1916.0,6.54
1926.0,6.49
1936.0,6.5
1946.0,6.69
1956.0,6.95
1966.0,7.36
1976.0,7.7
1986.0,8.09
1996.0,8.51
2006.0,8.92
2016.0,9.34
2026.0,9.66
2036.0,10.02
2046.0,10.39
2056.0,10.71
2066.0,11.04
2076.0,11.3
2086.0,11.69
2096.0,12.11
2106.0,12.45
2116.0,12.82
2126.0,13.28
2136.0,13.47
2146.0,13.79
2156.0,13.95
2166.0,14.17
2176.0,14.34
2186.0,14.42
2196.0,14.49
2206.0,14.55
2216.0,14.62
2226.0,14.47
2236.0,14.06
2246.0,13.58
2256.0,13.23
2266.0,12.76
2276.0,12.42
2286.0,11.94
2296.0,11.37
2306.0,10.89
2316.0,10.97
2326.0,10.86
2336.0,10.61
2346.0,10.01
2356.0,9.94
2366.0,9.63
2376.0,9.57
2386.0,9.04
2396.0,9.32
2406.0,8.61
2416.0,8.56
2426.0,7.94
2436.0,8.11
2446.0,7.66
2456.0,7.88
2466.0,7.38
2476.0,6.73
2486.0,6.55
2496.0,6.55
2506.0,6.8
