Wavelength,Reflectance
356.0,38.35
366.0,33.24
376.0,27.92
386.0,23.97
396.0,24.23
406.0,22.33
416.0,23.82
426.0,24.61
436.0,25.0
446.0,26.02
456.0,27.56
466.0,29.34
476.0,30.01
486.0,30.99
496.0,35.37
506.0,42.33
516.0,50.78
526.0,58.64
536.0,64.32
546.0,68.51
556.0,71.6
566.0,73.86
576.0,74.9
586.0,75.42
596.0,75.63
606.0,75.4
616.0,73.97
626.0,73.7
636.0,71.65
646.0,71.33
656.0,67.98
666.0,58.58
676.0,54.48
686.0,62.67
696.0,84.74
706.0,100.01
716.0,107.81
726.0,111.95
736.0,114.14
746.0,116.21
756.0,116.78
766.0,118.52
776.0,119.35
786.0,120.59
796.0,120.08
806.0,120.72
816.0,120.92
826.0,120.1
836.0,118.82
846.0,119.13
856.0,118.74
866.0,118.66
876.0,118.41
886.0,117.07
896.0,115.69
906.0,114.25
916.0,112.49
926.0,109.38
936.0,104.53
946.0,99.33
956.0,93.17
966.0,90.54
976.0,90.92
986.0,79.83
996.0,82.66
1006.0,84.87
1016.0,87.34
1026.0,89.98
1036.0,92.44
1046.0,94.67
1056.0,96.45
1066.0,97.37
1076.0,97.37
1086.0,96.56
1096.0,94.99
1106.0,93.08
1116.0,90.94
1126.0,87.29
1136.0,80.43
1146.0,72.49
1156.0,67.66
1166.0,66.05
1176.0,65.49
1186.0,64.97
1196.0,64.61
1206.0,64.69
1216.0,65.16
1226.0,65.92
1236.0,66.59
1246.0,67.3
1256.0,67.75
1266.0,67.83
1276.0,67.61
1286.0,66.73
1296.0,65.24
1306.0,63.04
1316.0,60.31
1326.0,57.01
1336.0,53.65
1346.0,50.55
1356.0,48.01
1366.0,45.57
1376.0,41.7
1386.0,35.99
1396.0,29.99
1406.0,25.74
1416.0,23.33
1426.0,22.15
1436.0,21.61
1446.0,21.42
1456.0,21.42
1466.0,21.69
1476.0,22.37
1486.0,23.44
1496.0,24.75
1506.0,25.83
1516.0,26.78
1526.0,27.78
1536.0,28.95
1546.0,30.12
1556.0,31.12
1566.0,32.0
1576.0,33.33
1586.0,34.15
1596.0,34.9
1606.0,35.57
1616.0,36.39
1626.0,37.05
1636.0,37.64
1646.0,37.96
1656.0,38.21
1666.0,38.46
1676.0,38.49
1686.0,38.27
1696.0,37.93
1706.0,37.33
1716.0,36.56
1726.0,35.79
1736.0,35.29
1746.0,34.68
1756.0,33.84
1766.0,33.12
1776.0,32.71
1786.0,32.36
1796.0,32.21
1806.0,32.25
1816.0,32.25
1826.0,32.23
1836.0,31.95
1846.0,31.57
1856.0,30.53
1866.0,28.04
1876.0,24.39
1886.0,20.82
1896.0,18.72
1906.0,10.43
1916.0,10.42
1926.0,10.48
1936.0,10.49
1946.0,10.66
1956.0,10.93
1966.0,11.33
1976.0,11.68
1986.0,12.01
1996.0,12.6
2006.0,13.08
2016.0,13.48
2026.0,13.92
2036.0,14.4
2046.0,14.83
2056.0,15.21
2066.0,15.55
2076.0,16.03
2086.0,16.5
2096.0,16.86
2106.0,17.3
2116.0,17.75
2126.0,18.13
2136.0,18.54
2146.0,18.76
2156.0,19.28
2166.0,19.24
2176.0,19.5
2186.0,19.72
2196.0,19.56
2206.0,19.76
2216.0,19.85
2226.0,19.47
2236.0,19.5
2246.0,19.14
2256.0,18.59
2266.0,18.09
2276.0,17.63
2286.0,17.44
2296.0,16.62
2306.0,16.0
2316.0,16.25
2326.0,16.26
2336.0,15.95
2346.0,15.66
2356.0,15.18
2366.0,15.54
2376.0,14.81
2386.0,14.55
2396.0,14.68
2406.0,13.93
2416.0,14.1
2426.0,13.88
2436.0,13.55
2446.0,12.93
2456.0,13.19
2466.0,12.79
2476.0,12.61
2486.0,12.16
2496.0,13.02
2506.0,12.21
