Wavelength,Reflectance
356.0,22.33
366.0,18.67
376.0,14.43
386.0,11.14
396.0,11.16
406.0,8.87
416.0,8.74
426.0,8.38
436.0,7.88
446.0,7.8
456.0,7.6
466.0,7.51
476.0,7.39
486.0,7.09
496.0,7.17
506.0,7.45
516.0,7.81
526.0,8.06
536.0,8.25
546.0,8.47
556.0,8.87
566.0,9.61
576.0,10.95
586.0,13.07
596.0,15.66
606.0,18.05
616.0,19.42
626.0,20.66
636.0,22.09
646.0,19.25
656.0,17.12
666.0,14.58
676.0,13.45
686.0,18.09
696.0,34.85
706.0,51.49
716.0,61.94
726.0,68.17
736.0,70.77
746.0,72.14
756.0,73.74
766.0,74.58
776.0,75.7
786.0,76.66
796.0,78.28
806.0,79.25
816.0,79.71
826.0,79.35
836.0,77.89
846.0,77.14
856.0,76.68
866.0,76.02
876.0,75.36
886.0,74.58
896.0,73.7
906.0,72.82
916.0,71.6
926.0,69.4
936.0,66.0
946.0,62.04
956.0,57.49
966.0,55.3
976.0,54.8
986.0,52.82
996.0,54.05
1006.0,55.58
1016.0,57.48
1026.0,59.42
1036.0,61.35
1046.0,63.04
1056.0,64.31
1066.0,64.99
1076.0,65.13
1086.0,64.59
1096.0,63.5
1106.0,62.17
1116.0,60.61
1126.0,57.97
1136.0,52.95
1146.0,47.27
1156.0,43.79
1166.0,42.51
1176.0,41.94
1186.0,41.46
1196.0,41.19
1206.0,41.21
1216.0,41.64
1226.0,42.31
1236.0,42.93
1246.0,43.39
1256.0,43.73
1266.0,43.83
1276.0,43.63
1286.0,43.06
1296.0,42.12
1306.0,40.61
1316.0,38.69
1326.0,36.39
1336.0,34.05
1346.0,31.89
1356.0,29.98
1366.0,28.19
1376.0,25.61
1386.0,21.72
1396.0,17.65
1406.0,14.67
1416.0,12.94
1426.0,12.08
1436.0,11.71
1446.0,11.56
1456.0,11.59
1466.0,11.77
1476.0,12.21
1486.0,12.94
1496.0,13.83
1506.0,14.46
1516.0,15.05
1526.0,15.74
1536.0,16.4
1546.0,17.1
1556.0,17.81
1566.0,18.46
1576.0,19.22
1586.0,19.77
1596.0,20.26
1606.0,20.74
1616.0,21.22
1626.0,21.67
1636.0,22.07
1646.0,22.37
1656.0,22.58
1666.0,22.67
1676.0,22.62
1686.0,22.33
1696.0,22.0
1706.0,21.52
1716.0,20.96
1726.0,20.4
1736.0,20.12
1746.0,19.82
1756.0,19.32
1766.0,18.91
1776.0,18.7
1786.0,18.49
1796.0,18.42
1806.0,18.41
1816.0,18.4
1826.0,18.36
1836.0,18.18
1846.0,17.88
1856.0,17.14
1866.0,15.45
1876.0,12.98
1886.0,10.69
1896.0,9.35
1906.0,5.3
1916.0,5.11
1926.0,5.12
1936.0,5.08
1946.0,5.17
1956.0,5.38
1966.0,5.59
1976.0,5.84
1986.0,6.06
1996.0,6.42
2006.0,6.7
2016.0,6.89
2026.0,7.14
2036.0,7.31
2046.0,7.56
2056.0,7.83
2066.0,7.85
2076.0,8.12
2086.0,8.35
2096.0,8.62
2106.0,8.75
2116.0,9.02
2126.0,9.32
2136.0,9.41
2146.0,9.73
2156.0,9.91
2166.0,10.05
2176.0,10.18
2186.0,10.33
2196.0,10.41
2206.0,10.56
2216.0,10.46
2226.0,10.39
2236.0,10.19
2246.0,9.81
2256.0,9.44
2266.0,9.09
2276.0,8.83
2286.0,8.6
2296.0,8.15
2306.0,7.73
2316.0,7.84
2326.0,7.7
2336.0,7.6
2346.0,7.39
2356.0,7.11
2366.0,7.04
2376.0,6.87
2386.0,6.67
2396.0,6.66
2406.0,6.25
2416.0,6.44
2426.0,6.13
2436.0,5.8
2446.0,5.81
2456.0,5.38
2466.0,5.41
2476.0,5.4
2486.0,5.34
2496.0,5.21
2506.0,4.6
