Wavelength,Reflectance
356.0,11.92
366.0,9.88
376.0,7.52
386.0,6.12
396.0,5.97
406.0,4.89
416.0,4.94
426.0,4.66
436.0,4.44
446.0,4.59
456.0,4.79
466.0,4.87
476.0,4.99
486.0,5.06
496.0,5.58
506.0,7.15
516.0,9.99
526.0,13.24
536.0,15.39
546.0,16.62
556.0,17.41
566.0,17.0
576.0,15.58
586.0,14.46
596.0,13.89
606.0,13.33
616.0,12.2
626.0,11.72
636.0,11.73
646.0,9.61
656.0,7.83
666.0,6.7
676.0,6.18
686.0,8.1
696.0,16.37
706.0,27.07
716.0,35.1
726.0,40.53
736.0,43.02
746.0,44.24
756.0,45.46
766.0,45.74
776.0,46.23
786.0,46.61
796.0,47.84
806.0,48.44
816.0,48.66
826.0,48.43
836.0,47.44
846.0,47.01
856.0,47.13
866.0,46.91
876.0,46.6
886.0,46.16
896.0,45.7
906.0,45.14
916.0,44.2
926.0,42.52
936.0,40.12
946.0,37.39
956.0,34.33
966.0,32.86
976.0,32.54
986.0,34.05
996.0,34.71
1006.0,35.7
1016.0,36.96
1026.0,38.34
1036.0,39.73
1046.0,40.91
1056.0,41.78
1066.0,42.22
1076.0,42.25
1086.0,41.79
1096.0,40.94
1106.0,39.96
1116.0,38.86
1126.0,37.03
1136.0,33.66
1146.0,29.85
1156.0,27.44
1166.0,26.51
1176.0,26.1
1186.0,25.74
1196.0,25.54
1206.0,25.6
1216.0,25.83
1226.0,26.22
1236.0,26.56
1246.0,26.83
1256.0,27.03
1266.0,27.05
1276.0,26.89
1286.0,26.47
1296.0,25.8
1306.0,24.8
1316.0,23.5
1326.0,21.94
1336.0,20.39
1346.0,19.01
1356.0,17.91
1366.0,16.68
1376.0,14.98
1386.0,12.49
1396.0,9.89
1406.0,8.09
1416.0,7.05
1426.0,6.53
1436.0,6.3
1446.0,6.2
1456.0,6.19
1466.0,6.28
1476.0,6.52
1486.0,6.94
1496.0,7.46
1506.0,7.83
1516.0,8.16
1526.0,8.48
1536.0,8.82
1546.0,9.31
1556.0,9.78
1566.0,10.26
1576.0,10.73
1586.0,11.09
1596.0,11.41
1606.0,11.7
1616.0,11.99
1626.0,12.25
1636.0,12.48
1646.0,12.68
1656.0,12.82
1666.0,12.87
1676.0,12.83
1686.0,12.65
1696.0,12.43
1706.0,12.09
1716.0,11.73
1726.0,11.34
1736.0,11.15
1746.0,10.97
1756.0,10.66
1766.0,10.4
1776.0,10.24
1786.0,10.09
1796.0,10.03
1806.0,10.05
1816.0,10.06
1826.0,10.02
1836.0,9.92
1846.0,9.58
1856.0,8.97
1866.0,8.23
1876.0,6.92
1886.0,5.59
1896.0,4.8
1906.0,2.74
1916.0,2.71
1926.0,2.63
1936.0,2.62
1946.0,2.74
1956.0,2.81
1966.0,2.97
1976.0,3.09
1986.0,3.3
1996.0,3.5
2006.0,3.69
2016.0,3.87
2026.0,4.05
2036.0,4.21
2046.0,4.34
2056.0,4.5
2066.0,4.57
2076.0,4.75
2086.0,4.96
2096.0,5.09
2106.0,5.24
2116.0,5.35
2126.0,5.56
2136.0,5.69
2146.0,5.86
2156.0,6.02
2166.0,5.92
2176.0,6.09
2186.0,6.21
2196.0,6.17
2206.0,6.2
2216.0,6.25
2226.0,6.16
2236.0,5.9
2246.0,5.81
2256.0,5.54
2266.0,5.36
2276.0,5.15
2286.0,4.83
2296.0,4.68
2306.0,4.25
2316.0,4.28
2326.0,4.21
2336.0,4.13
2346.0,3.91
2356.0,3.88
2366.0,3.87
2376.0,3.77
2386.0,3.55
2396.0,3.51
2406.0,3.42
2416.0,3.28
2426.0,3.09
2436.0,3.26
2446.0,2.82
2456.0,3.08
2466.0,2.82
2476.0,2.71
2486.0,2.72
2496.0,2.57
2506.0,2.94
