Wavelength,Reflectance
356.0,12.03
366.0,9.45
376.0,6.99
386.0,5.37
396.0,5.27
406.0,4.1
416.0,4.1
426.0,3.79
436.0,3.58
446.0,3.66
456.0,3.6
466.0,3.69
476.0,3.7
486.0,3.56
496.0,3.77
506.0,4.08
516.0,4.29
526.0,4.47
536.0,4.65
546.0,4.9
556.0,5.07
566.0,5.5
576.0,6.23
586.0,7.32
596.0,8.6
606.0,9.87
616.0,10.98
626.0,12.55
636.0,13.59
646.0,11.72
656.0,11.06
666.0,9.11
676.0,8.49
686.0,12.11
696.0,23.67
706.0,34.59
716.0,41.32
726.0,45.23
736.0,46.74
746.0,47.92
756.0,49.12
766.0,49.89
776.0,50.66
786.0,51.06
796.0,51.53
806.0,51.74
816.0,51.99
826.0,52.21
836.0,52.0
846.0,52.5
856.0,53.03
866.0,53.03
876.0,52.68
886.0,52.14
896.0,51.15
906.0,50.44
916.0,49.48
926.0,47.89
936.0,45.68
946.0,43.35
956.0,40.45
966.0,39.19
976.0,39.03
986.0,39.76
996.0,39.1
1006.0,39.88
1016.0,41.31
1026.0,42.61
1036.0,44.0
1046.0,45.37
1056.0,46.38
1066.0,47.02
1076.0,47.18
1086.0,46.86
1096.0,46.08
1106.0,45.19
1116.0,44.09
1126.0,42.17
1136.0,38.51
1146.0,34.42
1156.0,32.02
1166.0,31.15
1176.0,30.7
1186.0,30.35
1196.0,30.11
1206.0,30.21
1216.0,30.57
1226.0,31.1
1236.0,31.54
1246.0,31.86
1256.0,32.15
1266.0,32.27
1276.0,32.14
1286.0,31.81
1296.0,31.15
1306.0,30.05
1316.0,28.59
1326.0,26.86
1336.0,25.08
1346.0,23.41
1356.0,21.88
1366.0,20.58
1376.0,18.54
1386.0,15.49
1396.0,12.34
1406.0,10.13
1416.0,8.89
1426.0,8.27
1436.0,7.99
1446.0,7.9
1456.0,7.91
1466.0,8.05
1476.0,8.38
1486.0,8.93
1496.0,9.59
1506.0,9.98
1516.0,10.41
1526.0,10.95
1536.0,11.45
1546.0,12.11
1556.0,12.65
1566.0,13.14
1576.0,13.68
1586.0,14.15
1596.0,14.53
1606.0,14.9
1616.0,15.26
1626.0,15.62
1636.0,15.91
1646.0,16.11
1656.0,16.19
1666.0,16.25
1676.0,16.22
1686.0,15.98
1696.0,15.76
1706.0,15.43
1716.0,15.03
1726.0,14.61
1736.0,14.4
1746.0,14.17
1756.0,13.78
1766.0,13.49
1776.0,13.35
1786.0,13.24
1796.0,13.2
1806.0,13.22
1816.0,13.2
1826.0,13.21
1836.0,13.1
1846.0,12.93
1856.0,12.56
1866.0,11.17
1876.0,9.27
1886.0,7.62
1896.0,6.62
1906.0,4.13
1916.0,4.0
1926.0,3.97
1936.0,3.96
1946.0,4.0
1956.0,4.14
1966.0,4.35
1976.0,4.52
1986.0,4.67
1996.0,4.88
2006.0,5.13
2016.0,5.4
2026.0,5.46
2036.0,5.63
2046.0,5.79
2056.0,5.93
2066.0,5.95
2076.0,6.24
2086.0,6.3
2096.0,6.58
2106.0,6.72
2116.0,6.87
2126.0,7.05
2136.0,7.16
2146.0,7.46
2156.0,7.52
2166.0,7.63
2176.0,7.87
2186.0,7.87
2196.0,7.92
2206.0,8.06
2216.0,8.15
2226.0,7.94
2236.0,7.87
2246.0,7.63
2256.0,7.18
2266.0,6.84
2276.0,6.75
2286.0,6.43
2296.0,6.17
2306.0,5.92
2316.0,5.86
2326.0,5.88
2336.0,5.85
2346.0,5.55
2356.0,5.35
2366.0,5.37
2376.0,5.3
2386.0,5.01
2396.0,4.89
2406.0,4.84
2416.0,4.74
2426.0,4.39
2436.0,4.57
2446.0,4.5
2456.0,4.29
2466.0,3.83
2476.0,3.73
2486.0,3.66
2496.0,3.79
2506.0,3.75
