Wavelength,Reflectance
356.0,21.09
366.0,17.43
376.0,14.03
386.0,11.27
396.0,10.91
406.0,8.92
416.0,8.94
426.0,8.48
436.0,7.98
446.0,7.98
456.0,7.76
466.0,7.73
476.0,7.6
486.0,7.37
496.0,7.54
506.0,8.14
516.0,9.0
526.0,9.76
536.0,10.34
546.0,10.83
556.0,11.49
566.0,12.55
576.0,14.11
586.0,16.32
596.0,18.89
606.0,21.49
616.0,23.62
626.0,24.71
636.0,27.45
646.0,25.83
656.0,22.8
666.0,19.83
676.0,18.31
686.0,24.55
696.0,43.43
706.0,59.16
716.0,67.92
726.0,72.84
736.0,75.0
746.0,76.59
756.0,77.11
766.0,78.35
776.0,79.22
786.0,80.25
796.0,80.89
806.0,81.83
816.0,82.43
826.0,81.88
836.0,80.88
846.0,80.74
856.0,80.52
866.0,80.41
876.0,80.06
886.0,79.05
896.0,78.06
906.0,76.99
916.0,75.64
926.0,73.17
936.0,69.44
946.0,65.37
956.0,60.51
966.0,58.17
976.0,57.16
986.0,54.44
996.0,56.27
1006.0,57.92
1016.0,59.84
1026.0,61.93
1036.0,63.93
1046.0,65.76
1056.0,67.19
1066.0,67.94
1076.0,68.05
1086.0,67.45
1096.0,66.27
1106.0,64.81
1116.0,63.09
1126.0,60.27
1136.0,55.17
1146.0,49.25
1156.0,45.66
1166.0,44.26
1176.0,43.63
1186.0,43.11
1196.0,42.75
1206.0,42.79
1216.0,43.15
1226.0,43.77
1236.0,44.4
1246.0,44.88
1256.0,45.18
1266.0,45.35
1276.0,45.13
1286.0,44.54
1296.0,43.54
1306.0,42.05
1316.0,40.12
1326.0,37.73
1336.0,35.29
1346.0,33.05
1356.0,31.14
1366.0,29.18
1376.0,26.59
1386.0,22.49
1396.0,18.09
1406.0,14.84
1416.0,12.94
1426.0,11.99
1436.0,11.56
1446.0,11.4
1456.0,11.39
1466.0,11.55
1476.0,11.98
1486.0,12.71
1496.0,13.62
1506.0,14.28
1516.0,14.86
1526.0,15.59
1536.0,16.2
1546.0,16.91
1556.0,17.66
1566.0,18.39
1576.0,19.17
1586.0,19.76
1596.0,20.23
1606.0,20.75
1616.0,21.24
1626.0,21.71
1636.0,22.11
1646.0,22.43
1656.0,22.62
1666.0,22.67
1676.0,22.6
1686.0,22.34
1696.0,22.0
1706.0,21.53
1716.0,20.96
1726.0,20.39
1736.0,20.08
1746.0,19.75
1756.0,19.24
1766.0,18.83
1776.0,18.59
1786.0,18.39
1796.0,18.29
1806.0,18.3
1816.0,18.28
1826.0,18.25
1836.0,18.1
1846.0,17.85
1856.0,17.35
1866.0,15.72
1876.0,13.05
1886.0,10.62
1896.0,9.23
1906.0,5.5
1916.0,5.37
1926.0,5.38
1936.0,5.35
1946.0,5.48
1956.0,5.7
1966.0,5.89
1976.0,6.1
1986.0,6.32
1996.0,6.67
2006.0,6.96
2016.0,7.23
2026.0,7.43
2036.0,7.69
2046.0,7.92
2056.0,8.11
2066.0,8.29
2076.0,8.49
2086.0,8.73
2096.0,8.95
2106.0,9.18
2116.0,9.41
2126.0,9.63
2136.0,9.88
2146.0,10.1
2156.0,10.37
2166.0,10.46
2176.0,10.61
2186.0,10.77
2196.0,10.88
2206.0,10.93
2216.0,11.04
2226.0,10.77
2236.0,10.76
2246.0,10.37
2256.0,10.04
2266.0,9.69
2276.0,9.15
2286.0,8.86
2296.0,8.54
2306.0,8.11
2316.0,7.98
2326.0,8.28
2336.0,7.73
2346.0,7.7
2356.0,7.45
2366.0,7.23
2376.0,7.15
2386.0,7.0
2396.0,6.88
2406.0,6.59
2416.0,6.64
2426.0,6.1
2436.0,6.17
2446.0,6.1
2456.0,5.69
2466.0,5.44
2476.0,5.57
2486.0,5.42
2496.0,5.35
2506.0,5.53
