Wavelength,Reflectance
356.0,29.31
366.0,24.28
376.0,18.82
386.0,14.47
396.0,13.55
406.0,10.13
416.0,9.64
426.0,8.73
436.0,7.91
446.0,7.63
456.0,7.17
466.0,6.91
476.0,6.9
486.0,6.44
496.0,6.36
506.0,6.51
516.0,6.7
526.0,6.77
536.0,6.9
546.0,7.15
556.0,7.38
566.0,7.82
576.0,8.6
586.0,9.97
596.0,11.86
606.0,14.36
616.0,17.34
626.0,21.17
636.0,25.0
646.0,24.44
656.0,24.78
666.0,21.81
676.0,20.59
686.0,29.68
696.0,56.47
706.0,78.14
716.0,90.54
726.0,97.65
736.0,100.81
746.0,102.72
756.0,104.52
766.0,105.84
776.0,107.05
786.0,108.3
796.0,109.51
806.0,110.21
816.0,110.26
826.0,109.39
836.0,107.24
846.0,106.51
856.0,105.89
866.0,105.15
876.0,104.16
886.0,102.86
896.0,101.52
906.0,100.09
916.0,98.48
926.0,95.34
936.0,90.79
946.0,85.56
956.0,79.47
966.0,76.56
976.0,76.44
986.0,77.53
996.0,78.4
1006.0,79.93
1016.0,82.31
1026.0,84.64
1036.0,87.12
1046.0,89.19
1056.0,90.7
1066.0,91.47
1076.0,91.48
1086.0,90.61
1096.0,89.11
1106.0,87.22
1116.0,85.12
1126.0,81.61
1136.0,74.86
1146.0,66.86
1156.0,61.85
1166.0,59.82
1176.0,58.81
1186.0,58.03
1196.0,57.46
1206.0,57.43
1216.0,57.92
1226.0,58.84
1236.0,59.59
1246.0,60.17
1256.0,60.59
1266.0,60.67
1276.0,60.32
1286.0,59.48
1296.0,58.03
1306.0,55.76
1316.0,52.91
1326.0,49.44
1336.0,45.93
1346.0,42.76
1356.0,40.1
1366.0,37.39
1376.0,33.39
1386.0,27.37
1396.0,21.16
1406.0,16.81
1416.0,14.37
1426.0,13.17
1436.0,12.64
1446.0,12.41
1456.0,12.38
1466.0,12.61
1476.0,13.17
1486.0,14.07
1496.0,15.26
1506.0,16.08
1516.0,16.86
1526.0,17.77
1536.0,18.65
1546.0,19.8
1556.0,20.88
1566.0,21.78
1576.0,22.88
1586.0,23.73
1596.0,24.43
1606.0,25.13
1616.0,25.83
1626.0,26.52
1636.0,27.09
1646.0,27.54
1656.0,27.81
1666.0,27.97
1676.0,27.97
1686.0,27.61
1696.0,27.16
1706.0,26.46
1716.0,25.64
1726.0,24.79
1736.0,24.33
1746.0,23.88
1756.0,23.11
1766.0,22.48
1776.0,22.15
1786.0,21.83
1796.0,21.74
1806.0,21.83
1816.0,21.87
1826.0,21.85
1836.0,21.59
1846.0,20.99
1856.0,19.72
1866.0,17.57
1876.0,14.26
1886.0,11.33
1896.0,9.73
1906.0,6.87
1916.0,6.73
1926.0,6.69
1936.0,6.7
1946.0,6.89
1956.0,7.15
1966.0,7.43
1976.0,7.63
1986.0,7.97
1996.0,8.41
2006.0,8.78
2016.0,9.12
2026.0,9.46
2036.0,9.83
2046.0,10.1
2056.0,10.46
2066.0,10.73
2076.0,11.07
2086.0,11.43
2096.0,11.76
2106.0,12.04
2116.0,12.43
2126.0,12.77
2136.0,13.09
2146.0,13.32
2156.0,13.7
2166.0,13.86
2176.0,14.03
2186.0,14.23
2196.0,14.38
2206.0,14.37
2216.0,14.22
2226.0,14.05
2236.0,13.77
2246.0,13.41
2256.0,12.95
2266.0,12.32
2276.0,11.78
2286.0,11.35
2296.0,10.89
2306.0,10.09
2316.0,9.98
2326.0,10.07
2336.0,9.69
2346.0,9.24
2356.0,9.01
2366.0,8.7
2376.0,8.39
2386.0,8.13
2396.0,7.93
2406.0,7.84
2416.0,7.47
2426.0,6.96
2436.0,6.93
2446.0,6.54
2456.0,6.58
2466.0,6.46
2476.0,6.16
2486.0,5.98
2496.0,6.05
2506.0,5.74
