Wavelength,Reflectance
356.0,19.72
366.0,16.69
376.0,13.86
386.0,11.57
396.0,11.18
406.0,9.42
416.0,9.1
426.0,8.69
436.0,8.15
446.0,8.07
456.0,7.54
466.0,7.52
476.0,7.28
486.0,7.14
496.0,7.13
506.0,7.25
516.0,7.41
526.0,7.82
536.0,8.33
546.0,8.6
556.0,8.94
566.0,9.52
576.0,10.59
586.0,12.21
596.0,14.06
606.0,16.73
616.0,20.26
626.0,21.72
636.0,25.89
646.0,30.97
656.0,32.96
666.0,31.32
676.0,32.61
686.0,41.1
696.0,50.37
706.0,54.83
716.0,57.14
726.0,58.73
736.0,60.53
746.0,63.35
756.0,63.64
766.0,66.63
776.0,68.48
786.0,70.85
796.0,70.53
806.0,72.17
816.0,73.81
826.0,74.43
836.0,75.5
846.0,77.25
856.0,77.69
866.0,78.82
876.0,79.56
886.0,79.13
896.0,78.77
906.0,78.48
916.0,77.76
926.0,76.02
936.0,72.89
946.0,69.47
956.0,65.06
966.0,63.07
976.0,62.74
986.0,50.79
996.0,53.99
1006.0,55.97
1016.0,57.8
1026.0,59.79
1036.0,61.48
1046.0,63.22
1056.0,64.64
1066.0,65.43
1076.0,65.54
1086.0,65.05
1096.0,64.0
1106.0,62.64
1116.0,61.06
1126.0,58.31
1136.0,53.19
1146.0,47.06
1156.0,43.28
1166.0,41.97
1176.0,41.48
1186.0,41.05
1196.0,40.69
1206.0,40.71
1216.0,41.09
1226.0,41.73
1236.0,42.39
1246.0,42.92
1256.0,43.28
1266.0,43.45
1276.0,43.25
1286.0,42.64
1296.0,41.55
1306.0,39.9
1316.0,37.8
1326.0,35.19
1336.0,32.48
1346.0,30.02
1356.0,27.95
1366.0,25.93
1376.0,23.13
1386.0,18.72
1396.0,14.42
1406.0,11.56
1416.0,10.01
1426.0,9.28
1436.0,8.95
1446.0,8.81
1456.0,8.84
1466.0,8.97
1476.0,9.31
1486.0,9.92
1496.0,10.67
1506.0,11.28
1516.0,11.9
1526.0,12.62
1536.0,13.34
1546.0,14.05
1556.0,14.68
1566.0,15.26
1576.0,16.06
1586.0,16.66
1596.0,17.17
1606.0,17.69
1616.0,18.22
1626.0,18.76
1636.0,19.16
1646.0,19.42
1656.0,19.53
1666.0,19.61
1676.0,19.64
1686.0,19.51
1696.0,19.29
1706.0,18.91
1716.0,18.38
1726.0,17.85
1736.0,17.5
1746.0,17.1
1756.0,16.52
1766.0,16.06
1776.0,15.82
1786.0,15.56
1796.0,15.53
1806.0,15.55
1816.0,15.58
1826.0,15.57
1836.0,15.47
1846.0,15.35
1856.0,14.99
1866.0,13.08
1876.0,10.36
1886.0,8.59
1896.0,7.74
1906.0,4.01
1916.0,4.0
1926.0,4.08
1936.0,4.06
1946.0,4.17
1956.0,4.24
1966.0,4.3
1976.0,4.37
1986.0,4.45
1996.0,4.71
2006.0,4.85
2016.0,5.1
2026.0,5.14
2036.0,5.35
2046.0,5.6
2056.0,5.82
2066.0,5.8
2076.0,6.11
2086.0,6.26
2096.0,6.29
2106.0,6.5
2116.0,6.76
2126.0,6.85
2136.0,7.06
2146.0,7.22
2156.0,7.4
2166.0,7.53
2176.0,7.81
2186.0,7.88
2196.0,7.86
2206.0,7.88
2216.0,8.19
2226.0,7.74
2236.0,7.71
2246.0,7.58
2256.0,7.16
2266.0,7.02
2276.0,6.84
2286.0,6.73
2296.0,6.56
2306.0,6.11
2316.0,6.25
2326.0,6.1
2336.0,5.67
2346.0,5.81
2356.0,5.53
2366.0,5.79
2376.0,5.71
2386.0,5.55
2396.0,5.57
2406.0,5.43
2416.0,5.3
2426.0,5.03
2436.0,5.19
2446.0,4.96
2456.0,5.47
2466.0,4.4
2476.0,4.82
2486.0,5.02
2496.0,4.64
2506.0,3.82
