Wavelength,Reflectance
356.0,27.27
366.0,22.24
376.0,17.17
386.0,13.62
396.0,13.47
406.0,10.72
416.0,10.7
426.0,10.09
436.0,9.48
446.0,9.71
456.0,10.07
466.0,10.07
476.0,10.16
486.0,10.31
496.0,11.4
506.0,14.47
516.0,20.34
526.0,27.16
536.0,31.35
546.0,33.09
556.0,33.8
566.0,32.19
576.0,28.96
586.0,26.59
596.0,25.25
606.0,24.18
616.0,22.03
626.0,20.74
636.0,20.25
646.0,16.71
656.0,13.99
666.0,11.89
676.0,11.16
686.0,14.93
696.0,30.55
706.0,50.39
716.0,65.1
726.0,74.7
736.0,79.28
746.0,81.67
756.0,83.74
766.0,84.89
776.0,86.22
786.0,87.53
796.0,89.49
806.0,90.88
816.0,91.48
826.0,91.02
836.0,89.25
846.0,88.41
856.0,88.0
866.0,87.4
876.0,86.72
886.0,85.98
896.0,85.23
906.0,84.37
916.0,83.02
926.0,80.31
936.0,76.19
946.0,71.5
956.0,65.94
966.0,63.46
976.0,63.13
986.0,60.75
996.0,62.56
1006.0,64.54
1016.0,66.77
1026.0,69.14
1036.0,71.51
1046.0,73.51
1056.0,74.99
1066.0,75.77
1076.0,75.82
1086.0,75.08
1096.0,73.69
1106.0,72.0
1116.0,70.07
1126.0,66.81
1136.0,60.73
1146.0,53.83
1156.0,49.68
1166.0,48.19
1176.0,47.58
1186.0,47.09
1196.0,46.79
1206.0,46.84
1216.0,47.28
1226.0,47.98
1236.0,48.65
1246.0,49.18
1256.0,49.54
1266.0,49.57
1276.0,49.25
1286.0,48.47
1296.0,47.21
1306.0,45.34
1316.0,42.95
1326.0,40.13
1336.0,37.29
1346.0,34.71
1356.0,32.53
1366.0,30.29
1376.0,27.22
1386.0,22.71
1396.0,18.17
1406.0,14.98
1416.0,13.17
1426.0,12.28
1436.0,11.88
1446.0,11.72
1456.0,11.71
1466.0,11.9
1476.0,12.36
1486.0,13.14
1496.0,14.13
1506.0,14.79
1516.0,15.34
1526.0,16.1
1536.0,16.95
1546.0,17.72
1556.0,18.53
1566.0,19.33
1576.0,20.23
1586.0,20.86
1596.0,21.4
1606.0,21.98
1616.0,22.5
1626.0,22.97
1636.0,23.4
1646.0,23.75
1656.0,23.94
1666.0,24.02
1676.0,23.96
1686.0,23.67
1696.0,23.28
1706.0,22.69
1716.0,22.03
1726.0,21.32
1736.0,20.94
1746.0,20.55
1756.0,19.95
1766.0,19.45
1776.0,19.13
1786.0,18.86
1796.0,18.74
1806.0,18.73
1816.0,18.67
1826.0,18.59
1836.0,18.36
1846.0,17.93
1856.0,17.16
1866.0,15.5
1876.0,12.85
1886.0,10.48
1896.0,9.03
1906.0,5.47
1916.0,5.46
1926.0,5.38
1936.0,5.4
1946.0,5.61
1956.0,5.84
1966.0,6.13
1976.0,6.41
1986.0,6.71
1996.0,7.11
2006.0,7.52
2016.0,7.82
2026.0,8.1
2036.0,8.42
2046.0,8.78
2056.0,9.03
2066.0,9.28
2076.0,9.62
2086.0,9.92
2096.0,10.22
2106.0,10.51
2116.0,10.89
2126.0,11.14
2136.0,11.29
2146.0,11.61
2156.0,11.79
2166.0,11.92
2176.0,12.03
2186.0,12.19
2196.0,12.27
2206.0,12.2
2216.0,12.2
2226.0,11.96
2236.0,11.67
2246.0,11.48
2256.0,10.81
2266.0,10.53
2276.0,10.07
2286.0,9.67
2296.0,9.13
2306.0,8.6
2316.0,8.43
2326.0,8.54
2336.0,8.15
2346.0,7.73
2356.0,7.55
2366.0,7.44
2376.0,7.27
2386.0,6.94
2396.0,7.02
2406.0,6.53
2416.0,6.6
2426.0,5.82
2436.0,6.01
2446.0,5.59
2456.0,5.48
2466.0,5.09
2476.0,5.33
2486.0,4.75
2496.0,5.29
2506.0,5.26
