Wavelength,Reflectance
356.0,14.84
366.0,12.07
376.0,9.48
386.0,7.27
396.0,7.02
406.0,5.35
416.0,5.37
426.0,4.91
436.0,4.52
446.0,4.49
456.0,4.28
466.0,4.26
476.0,4.08
486.0,3.93
496.0,3.9
506.0,4.04
516.0,4.13
526.0,4.13
536.0,4.22
546.0,4.34
556.0,4.55
566.0,5.0
576.0,5.88
586.0,7.37
596.0,9.22
606.0,11.13
616.0,12.58
626.0,13.44
636.0,14.33
646.0,14.42
656.0,13.44
666.0,10.5
676.0,9.45
686.0,13.35
696.0,26.69
706.0,38.97
716.0,46.21
726.0,50.22
736.0,52.09
746.0,53.53
756.0,54.03
766.0,55.29
776.0,55.96
786.0,56.8
796.0,56.5
806.0,56.89
816.0,57.3
826.0,56.8
836.0,56.18
846.0,56.56
856.0,56.01
866.0,55.95
876.0,55.6
886.0,54.61
896.0,53.76
906.0,52.99
916.0,52.01
926.0,50.21
936.0,47.65
946.0,44.97
956.0,41.63
966.0,40.18
976.0,39.49
986.0,38.82
996.0,39.01
1006.0,39.86
1016.0,41.16
1026.0,42.31
1036.0,43.59
1046.0,44.84
1056.0,45.81
1066.0,46.36
1076.0,46.45
1086.0,46.02
1096.0,45.24
1106.0,44.35
1116.0,43.21
1126.0,41.16
1136.0,37.47
1146.0,33.33
1156.0,30.97
1166.0,30.15
1176.0,29.76
1186.0,29.42
1196.0,29.17
1206.0,29.26
1216.0,29.56
1226.0,30.04
1236.0,30.45
1246.0,30.77
1256.0,31.01
1266.0,31.12
1276.0,30.96
1286.0,30.51
1296.0,29.76
1306.0,28.61
1316.0,27.18
1326.0,25.45
1336.0,23.66
1346.0,22.01
1356.0,20.57
1366.0,19.24
1376.0,17.26
1386.0,14.2
1396.0,11.16
1406.0,9.04
1416.0,7.88
1426.0,7.32
1436.0,7.1
1446.0,7.01
1456.0,7.01
1466.0,7.16
1476.0,7.47
1486.0,7.99
1496.0,8.63
1506.0,8.99
1516.0,9.34
1526.0,9.79
1536.0,10.45
1546.0,11.08
1556.0,11.56
1566.0,12.01
1576.0,12.55
1586.0,12.97
1596.0,13.32
1606.0,13.68
1616.0,14.04
1626.0,14.38
1636.0,14.66
1646.0,14.82
1656.0,14.85
1666.0,14.89
1676.0,14.86
1686.0,14.7
1696.0,14.52
1706.0,14.21
1716.0,13.84
1726.0,13.47
1736.0,13.26
1746.0,12.99
1756.0,12.6
1766.0,12.28
1776.0,12.14
1786.0,12.0
1796.0,11.96
1806.0,11.96
1816.0,11.97
1826.0,11.99
1836.0,11.91
1846.0,11.85
1856.0,11.58
1866.0,10.13
1876.0,8.15
1886.0,6.65
1896.0,5.83
1906.0,3.29
1916.0,3.21
1926.0,3.11
1936.0,3.13
1946.0,3.22
1956.0,3.32
1966.0,3.46
1976.0,3.6
1986.0,3.76
1996.0,3.92
2006.0,4.18
2016.0,4.32
2026.0,4.45
2036.0,4.62
2046.0,4.8
2056.0,4.85
2066.0,5.01
2076.0,5.16
2086.0,5.35
2096.0,5.42
2106.0,5.61
2116.0,5.74
2126.0,5.95
2136.0,5.97
2146.0,6.17
2156.0,6.39
2166.0,6.4
2176.0,6.59
2186.0,6.65
2196.0,6.7
2206.0,6.81
2216.0,6.76
2226.0,6.67
2236.0,6.62
2246.0,6.35
2256.0,6.05
2266.0,5.99
2276.0,5.76
2286.0,5.49
2296.0,5.29
2306.0,4.87
2316.0,5.07
2326.0,5.09
2336.0,4.79
2346.0,4.78
2356.0,4.61
2366.0,4.54
2376.0,4.55
2386.0,4.24
2396.0,4.18
2406.0,4.03
2416.0,4.1
2426.0,3.78
2436.0,3.94
2446.0,3.51
2456.0,3.85
2466.0,3.56
2476.0,3.31
2486.0,3.47
2496.0,3.45
2506.0,3.57
