Wavelength,Reflectance
356.0,28.85
366.0,25.03
376.0,20.18
386.0,16.29
396.0,16.25
406.0,13.77
416.0,13.9
426.0,13.66
436.0,13.03
446.0,13.74
456.0,14.66
466.0,14.99
476.0,15.22
486.0,15.74
496.0,17.75
506.0,22.7
516.0,31.14
526.0,39.8
536.0,44.98
546.0,47.3
556.0,48.36
566.0,46.91
576.0,43.6
586.0,40.89
596.0,39.51
606.0,38.29
616.0,35.46
626.0,34.16
636.0,33.42
646.0,28.03
656.0,23.1
666.0,19.61
676.0,17.76
686.0,23.39
696.0,44.3
706.0,64.95
716.0,77.67
726.0,85.06
736.0,87.99
746.0,89.38
756.0,91.07
766.0,91.78
776.0,92.96
786.0,94.05
796.0,96.34
806.0,97.72
816.0,98.33
826.0,97.92
836.0,96.1
846.0,95.1
856.0,94.76
866.0,94.14
876.0,93.47
886.0,92.88
896.0,92.11
906.0,91.24
916.0,89.81
926.0,86.92
936.0,82.28
946.0,77.02
956.0,70.7
966.0,67.96
976.0,68.19
986.0,62.02
996.0,63.77
1006.0,65.94
1016.0,68.62
1026.0,71.47
1036.0,74.33
1046.0,76.69
1056.0,78.43
1066.0,79.38
1076.0,79.47
1086.0,78.64
1096.0,77.0
1106.0,75.02
1116.0,72.76
1126.0,68.99
1136.0,61.97
1146.0,54.07
1156.0,49.4
1166.0,47.78
1176.0,47.15
1186.0,46.63
1196.0,46.33
1206.0,46.42
1216.0,46.91
1226.0,47.63
1236.0,48.36
1246.0,48.91
1256.0,49.33
1266.0,49.35
1276.0,49.04
1286.0,48.21
1296.0,46.82
1306.0,44.83
1316.0,42.31
1326.0,39.4
1336.0,36.57
1346.0,33.96
1356.0,31.83
1366.0,29.83
1376.0,26.93
1386.0,22.95
1396.0,18.93
1406.0,16.13
1416.0,14.53
1426.0,13.77
1436.0,13.43
1446.0,13.31
1456.0,13.32
1466.0,13.51
1476.0,13.96
1486.0,14.72
1496.0,15.65
1506.0,16.29
1516.0,16.81
1526.0,17.38
1536.0,18.04
1546.0,18.71
1556.0,19.5
1566.0,20.18
1576.0,21.03
1586.0,21.59
1596.0,22.07
1606.0,22.56
1616.0,23.04
1626.0,23.48
1636.0,23.87
1646.0,24.21
1656.0,24.42
1666.0,24.56
1676.0,24.53
1686.0,24.27
1696.0,23.9
1706.0,23.4
1716.0,22.79
1726.0,22.13
1736.0,21.85
1746.0,21.51
1756.0,20.95
1766.0,20.53
1776.0,20.28
1786.0,20.01
1796.0,19.87
1806.0,19.83
1816.0,19.74
1826.0,19.68
1836.0,19.45
1846.0,19.08
1856.0,18.34
1866.0,17.03
1876.0,14.88
1886.0,12.67
1896.0,11.3
1906.0,6.18
1916.0,6.1
1926.0,6.09
1936.0,6.17
1946.0,6.25
1956.0,6.49
1966.0,6.72
1976.0,6.96
1986.0,7.2
1996.0,7.54
2006.0,7.87
2016.0,8.13
2026.0,8.44
2036.0,8.71
2046.0,8.95
2056.0,9.14
2066.0,9.35
2076.0,9.59
2086.0,9.82
2096.0,10.05
2106.0,10.38
2116.0,10.64
2126.0,10.92
2136.0,11.14
2146.0,11.41
2156.0,11.5
2166.0,11.61
2176.0,11.66
2186.0,11.85
2196.0,11.94
2206.0,12.01
2216.0,11.97
2226.0,11.76
2236.0,11.66
2246.0,11.4
2256.0,10.99
2266.0,10.67
2276.0,10.37
2286.0,10.14
2296.0,9.74
2306.0,9.25
2316.0,9.33
2326.0,9.36
2336.0,9.06
2346.0,8.92
2356.0,8.61
2366.0,8.6
2376.0,8.7
2386.0,8.17
2396.0,7.93
2406.0,7.86
2416.0,8.01
2426.0,7.48
2436.0,7.32
2446.0,7.16
2456.0,7.24
2466.0,6.9
2476.0,6.7
2486.0,6.71
2496.0,6.27
2506.0,6.25
