Wavelength,Reflectance
356.0,11.91
366.0,10.08
376.0,7.56
386.0,6.34
396.0,6.3
406.0,5.16
416.0,5.13
426.0,4.83
436.0,4.69
446.0,4.74
456.0,4.54
466.0,4.61
476.0,4.61
486.0,4.67
496.0,4.83
506.0,5.19
516.0,5.65
526.0,6.22
536.0,6.79
546.0,7.37
556.0,8.05
566.0,8.84
576.0,9.8
586.0,10.85
596.0,11.6
606.0,12.28
616.0,13.16
626.0,12.78
636.0,14.69
646.0,16.44
656.0,16.42
666.0,14.8
676.0,15.12
686.0,18.86
696.0,23.13
706.0,26.16
716.0,28.15
726.0,29.73
736.0,31.11
746.0,32.94
756.0,33.89
766.0,35.83
776.0,37.26
786.0,38.78
796.0,39.19
806.0,40.2
816.0,41.28
826.0,41.55
836.0,41.94
846.0,42.98
856.0,43.34
866.0,44.05
876.0,44.4
886.0,44.09
896.0,43.72
906.0,43.25
916.0,42.44
926.0,40.52
936.0,37.48
946.0,33.96
956.0,29.75
966.0,28.07
976.0,27.46
986.0,25.26
996.0,26.95
1006.0,28.34
1016.0,29.94
1026.0,31.66
1036.0,33.31
1046.0,34.85
1056.0,36.09
1066.0,36.74
1076.0,36.72
1086.0,36.11
1096.0,34.98
1106.0,33.71
1116.0,32.16
1126.0,29.58
1136.0,25.0
1146.0,20.25
1156.0,17.79
1166.0,16.99
1176.0,16.66
1186.0,16.38
1196.0,16.22
1206.0,16.29
1216.0,16.49
1226.0,16.8
1236.0,17.1
1246.0,17.39
1256.0,17.58
1266.0,17.66
1276.0,17.46
1286.0,16.96
1296.0,16.2
1306.0,15.13
1316.0,13.84
1326.0,12.42
1336.0,11.05
1346.0,10.03
1356.0,9.25
1366.0,8.41
1376.0,7.47
1386.0,6.16
1396.0,5.1
1406.0,4.46
1416.0,4.1
1426.0,3.93
1436.0,3.85
1446.0,3.8
1456.0,3.77
1466.0,3.79
1476.0,3.85
1486.0,4.0
1496.0,4.21
1506.0,4.31
1516.0,4.39
1526.0,4.47
1536.0,4.59
1546.0,4.77
1556.0,4.88
1566.0,5.01
1576.0,5.22
1586.0,5.38
1596.0,5.43
1606.0,5.57
1616.0,5.64
1626.0,5.8
1636.0,5.89
1646.0,5.94
1656.0,5.91
1666.0,5.93
1676.0,5.9
1686.0,5.84
1696.0,5.8
1706.0,5.75
1716.0,5.62
1726.0,5.46
1736.0,5.34
1746.0,5.19
1756.0,5.05
1766.0,4.95
1776.0,4.89
1786.0,4.78
1796.0,4.77
1806.0,4.77
1816.0,4.76
1826.0,4.78
1836.0,4.75
1846.0,4.83
1856.0,4.9
1866.0,4.52
1876.0,3.65
1886.0,3.28
1896.0,3.24
1906.0,3.4
1916.0,3.3
1926.0,3.12
1936.0,3.16
1946.0,3.12
1956.0,3.24
1966.0,3.29
1976.0,3.31
1986.0,3.38
1996.0,3.42
2006.0,3.6
2016.0,3.44
2026.0,3.56
2036.0,3.69
2046.0,3.74
2056.0,3.7
2066.0,3.65
2076.0,4.06
2086.0,3.96
2096.0,4.08
2106.0,4.08
2116.0,4.21
2126.0,4.04
2136.0,4.04
2146.0,4.23
2156.0,4.34
2166.0,4.11
2176.0,4.18
2186.0,4.24
2196.0,3.93
2206.0,4.01
2216.0,4.1
2226.0,4.0
2236.0,3.85
2246.0,4.01
2256.0,3.64
2266.0,3.81
2276.0,3.52
2286.0,3.58
2296.0,3.57
2306.0,3.55
2316.0,3.58
2326.0,3.56
2336.0,3.34
2346.0,3.52
2356.0,3.17
2366.0,3.2
2376.0,3.4
2386.0,3.04
2396.0,3.24
2406.0,3.0
2416.0,3.14
2426.0,2.85
2436.0,3.22
2446.0,2.95
2456.0,3.32
2466.0,2.53
2476.0,2.73
2486.0,2.76
2496.0,3.12
2506.0,1.4
