Wavelength,Reflectance
356.0,29.82
366.0,24.43
376.0,19.3
386.0,15.45
396.0,15.41
406.0,12.78
416.0,13.01
426.0,12.54
436.0,11.94
446.0,12.49
456.0,13.01
466.0,13.27
476.0,13.32
486.0,13.69
496.0,15.08
506.0,18.83
516.0,25.62
526.0,33.33
536.0,38.07
546.0,39.93
556.0,40.86
566.0,39.14
576.0,35.51
586.0,32.7
596.0,31.12
606.0,29.95
616.0,27.65
626.0,27.08
636.0,26.44
646.0,21.58
656.0,17.81
666.0,15.94
676.0,15.05
686.0,19.32
696.0,36.56
706.0,57.97
716.0,73.71
726.0,83.83
736.0,88.54
746.0,90.83
756.0,92.62
766.0,93.35
776.0,94.39
786.0,95.37
796.0,97.35
806.0,98.59
816.0,99.07
826.0,98.51
836.0,96.53
846.0,95.47
856.0,95.13
866.0,94.44
876.0,93.62
886.0,92.88
896.0,91.97
906.0,90.89
916.0,89.4
926.0,86.48
936.0,82.1
946.0,76.8
956.0,70.88
966.0,68.15
976.0,68.12
986.0,63.84
996.0,66.85
1006.0,69.16
1016.0,71.62
1026.0,74.37
1036.0,76.96
1046.0,79.07
1056.0,80.71
1066.0,81.57
1076.0,81.66
1086.0,80.9
1096.0,79.42
1106.0,77.59
1116.0,75.56
1126.0,72.2
1136.0,65.86
1146.0,58.59
1156.0,54.1
1166.0,52.47
1176.0,51.8
1186.0,51.24
1196.0,50.92
1206.0,50.93
1216.0,51.37
1226.0,52.09
1236.0,52.75
1246.0,53.29
1256.0,53.63
1266.0,53.65
1276.0,53.37
1286.0,52.57
1296.0,51.26
1306.0,49.35
1316.0,46.85
1326.0,43.9
1336.0,40.96
1346.0,38.27
1356.0,36.14
1366.0,33.79
1376.0,30.67
1386.0,26.04
1396.0,21.34
1406.0,18.09
1416.0,16.23
1426.0,15.38
1436.0,14.98
1446.0,14.8
1456.0,14.86
1466.0,15.07
1476.0,15.57
1486.0,16.38
1496.0,17.41
1506.0,18.23
1516.0,18.98
1526.0,19.63
1536.0,20.45
1546.0,20.93
1556.0,21.68
1566.0,22.85
1576.0,23.79
1586.0,24.43
1596.0,25.06
1606.0,25.61
1616.0,26.13
1626.0,26.63
1636.0,27.11
1646.0,27.52
1656.0,27.83
1666.0,27.97
1676.0,27.92
1686.0,27.63
1696.0,27.22
1706.0,26.64
1716.0,25.97
1726.0,25.25
1736.0,24.85
1746.0,24.43
1756.0,23.81
1766.0,23.32
1776.0,23.0
1786.0,22.71
1796.0,22.58
1806.0,22.57
1816.0,22.54
1826.0,22.44
1836.0,22.23
1846.0,21.7
1856.0,20.82
1866.0,19.43
1876.0,16.91
1886.0,14.51
1896.0,12.97
1906.0,7.32
1916.0,7.31
1926.0,7.34
1936.0,7.36
1946.0,7.56
1956.0,7.83
1966.0,8.04
1976.0,8.42
1986.0,8.73
1996.0,9.08
2006.0,9.52
2016.0,9.84
2026.0,10.17
2036.0,10.56
2046.0,10.88
2056.0,11.25
2066.0,11.49
2076.0,11.79
2086.0,12.13
2096.0,12.54
2106.0,12.82
2116.0,13.15
2126.0,13.44
2136.0,13.77
2146.0,14.06
2156.0,14.15
2166.0,14.36
2176.0,14.56
2186.0,14.67
2196.0,14.6
2206.0,14.7
2216.0,14.75
2226.0,14.56
2236.0,14.29
2246.0,13.96
2256.0,13.64
2266.0,13.28
2276.0,12.92
2286.0,12.51
2296.0,12.1
2306.0,11.7
2316.0,11.4
2326.0,11.65
2336.0,11.35
2346.0,11.04
2356.0,10.81
2366.0,10.5
2376.0,10.47
2386.0,10.29
2396.0,10.12
2406.0,9.74
2416.0,9.88
2426.0,9.58
2436.0,9.43
2446.0,8.98
2456.0,9.11
2466.0,8.86
2476.0,8.55
2486.0,8.83
2496.0,8.18
2506.0,7.89
