Wavelength,Reflectance
356.0,21.76
366.0,17.84
376.0,13.81
386.0,10.92
396.0,11.44
406.0,9.74
416.0,10.54
426.0,10.67
436.0,10.81
446.0,11.37
456.0,12.23
466.0,13.55
476.0,13.77
486.0,14.67
496.0,17.44
506.0,21.72
516.0,26.9
526.0,31.91
536.0,35.91
546.0,39.13
556.0,41.93
566.0,43.95
576.0,45.18
586.0,45.8
596.0,46.42
606.0,46.85
616.0,46.27
626.0,44.83
636.0,46.96
646.0,46.1
656.0,40.39
666.0,36.24
676.0,32.8
686.0,37.23
696.0,51.58
706.0,62.45
716.0,68.23
726.0,71.6
736.0,72.72
746.0,73.7
756.0,74.93
766.0,75.5
776.0,76.25
786.0,77.02
796.0,78.46
806.0,79.24
816.0,79.48
826.0,78.83
836.0,77.28
846.0,76.62
856.0,76.71
866.0,76.41
876.0,76.02
886.0,75.39
896.0,74.6
906.0,73.43
916.0,71.83
926.0,68.95
936.0,64.57
946.0,59.62
956.0,54.15
966.0,51.68
976.0,50.9
986.0,54.18
996.0,55.25
1006.0,57.32
1016.0,59.57
1026.0,62.1
1036.0,64.7
1046.0,66.9
1056.0,68.6
1066.0,69.56
1076.0,69.66
1086.0,68.9
1096.0,67.46
1106.0,65.59
1116.0,63.56
1126.0,60.24
1136.0,54.09
1146.0,47.14
1156.0,42.93
1166.0,41.36
1176.0,40.75
1186.0,40.32
1196.0,40.07
1206.0,40.18
1216.0,40.56
1226.0,41.21
1236.0,41.77
1246.0,42.25
1256.0,42.61
1266.0,42.73
1276.0,42.45
1286.0,41.72
1296.0,40.56
1306.0,38.83
1316.0,36.68
1326.0,34.14
1336.0,31.64
1346.0,29.49
1356.0,27.75
1366.0,26.06
1376.0,23.55
1386.0,20.07
1396.0,16.43
1406.0,13.92
1416.0,12.42
1426.0,11.71
1436.0,11.4
1446.0,11.28
1456.0,11.23
1466.0,11.37
1476.0,11.72
1486.0,12.31
1496.0,13.09
1506.0,13.6
1516.0,14.13
1526.0,14.51
1536.0,14.9
1546.0,15.6
1556.0,16.26
1566.0,16.97
1576.0,17.67
1586.0,18.17
1596.0,18.57
1606.0,19.02
1616.0,19.42
1626.0,19.83
1636.0,20.1
1646.0,20.41
1656.0,20.6
1666.0,20.67
1676.0,20.59
1686.0,20.36
1696.0,20.07
1706.0,19.7
1716.0,19.18
1726.0,18.65
1736.0,18.41
1746.0,18.06
1756.0,17.62
1766.0,17.27
1776.0,17.02
1786.0,16.76
1796.0,16.67
1806.0,16.68
1816.0,16.64
1826.0,16.63
1836.0,16.47
1846.0,16.04
1856.0,15.31
1866.0,14.2
1876.0,12.42
1886.0,10.34
1896.0,9.14
1906.0,8.26
1916.0,7.75
1926.0,7.73
1936.0,7.82
1946.0,7.99
1956.0,8.19
1966.0,8.35
1976.0,8.7
1986.0,8.91
1996.0,9.26
2006.0,9.5
2016.0,9.76
2026.0,10.08
2036.0,10.34
2046.0,10.39
2056.0,10.57
2066.0,10.91
2076.0,11.1
2086.0,11.4
2096.0,11.53
2106.0,11.9
2116.0,12.15
2126.0,12.28
2136.0,12.54
2146.0,12.59
2156.0,12.92
2166.0,12.86
2176.0,12.98
2186.0,12.96
2196.0,12.96
2206.0,13.15
2216.0,13.21
2226.0,12.82
2236.0,12.69
2246.0,12.45
2256.0,12.05
2266.0,11.58
2276.0,11.39
2286.0,11.16
2296.0,10.85
2306.0,10.15
2316.0,10.07
2326.0,10.04
2336.0,9.81
2346.0,9.63
2356.0,8.96
2366.0,9.01
2376.0,9.0
2386.0,8.61
2396.0,8.83
2406.0,8.34
2416.0,8.08
2426.0,7.8
2436.0,7.56
2446.0,7.6
2456.0,7.27
2466.0,6.98
2476.0,7.08
2486.0,7.1
2496.0,6.38
2506.0,5.66
