Wavelength,Reflectance
356.0,20.54
366.0,16.7
376.0,13.22
386.0,10.54
396.0,10.5
406.0,8.79
416.0,9.24
426.0,9.3
436.0,9.16
446.0,10.04
456.0,11.04
466.0,11.57
476.0,11.79
486.0,12.35
496.0,14.24
506.0,18.84
516.0,25.79
526.0,32.76
536.0,37.02
546.0,39.3
556.0,40.63
566.0,40.07
576.0,37.77
586.0,35.85
596.0,34.58
606.0,33.18
616.0,30.6
626.0,28.11
636.0,27.97
646.0,25.75
656.0,21.96
666.0,16.76
676.0,14.75
686.0,19.61
696.0,37.13
706.0,54.09
716.0,64.23
726.0,69.94
736.0,72.4
746.0,73.98
756.0,74.25
766.0,75.21
776.0,75.58
786.0,76.15
796.0,75.89
806.0,76.2
816.0,76.39
826.0,75.59
836.0,74.61
846.0,74.66
856.0,74.25
866.0,74.07
876.0,73.58
886.0,72.43
896.0,71.34
906.0,70.39
916.0,69.2
926.0,67.03
936.0,63.88
946.0,60.65
956.0,56.73
966.0,55.02
976.0,54.52
986.0,52.45
996.0,53.83
1006.0,55.09
1016.0,56.59
1026.0,58.17
1036.0,59.61
1046.0,61.04
1056.0,62.12
1066.0,62.62
1076.0,62.64
1086.0,62.09
1096.0,61.07
1106.0,59.91
1116.0,58.53
1126.0,56.21
1136.0,51.95
1146.0,47.03
1156.0,44.09
1166.0,43.06
1176.0,42.62
1186.0,42.22
1196.0,41.94
1206.0,42.0
1216.0,42.29
1226.0,42.8
1236.0,43.25
1246.0,43.65
1256.0,43.89
1266.0,44.0
1276.0,43.77
1286.0,43.19
1296.0,42.29
1306.0,40.91
1316.0,39.17
1326.0,37.07
1336.0,34.89
1346.0,32.95
1356.0,31.28
1366.0,29.53
1376.0,27.0
1386.0,22.97
1396.0,18.78
1406.0,15.71
1416.0,13.92
1426.0,13.05
1436.0,12.64
1446.0,12.49
1456.0,12.49
1466.0,12.72
1476.0,13.21
1486.0,14.0
1496.0,14.97
1506.0,15.72
1516.0,16.27
1526.0,17.03
1536.0,17.94
1546.0,18.79
1556.0,19.49
1566.0,20.18
1576.0,20.97
1586.0,21.56
1596.0,22.02
1606.0,22.52
1616.0,23.0
1626.0,23.45
1636.0,23.83
1646.0,24.03
1656.0,24.14
1666.0,24.2
1676.0,24.15
1686.0,23.96
1696.0,23.62
1706.0,23.16
1716.0,22.6
1726.0,22.05
1736.0,21.76
1746.0,21.41
1756.0,20.83
1766.0,20.38
1776.0,20.12
1786.0,19.93
1796.0,19.86
1806.0,19.87
1816.0,19.91
1826.0,19.88
1836.0,19.73
1846.0,19.55
1856.0,19.05
1866.0,17.15
1876.0,13.99
1886.0,11.25
1896.0,9.73
1906.0,6.96
1916.0,6.53
1926.0,6.38
1936.0,6.43
1946.0,6.59
1956.0,6.84
1966.0,7.23
1976.0,7.52
1986.0,7.91
1996.0,8.34
2006.0,8.78
2016.0,9.13
2026.0,9.52
2036.0,10.0
2046.0,10.3
2056.0,10.65
2066.0,10.97
2076.0,11.31
2086.0,11.71
2096.0,12.05
2106.0,12.37
2116.0,12.79
2126.0,13.01
2136.0,13.23
2146.0,13.59
2156.0,13.7
2166.0,13.92
2176.0,14.03
2186.0,14.11
2196.0,14.07
2206.0,14.14
2216.0,14.16
2226.0,13.87
2236.0,13.51
2246.0,13.37
2256.0,12.99
2266.0,12.48
2276.0,12.06
2286.0,11.51
2296.0,11.06
2306.0,10.37
2316.0,10.36
2326.0,10.5
2336.0,10.06
2346.0,9.61
2356.0,9.38
2366.0,9.18
2376.0,9.06
2386.0,8.62
2396.0,8.41
2406.0,8.25
2416.0,8.07
2426.0,7.69
2436.0,7.6
2446.0,7.18
2456.0,6.88
2466.0,6.6
2476.0,6.51
2486.0,6.27
2496.0,6.39
2506.0,5.97
