Wavelength,Reflectance
356.0,20.24
366.0,16.21
376.0,12.12
386.0,9.14
396.0,8.93
406.0,6.69
416.0,6.3
426.0,5.64
436.0,4.95
446.0,4.77
456.0,4.34
466.0,4.19
476.0,4.03
486.0,3.72
496.0,3.57
506.0,3.52
516.0,3.43
526.0,3.32
536.0,3.35
546.0,3.43
556.0,3.59
566.0,4.1
576.0,5.34
586.0,7.79
596.0,11.15
606.0,15.02
616.0,18.44
626.0,20.42
636.0,23.34
646.0,23.24
656.0,21.75
666.0,17.07
676.0,15.04
686.0,21.69
696.0,42.37
706.0,58.53
716.0,66.71
726.0,70.71
736.0,72.08
746.0,73.23
756.0,73.62
766.0,74.84
776.0,75.41
786.0,76.12
796.0,75.77
806.0,76.02
816.0,76.26
826.0,75.3
836.0,74.09
846.0,74.15
856.0,73.43
866.0,73.2
876.0,72.62
886.0,71.28
896.0,70.03
906.0,68.91
916.0,67.4
926.0,64.88
936.0,61.28
946.0,57.42
956.0,52.68
966.0,50.57
976.0,49.31
986.0,49.4
996.0,49.9
1006.0,51.15
1016.0,52.94
1026.0,54.64
1036.0,56.38
1046.0,58.05
1056.0,59.33
1066.0,60.0
1076.0,60.08
1086.0,59.45
1096.0,58.34
1106.0,57.08
1116.0,55.46
1126.0,52.7
1136.0,47.54
1146.0,41.68
1156.0,38.27
1166.0,37.04
1176.0,36.44
1186.0,35.94
1196.0,35.62
1206.0,35.69
1216.0,36.13
1226.0,36.78
1236.0,37.34
1246.0,37.8
1256.0,38.14
1266.0,38.28
1276.0,38.05
1286.0,37.43
1296.0,36.37
1306.0,34.75
1316.0,32.71
1326.0,30.27
1336.0,27.76
1346.0,25.55
1356.0,23.67
1366.0,21.82
1376.0,19.17
1386.0,15.19
1396.0,11.34
1406.0,8.83
1416.0,7.51
1426.0,6.9
1436.0,6.63
1446.0,6.52
1456.0,6.52
1466.0,6.65
1476.0,6.98
1486.0,7.56
1496.0,8.31
1506.0,8.67
1516.0,9.08
1526.0,9.69
1536.0,10.36
1546.0,11.01
1556.0,11.61
1566.0,12.21
1576.0,12.91
1586.0,13.43
1596.0,13.86
1606.0,14.32
1616.0,14.78
1626.0,15.21
1636.0,15.6
1646.0,15.8
1656.0,15.91
1666.0,15.99
1676.0,15.98
1686.0,15.82
1696.0,15.59
1706.0,15.21
1716.0,14.74
1726.0,14.27
1736.0,13.98
1746.0,13.62
1756.0,13.12
1766.0,12.72
1776.0,12.49
1786.0,12.3
1796.0,12.22
1806.0,12.25
1816.0,12.29
1826.0,12.26
1836.0,12.16
1846.0,12.01
1856.0,11.58
1866.0,9.95
1876.0,7.72
1886.0,6.08
1896.0,5.37
1906.0,3.23
1916.0,3.01
1926.0,3.02
1936.0,2.99
1946.0,3.03
1956.0,3.09
1966.0,3.14
1976.0,3.27
1986.0,3.33
1996.0,3.59
2006.0,3.78
2016.0,3.9
2026.0,4.06
2036.0,4.28
2046.0,4.4
2056.0,4.47
2066.0,4.61
2076.0,4.82
2086.0,5.0
2096.0,5.12
2106.0,5.26
2116.0,5.52
2126.0,5.7
2136.0,5.79
2146.0,5.94
2156.0,6.17
2166.0,6.18
2176.0,6.38
2186.0,6.54
2196.0,6.53
2206.0,6.57
2216.0,6.61
2226.0,6.55
2236.0,6.49
2246.0,6.29
2256.0,5.9
2266.0,5.76
2276.0,5.54
2286.0,5.27
2296.0,5.08
2306.0,4.73
2316.0,4.71
2326.0,4.68
2336.0,4.56
2346.0,4.49
2356.0,4.38
2366.0,4.32
2376.0,4.24
2386.0,3.94
2396.0,4.22
2406.0,3.84
2416.0,3.79
2426.0,3.42
2436.0,3.64
2446.0,3.38
2456.0,3.54
2466.0,3.12
2476.0,3.61
2486.0,3.1
2496.0,3.44
2506.0,3.13
