Wavelength,Reflectance
356.0,18.59
366.0,15.16
376.0,11.42
386.0,9.23
396.0,9.18
406.0,7.41
416.0,7.62
426.0,7.27
436.0,7.03
446.0,7.42
456.0,7.87
466.0,8.29
476.0,8.55
486.0,8.86
496.0,10.13
506.0,12.92
516.0,17.52
526.0,22.99
536.0,26.82
546.0,28.8
556.0,29.53
566.0,28.41
576.0,25.96
586.0,23.96
596.0,22.72
606.0,21.66
616.0,20.2
626.0,19.84
636.0,19.71
646.0,16.47
656.0,12.48
666.0,11.34
676.0,10.72
686.0,14.04
696.0,27.64
706.0,45.09
716.0,58.16
726.0,66.82
736.0,70.54
746.0,72.8
756.0,75.01
766.0,75.92
776.0,77.14
786.0,77.71
796.0,79.51
806.0,80.22
816.0,80.76
826.0,81.01
836.0,80.37
846.0,80.57
856.0,81.49
866.0,81.52
876.0,81.01
886.0,80.77
896.0,79.67
906.0,78.62
916.0,77.1
926.0,74.5
936.0,70.87
946.0,66.58
956.0,61.67
966.0,59.6
976.0,59.39
986.0,57.64
996.0,58.87
1006.0,60.8
1016.0,63.09
1026.0,65.56
1036.0,67.94
1046.0,70.1
1056.0,71.83
1066.0,72.87
1076.0,73.12
1086.0,72.64
1096.0,71.44
1106.0,69.89
1116.0,68.13
1126.0,65.17
1136.0,59.57
1146.0,53.13
1156.0,49.15
1166.0,47.68
1176.0,47.1
1186.0,46.6
1196.0,46.32
1206.0,46.38
1216.0,46.82
1226.0,47.53
1236.0,48.21
1246.0,48.77
1256.0,49.19
1266.0,49.27
1276.0,49.08
1286.0,48.47
1296.0,47.41
1306.0,45.76
1316.0,43.51
1326.0,40.82
1336.0,38.11
1346.0,35.62
1356.0,33.5
1366.0,31.33
1376.0,28.35
1386.0,23.97
1396.0,19.5
1406.0,16.34
1416.0,14.52
1426.0,13.65
1436.0,13.25
1446.0,13.06
1456.0,13.09
1466.0,13.28
1476.0,13.76
1486.0,14.52
1496.0,15.5
1506.0,16.21
1516.0,16.86
1526.0,17.49
1536.0,18.35
1546.0,19.09
1556.0,19.79
1566.0,20.81
1576.0,21.69
1586.0,22.34
1596.0,22.9
1606.0,23.5
1616.0,24.02
1626.0,24.49
1636.0,24.9
1646.0,25.3
1656.0,25.52
1666.0,25.65
1676.0,25.6
1686.0,25.28
1696.0,24.87
1706.0,24.3
1716.0,23.66
1726.0,22.92
1736.0,22.53
1746.0,22.19
1756.0,21.63
1766.0,21.2
1776.0,20.93
1786.0,20.73
1796.0,20.63
1806.0,20.63
1816.0,20.62
1826.0,20.56
1836.0,20.33
1846.0,19.98
1856.0,19.26
1866.0,17.65
1876.0,15.17
1886.0,12.73
1896.0,11.46
1906.0,6.45
1916.0,6.46
1926.0,6.44
1936.0,6.47
1946.0,6.67
1956.0,6.94
1966.0,7.24
1976.0,7.47
1986.0,7.86
1996.0,8.24
2006.0,8.7
2016.0,8.98
2026.0,9.32
2036.0,9.62
2046.0,9.9
2056.0,10.17
2066.0,10.46
2076.0,10.76
2086.0,11.09
2096.0,11.45
2106.0,11.75
2116.0,12.06
2126.0,12.31
2136.0,12.67
2146.0,12.82
2156.0,13.05
2166.0,13.22
2176.0,13.35
2186.0,13.57
2196.0,13.65
2206.0,13.67
2216.0,13.61
2226.0,13.41
2236.0,13.17
2246.0,12.81
2256.0,12.26
2266.0,11.84
2276.0,11.56
2286.0,11.17
2296.0,10.76
2306.0,9.99
2316.0,10.03
2326.0,10.11
2336.0,9.91
2346.0,9.58
2356.0,9.15
2366.0,9.2
2376.0,8.93
2386.0,8.85
2396.0,8.54
2406.0,8.49
2416.0,8.15
2426.0,7.88
2436.0,7.85
2446.0,7.41
2456.0,7.5
2466.0,7.55
2476.0,7.38
2486.0,7.08
2496.0,6.76
2506.0,6.88
