Wavelength,Reflectance
356.0,20.29
366.0,17.22
376.0,13.17
386.0,9.98
396.0,9.89
406.0,7.37
416.0,7.18
426.0,6.42
436.0,5.6
446.0,5.61
456.0,5.25
466.0,5.06
476.0,5.02
486.0,4.64
496.0,4.65
506.0,4.99
516.0,5.55
526.0,6.28
536.0,7.01
546.0,7.59
556.0,8.16
566.0,9.02
576.0,10.35
586.0,12.37
596.0,14.98
606.0,18.12
616.0,21.38
626.0,24.09
636.0,27.39
646.0,26.03
656.0,23.56
666.0,21.24
676.0,20.09
686.0,28.94
696.0,50.5
706.0,64.49
716.0,71.32
726.0,74.85
736.0,75.9
746.0,76.79
756.0,77.54
766.0,78.24
776.0,78.94
786.0,79.8
796.0,80.98
806.0,81.75
816.0,81.98
826.0,81.27
836.0,79.6
846.0,78.83
856.0,78.39
866.0,77.94
876.0,77.31
886.0,76.33
896.0,75.46
906.0,74.3
916.0,72.82
926.0,70.27
936.0,66.61
946.0,62.33
956.0,57.51
966.0,54.93
976.0,53.59
986.0,60.5
996.0,62.15
1006.0,63.96
1016.0,65.78
1026.0,67.91
1036.0,69.94
1046.0,71.81
1056.0,73.21
1066.0,73.99
1076.0,74.08
1086.0,73.39
1096.0,72.22
1106.0,70.71
1116.0,68.97
1126.0,66.15
1136.0,60.86
1146.0,54.47
1156.0,50.33
1166.0,48.54
1176.0,47.68
1186.0,47.02
1196.0,46.56
1206.0,46.51
1216.0,46.81
1226.0,47.48
1236.0,48.12
1246.0,48.63
1256.0,48.99
1266.0,49.1
1276.0,48.84
1286.0,48.14
1296.0,47.02
1306.0,45.37
1316.0,43.17
1326.0,40.45
1336.0,37.67
1346.0,35.27
1356.0,33.31
1366.0,31.02
1376.0,27.98
1386.0,23.16
1396.0,17.95
1406.0,14.12
1416.0,11.86
1426.0,10.74
1436.0,10.19
1446.0,9.97
1456.0,9.89
1466.0,10.01
1476.0,10.42
1486.0,11.15
1496.0,12.11
1506.0,12.82
1516.0,13.36
1526.0,14.01
1536.0,14.8
1546.0,15.72
1556.0,16.59
1566.0,17.37
1576.0,18.25
1586.0,18.92
1596.0,19.45
1606.0,20.06
1616.0,20.59
1626.0,21.13
1636.0,21.57
1646.0,21.92
1656.0,22.17
1666.0,22.3
1676.0,22.21
1686.0,21.91
1696.0,21.52
1706.0,20.96
1716.0,20.3
1726.0,19.6
1736.0,19.23
1746.0,18.88
1756.0,18.28
1766.0,17.77
1776.0,17.52
1786.0,17.28
1796.0,17.18
1806.0,17.25
1816.0,17.32
1826.0,17.3
1836.0,17.18
1846.0,16.74
1856.0,15.84
1866.0,13.97
1876.0,11.09
1886.0,8.42
1896.0,7.05
1906.0,5.04
1916.0,5.04
1926.0,5.06
1936.0,5.32
1946.0,5.34
1956.0,5.74
1966.0,5.99
1976.0,6.33
1986.0,6.61
1996.0,7.11
2006.0,7.46
2016.0,7.89
2026.0,8.34
2036.0,8.62
2046.0,8.84
2056.0,9.25
2066.0,9.47
2076.0,10.04
2086.0,10.2
2096.0,10.58
2106.0,10.83
2116.0,11.16
2126.0,11.49
2136.0,11.87
2146.0,12.09
2156.0,12.27
2166.0,12.46
2176.0,12.52
2186.0,12.72
2196.0,12.69
2206.0,12.59
2216.0,12.76
2226.0,12.16
2236.0,11.79
2246.0,11.54
2256.0,10.81
2266.0,10.35
2276.0,9.86
2286.0,9.39
2296.0,8.82
2306.0,7.97
2316.0,7.74
2326.0,7.91
2336.0,7.32
2346.0,7.06
2356.0,6.74
2366.0,6.52
2376.0,6.09
2386.0,5.84
2396.0,5.73
2406.0,5.35
2416.0,5.41
2426.0,4.78
2436.0,4.81
2446.0,4.35
2456.0,4.55
2466.0,3.76
2476.0,4.58
2486.0,3.33
2496.0,3.44
2506.0,3.74
