Wavelength,Reflectance
356.0,12.35
366.0,10.03
376.0,7.94
386.0,6.38
396.0,6.03
406.0,4.94
416.0,4.75
426.0,4.41
436.0,4.05
446.0,3.94
456.0,3.81
466.0,3.75
476.0,3.83
486.0,3.69
496.0,3.65
506.0,3.76
516.0,3.91
526.0,4.01
536.0,4.16
546.0,4.44
556.0,4.73
566.0,5.1
576.0,5.58
586.0,6.18
596.0,6.88
606.0,7.61
616.0,8.53
626.0,10.12
636.0,11.13
646.0,11.74
656.0,11.99
666.0,11.99
676.0,13.39
686.0,17.05
696.0,20.38
706.0,22.85
716.0,25.1
726.0,27.21
736.0,29.01
746.0,30.89
756.0,32.99
766.0,34.83
776.0,36.7
786.0,38.49
796.0,40.44
806.0,42.13
816.0,43.62
826.0,44.63
836.0,45.1
846.0,46.01
856.0,46.96
866.0,47.87
876.0,48.33
886.0,48.34
896.0,48.1
906.0,47.56
916.0,46.63
926.0,44.17
936.0,40.2
946.0,35.63
956.0,30.58
966.0,28.55
976.0,28.4
986.0,30.49
996.0,31.12
1006.0,32.46
1016.0,34.41
1026.0,36.59
1036.0,38.92
1046.0,41.06
1056.0,42.62
1066.0,43.48
1076.0,43.49
1086.0,42.6
1096.0,40.94
1106.0,39.11
1116.0,37.05
1126.0,33.8
1136.0,28.42
1146.0,23.31
1156.0,20.63
1166.0,19.7
1176.0,19.22
1186.0,18.87
1196.0,18.62
1206.0,18.59
1216.0,18.76
1226.0,19.0
1236.0,19.22
1246.0,19.4
1256.0,19.54
1266.0,19.52
1276.0,19.28
1286.0,18.81
1296.0,18.12
1306.0,17.11
1316.0,16.01
1326.0,14.83
1336.0,13.73
1346.0,12.81
1356.0,12.05
1366.0,11.39
1376.0,10.4
1386.0,8.96
1396.0,7.54
1406.0,6.57
1416.0,6.01
1426.0,5.72
1436.0,5.55
1446.0,5.49
1456.0,5.44
1466.0,5.48
1476.0,5.61
1486.0,5.83
1496.0,6.13
1506.0,6.33
1516.0,6.3
1526.0,6.56
1536.0,6.74
1546.0,6.83
1556.0,7.21
1566.0,7.39
1576.0,7.64
1586.0,7.8
1596.0,7.89
1606.0,8.0
1616.0,8.09
1626.0,8.23
1636.0,8.31
1646.0,8.38
1656.0,8.38
1666.0,8.41
1676.0,8.35
1686.0,8.26
1696.0,8.17
1706.0,8.03
1716.0,7.82
1726.0,7.65
1736.0,7.55
1746.0,7.44
1756.0,7.27
1766.0,7.17
1776.0,7.08
1786.0,6.98
1796.0,6.95
1806.0,6.92
1816.0,6.91
1826.0,6.89
1836.0,6.86
1846.0,6.74
1856.0,6.57
1866.0,6.24
1876.0,5.54
1886.0,4.82
1896.0,4.37
1906.0,3.74
1916.0,3.73
1926.0,3.69
1936.0,3.64
1946.0,3.51
1956.0,3.63
1966.0,3.8
1976.0,3.77
1986.0,3.89
1996.0,3.98
2006.0,4.18
2016.0,4.22
2026.0,4.31
2036.0,4.25
2046.0,4.43
2056.0,4.44
2066.0,4.49
2076.0,4.71
2086.0,4.74
2096.0,4.76
2106.0,4.84
2116.0,4.92
2126.0,5.01
2136.0,5.0
2146.0,4.96
2156.0,5.09
2166.0,5.02
2176.0,5.14
2186.0,5.15
2196.0,5.14
2206.0,5.14
2216.0,5.38
2226.0,5.21
2236.0,5.23
2246.0,5.21
2256.0,4.75
2266.0,4.78
2276.0,4.76
2286.0,4.46
2296.0,4.52
2306.0,4.27
2316.0,4.36
2326.0,4.57
2336.0,4.38
2346.0,4.41
2356.0,4.04
2366.0,4.11
2376.0,4.0
2386.0,4.03
2396.0,4.37
2406.0,3.71
2416.0,4.27
2426.0,3.86
2436.0,3.75
2446.0,3.89
2456.0,3.53
2466.0,3.73
2476.0,3.55
2486.0,3.44
2496.0,3.43
2506.0,2.93
