Wavelength,Reflectance
356.0,34.29
366.0,29.03
376.0,24.59
386.0,21.63
396.0,22.22
406.0,20.3
416.0,20.6
426.0,19.89
436.0,19.58
446.0,20.99
456.0,23.15
466.0,24.3
476.0,25.2
486.0,26.13
496.0,30.15
506.0,37.86
516.0,47.58
526.0,57.13
536.0,63.56
546.0,67.2
556.0,67.77
566.0,66.87
576.0,64.45
586.0,61.98
596.0,60.02
606.0,57.89
616.0,55.04
626.0,53.74
636.0,51.46
646.0,47.56
656.0,41.49
666.0,33.09
676.0,29.76
686.0,38.87
696.0,66.59
706.0,88.17
716.0,98.71
726.0,103.36
736.0,104.27
746.0,106.21
756.0,106.92
766.0,108.87
776.0,110.28
786.0,111.32
796.0,111.1
806.0,111.35
816.0,111.87
826.0,111.49
836.0,111.03
846.0,112.14
856.0,112.5
866.0,112.54
876.0,111.96
886.0,110.76
896.0,109.04
906.0,107.76
916.0,106.02
926.0,103.13
936.0,99.06
946.0,94.79
956.0,89.36
966.0,87.55
976.0,87.57
986.0,81.12
996.0,82.27
1006.0,84.15
1016.0,86.77
1026.0,89.27
1036.0,91.6
1046.0,93.97
1056.0,95.92
1066.0,97.02
1076.0,97.3
1086.0,96.71
1096.0,95.31
1106.0,93.75
1116.0,91.79
1126.0,88.35
1136.0,81.92
1146.0,74.44
1156.0,70.03
1166.0,68.61
1176.0,68.09
1186.0,67.61
1196.0,67.27
1206.0,67.43
1216.0,68.02
1226.0,68.84
1236.0,69.61
1246.0,70.26
1256.0,70.79
1266.0,70.94
1276.0,70.76
1286.0,70.01
1296.0,68.67
1306.0,66.56
1316.0,63.81
1326.0,60.52
1336.0,57.12
1346.0,53.84
1356.0,50.91
1366.0,48.3
1376.0,44.35
1386.0,38.27
1396.0,31.99
1406.0,27.5
1416.0,24.95
1426.0,23.76
1436.0,23.21
1446.0,23.03
1456.0,23.09
1466.0,23.45
1476.0,24.26
1486.0,25.47
1496.0,26.97
1506.0,28.11
1516.0,29.0
1526.0,30.27
1536.0,31.69
1546.0,33.01
1556.0,34.19
1566.0,35.25
1576.0,36.57
1586.0,37.5
1596.0,38.32
1606.0,39.05
1616.0,39.86
1626.0,40.56
1636.0,41.16
1646.0,41.47
1656.0,41.62
1666.0,41.79
1676.0,41.8
1686.0,41.48
1696.0,41.01
1706.0,40.37
1716.0,39.55
1726.0,38.7
1736.0,38.15
1746.0,37.52
1756.0,36.67
1766.0,35.96
1776.0,35.58
1786.0,35.26
1796.0,35.13
1806.0,35.12
1816.0,35.05
1826.0,34.94
1836.0,34.67
1846.0,34.64
1856.0,34.31
1866.0,30.77
1876.0,25.84
1886.0,21.76
1896.0,19.53
1906.0,12.69
1916.0,12.42
1926.0,12.37
1936.0,12.44
1946.0,12.83
1956.0,13.21
1966.0,13.77
1976.0,14.27
1986.0,14.84
1996.0,15.54
2006.0,16.24
2016.0,16.88
2026.0,17.5
2036.0,18.07
2046.0,18.68
2056.0,19.19
2066.0,19.73
2076.0,20.4
2086.0,20.88
2096.0,21.49
2106.0,22.02
2116.0,22.58
2126.0,23.03
2136.0,23.56
2146.0,23.87
2156.0,24.14
2166.0,24.46
2176.0,24.56
2186.0,24.73
2196.0,24.85
2206.0,24.83
2216.0,24.82
2226.0,24.65
2236.0,24.16
2246.0,23.71
2256.0,22.98
2266.0,22.28
2276.0,21.88
2286.0,21.2
2296.0,20.39
2306.0,19.41
2316.0,19.58
2326.0,19.65
2336.0,18.99
2346.0,18.52
2356.0,17.91
2366.0,17.64
2376.0,17.27
2386.0,16.9
2396.0,16.89
2406.0,16.19
2416.0,16.08
2426.0,15.48
2436.0,15.27
2446.0,14.8
2456.0,14.6
2466.0,14.06
2476.0,13.64
2486.0,13.24
2496.0,13.8
2506.0,13.59
