Wavelength,Reflectance
356.0,23.33
366.0,19.5
376.0,15.22
386.0,12.16
396.0,12.03
406.0,10.36
416.0,10.81
426.0,10.34
436.0,10.02
446.0,10.75
456.0,11.82
466.0,12.53
476.0,13.09
486.0,13.54
496.0,15.89
506.0,20.93
516.0,28.28
526.0,36.09
536.0,41.46
546.0,44.44
556.0,45.22
566.0,44.14
576.0,41.54
586.0,39.16
596.0,37.61
606.0,36.06
616.0,33.71
626.0,32.27
636.0,32.45
646.0,27.98
656.0,22.47
666.0,18.31
676.0,16.52
686.0,22.37
696.0,43.0
706.0,63.18
716.0,75.22
726.0,81.85
736.0,83.92
746.0,85.66
756.0,87.19
766.0,88.36
776.0,89.6
786.0,90.29
796.0,91.52
806.0,92.11
816.0,92.65
826.0,92.57
836.0,91.8
846.0,92.21
856.0,92.97
866.0,92.99
876.0,92.42
886.0,91.73
896.0,90.26
906.0,89.07
916.0,87.31
926.0,84.15
936.0,79.58
946.0,74.49
956.0,68.36
966.0,65.97
976.0,65.63
986.0,63.19
996.0,64.18
1006.0,66.28
1016.0,69.06
1026.0,71.93
1036.0,74.73
1046.0,77.39
1056.0,79.45
1066.0,80.68
1076.0,80.99
1086.0,80.34
1096.0,78.81
1106.0,76.93
1116.0,74.75
1126.0,71.12
1136.0,64.27
1146.0,56.57
1156.0,51.97
1166.0,50.34
1176.0,49.73
1186.0,49.23
1196.0,48.94
1206.0,49.05
1216.0,49.55
1226.0,50.32
1236.0,51.04
1246.0,51.61
1256.0,52.09
1266.0,52.25
1276.0,52.0
1286.0,51.33
1296.0,50.07
1306.0,48.14
1316.0,45.64
1326.0,42.71
1336.0,39.8
1346.0,37.13
1356.0,34.79
1366.0,32.76
1376.0,29.75
1386.0,25.43
1396.0,21.07
1406.0,18.04
1416.0,16.31
1426.0,15.47
1436.0,15.13
1446.0,14.99
1456.0,15.0
1466.0,15.21
1476.0,15.69
1486.0,16.47
1496.0,17.46
1506.0,18.09
1516.0,18.74
1526.0,19.41
1536.0,20.18
1546.0,20.99
1556.0,21.74
1566.0,22.57
1576.0,23.44
1586.0,24.09
1596.0,24.62
1606.0,25.16
1616.0,25.66
1626.0,26.16
1636.0,26.56
1646.0,26.87
1656.0,27.06
1666.0,27.16
1676.0,27.14
1686.0,26.86
1696.0,26.53
1706.0,26.06
1716.0,25.45
1726.0,24.77
1736.0,24.41
1746.0,24.03
1756.0,23.45
1766.0,23.0
1776.0,22.73
1786.0,22.49
1796.0,22.39
1806.0,22.35
1816.0,22.29
1826.0,22.24
1836.0,21.99
1846.0,21.83
1856.0,21.34
1866.0,19.52
1876.0,16.79
1886.0,14.33
1896.0,12.99
1906.0,8.39
1916.0,8.37
1926.0,8.38
1936.0,8.46
1946.0,8.62
1956.0,8.87
1966.0,9.13
1976.0,9.42
1986.0,9.67
1996.0,10.02
2006.0,10.39
2016.0,10.68
2026.0,11.0
2036.0,11.34
2046.0,11.62
2056.0,11.91
2066.0,12.08
2076.0,12.41
2086.0,12.77
2096.0,12.99
2106.0,13.24
2116.0,13.66
2126.0,13.96
2136.0,14.15
2146.0,14.42
2156.0,14.51
2166.0,14.71
2176.0,14.92
2186.0,14.94
2196.0,15.02
2206.0,15.17
2216.0,15.2
2226.0,14.94
2236.0,14.8
2246.0,14.49
2256.0,14.12
2266.0,13.62
2276.0,13.49
2286.0,13.21
2296.0,12.66
2306.0,12.31
2316.0,12.24
2326.0,12.28
2336.0,11.97
2346.0,11.72
2356.0,11.36
2366.0,11.51
2376.0,11.32
2386.0,11.03
2396.0,10.75
2406.0,10.57
2416.0,10.58
2426.0,10.18
2436.0,9.9
2446.0,9.83
2456.0,9.77
2466.0,9.31
2476.0,9.21
2486.0,8.99
2496.0,8.91
2506.0,9.2
