Wavelength,Reflectance
356.0,15.18
366.0,12.33
376.0,8.95
386.0,7.05
396.0,6.8
406.0,4.71
416.0,4.7
426.0,4.14
436.0,3.67
446.0,3.56
456.0,3.22
466.0,3.11
476.0,3.03
486.0,2.76
496.0,2.67
506.0,2.77
516.0,2.88
526.0,3.01
536.0,3.2
546.0,3.36
556.0,3.54
566.0,3.84
576.0,4.47
586.0,5.68
596.0,7.38
606.0,9.94
616.0,13.37
626.0,16.91
636.0,20.95
646.0,22.68
656.0,23.61
666.0,21.72
676.0,21.59
686.0,31.13
696.0,48.59
706.0,58.12
716.0,62.78
726.0,65.17
736.0,66.23
746.0,67.54
756.0,68.06
766.0,69.29
776.0,70.08
786.0,71.12
796.0,71.09
806.0,71.63
816.0,71.82
826.0,71.32
836.0,70.38
846.0,70.44
856.0,70.01
866.0,69.88
876.0,69.51
886.0,68.45
896.0,67.73
906.0,66.69
916.0,65.66
926.0,63.63
936.0,60.61
946.0,57.58
956.0,53.6
966.0,51.75
976.0,51.44
986.0,50.93
996.0,51.46
1006.0,52.54
1016.0,54.02
1026.0,55.52
1036.0,56.97
1046.0,58.49
1056.0,59.55
1066.0,60.13
1076.0,60.19
1086.0,59.6
1096.0,58.65
1106.0,57.51
1116.0,56.17
1126.0,53.77
1136.0,49.37
1146.0,44.07
1156.0,40.82
1166.0,39.51
1176.0,38.85
1186.0,38.32
1196.0,37.93
1206.0,37.95
1216.0,38.31
1226.0,38.91
1236.0,39.45
1246.0,39.88
1256.0,40.19
1266.0,40.31
1276.0,40.08
1286.0,39.53
1296.0,38.57
1306.0,37.08
1316.0,35.21
1326.0,32.87
1336.0,30.47
1346.0,28.28
1356.0,26.53
1366.0,24.67
1376.0,21.91
1386.0,17.61
1396.0,13.18
1406.0,10.1
1416.0,8.38
1426.0,7.52
1436.0,7.1
1446.0,6.92
1456.0,6.89
1466.0,7.02
1476.0,7.39
1486.0,8.01
1496.0,8.83
1506.0,9.3
1516.0,9.85
1526.0,10.53
1536.0,11.29
1546.0,12.02
1556.0,12.68
1566.0,13.27
1576.0,14.02
1586.0,14.63
1596.0,15.08
1606.0,15.58
1616.0,16.05
1626.0,16.53
1636.0,16.92
1646.0,17.18
1656.0,17.3
1666.0,17.35
1676.0,17.33
1686.0,17.14
1696.0,16.85
1706.0,16.42
1716.0,15.89
1726.0,15.32
1736.0,15.03
1746.0,14.73
1756.0,14.19
1766.0,13.77
1776.0,13.55
1786.0,13.36
1796.0,13.3
1806.0,13.38
1816.0,13.44
1826.0,13.45
1836.0,13.37
1846.0,13.03
1856.0,12.37
1866.0,10.6
1876.0,8.06
1886.0,5.99
1896.0,5.07
1906.0,3.2
1916.0,2.87
1926.0,2.78
1936.0,2.73
1946.0,2.75
1956.0,3.06
1966.0,3.22
1976.0,3.26
1986.0,3.49
1996.0,3.71
2006.0,4.03
2016.0,4.23
2026.0,4.24
2036.0,4.63
2046.0,4.84
2056.0,4.96
2066.0,5.05
2076.0,5.43
2086.0,5.58
2096.0,5.82
2106.0,5.95
2116.0,6.15
2126.0,6.28
2136.0,6.55
2146.0,6.85
2156.0,7.0
2166.0,7.12
2176.0,7.35
2186.0,7.47
2196.0,7.49
2206.0,7.6
2216.0,7.69
2226.0,7.29
2236.0,7.29
2246.0,6.9
2256.0,6.46
2266.0,6.33
2276.0,5.84
2286.0,5.53
2296.0,5.45
2306.0,4.75
2316.0,4.56
2326.0,4.69
2336.0,4.32
2346.0,4.4
2356.0,3.99
2366.0,3.95
2376.0,3.67
2386.0,3.65
2396.0,3.92
2406.0,3.19
2416.0,3.38
2426.0,2.8
2436.0,2.94
2446.0,2.46
2456.0,2.76
2466.0,2.32
2476.0,2.28
2486.0,2.52
2496.0,2.4
2506.0,1.37
