Wavelength,Reflectance
356.0,33.72
366.0,28.67
376.0,23.52
386.0,20.53
396.0,21.61
406.0,19.34
416.0,19.15
426.0,18.25
436.0,17.35
446.0,18.64
456.0,20.47
466.0,20.89
476.0,21.14
486.0,22.22
496.0,25.64
506.0,33.16
516.0,43.99
526.0,54.1
536.0,59.71
546.0,62.04
556.0,62.68
566.0,61.28
576.0,58.1
586.0,55.51
596.0,53.86
606.0,52.29
616.0,48.94
626.0,44.03
636.0,44.2
646.0,40.02
656.0,35.11
666.0,27.87
676.0,24.89
686.0,33.64
696.0,59.59
706.0,79.3
716.0,88.67
726.0,92.73
736.0,93.75
746.0,94.89
756.0,95.13
766.0,96.59
776.0,97.75
786.0,99.18
796.0,99.55
806.0,100.44
816.0,100.91
826.0,99.61
836.0,97.81
846.0,97.21
856.0,95.96
866.0,95.22
876.0,94.36
886.0,93.06
896.0,91.97
906.0,91.08
916.0,89.79
926.0,87.13
936.0,83.13
946.0,78.69
956.0,73.26
966.0,70.98
976.0,69.82
986.0,65.91
996.0,67.31
1006.0,69.05
1016.0,71.16
1026.0,73.2
1036.0,75.19
1046.0,77.04
1056.0,78.44
1066.0,79.12
1076.0,79.19
1086.0,78.4
1096.0,77.08
1106.0,75.56
1116.0,73.7
1126.0,70.47
1136.0,64.48
1146.0,57.67
1156.0,53.78
1166.0,52.48
1176.0,51.97
1186.0,51.51
1196.0,51.25
1206.0,51.37
1216.0,51.84
1226.0,52.56
1236.0,53.22
1246.0,53.77
1256.0,54.13
1266.0,54.25
1276.0,53.9
1286.0,53.08
1296.0,51.77
1306.0,49.84
1316.0,47.42
1326.0,44.5
1336.0,41.52
1346.0,38.85
1356.0,36.45
1366.0,34.15
1376.0,30.96
1386.0,25.94
1396.0,20.92
1406.0,17.41
1416.0,15.46
1426.0,14.53
1436.0,14.11
1446.0,13.98
1456.0,13.98
1466.0,14.26
1476.0,14.87
1486.0,15.82
1496.0,16.99
1506.0,17.76
1516.0,18.54
1526.0,19.46
1536.0,20.48
1546.0,21.49
1556.0,22.36
1566.0,23.26
1576.0,24.24
1586.0,24.96
1596.0,25.58
1606.0,26.19
1616.0,26.8
1626.0,27.35
1636.0,27.82
1646.0,28.09
1656.0,28.19
1666.0,28.26
1676.0,28.21
1686.0,27.96
1696.0,27.62
1706.0,27.11
1716.0,26.48
1726.0,25.84
1736.0,25.42
1746.0,24.94
1756.0,24.23
1766.0,23.65
1776.0,23.32
1786.0,23.06
1796.0,22.91
1806.0,22.89
1816.0,22.85
1826.0,22.77
1836.0,22.56
1846.0,22.47
1856.0,22.23
1866.0,19.67
1876.0,15.68
1886.0,12.7
1896.0,11.03
1906.0,6.57
1916.0,6.14
1926.0,6.07
1936.0,6.08
1946.0,6.18
1956.0,6.54
1966.0,6.87
1976.0,7.28
1986.0,7.56
1996.0,8.1
2006.0,8.52
2016.0,8.93
2026.0,9.41
2036.0,9.73
2046.0,10.22
2056.0,10.52
2066.0,10.87
2076.0,11.35
2086.0,11.68
2096.0,12.06
2106.0,12.48
2116.0,12.86
2126.0,13.18
2136.0,13.38
2146.0,13.78
2156.0,13.94
2166.0,14.07
2176.0,14.29
2186.0,14.22
2196.0,14.49
2206.0,14.53
2216.0,14.65
2226.0,14.28
2236.0,13.94
2246.0,13.72
2256.0,13.29
2266.0,12.71
2276.0,12.35
2286.0,11.96
2296.0,11.46
2306.0,10.79
2316.0,10.72
2326.0,10.78
2336.0,10.22
2346.0,10.11
2356.0,9.8
2366.0,9.5
2376.0,9.38
2386.0,8.98
2396.0,8.85
2406.0,8.64
2416.0,8.24
2426.0,7.92
2436.0,8.04
2446.0,7.26
2456.0,7.31
2466.0,6.98
2476.0,7.05
2486.0,6.38
2496.0,6.52
2506.0,5.94
