Wavelength,Reflectance
356.0,26.81
366.0,23.25
376.0,19.43
386.0,15.98
396.0,15.4
406.0,12.72
416.0,12.4
426.0,11.52
436.0,10.7
446.0,10.44
456.0,9.92
466.0,9.67
476.0,9.57
486.0,9.1
496.0,8.86
506.0,8.81
516.0,8.79
526.0,8.61
536.0,8.54
546.0,8.57
556.0,8.67
566.0,8.96
576.0,9.72
586.0,11.43
596.0,14.14
606.0,18.15
616.0,23.49
626.0,30.53
636.0,37.11
646.0,38.75
656.0,39.57
666.0,36.89
676.0,35.39
686.0,46.49
696.0,70.87
706.0,85.7
716.0,93.11
726.0,97.07
736.0,98.6
746.0,99.99
756.0,100.79
766.0,101.94
776.0,102.87
786.0,103.84
796.0,104.66
806.0,105.48
816.0,105.73
826.0,104.98
836.0,103.38
846.0,102.85
856.0,102.37
866.0,101.91
876.0,101.02
886.0,99.68
896.0,98.29
906.0,96.95
916.0,95.28
926.0,92.36
936.0,87.93
946.0,83.1
956.0,77.33
966.0,74.55
976.0,73.94
986.0,67.31
996.0,69.08
1006.0,70.82
1016.0,73.03
1026.0,75.37
1036.0,77.6
1046.0,79.62
1056.0,81.1
1066.0,81.84
1076.0,81.92
1086.0,81.21
1096.0,79.83
1106.0,78.18
1116.0,76.29
1126.0,73.09
1136.0,67.1
1146.0,60.1
1156.0,55.73
1166.0,54.02
1176.0,53.23
1186.0,52.57
1196.0,52.14
1206.0,52.16
1216.0,52.62
1226.0,53.43
1236.0,54.15
1246.0,54.75
1256.0,55.14
1266.0,55.25
1276.0,54.98
1286.0,54.23
1296.0,52.99
1306.0,51.13
1316.0,48.67
1326.0,45.69
1336.0,42.66
1346.0,39.86
1356.0,37.45
1366.0,35.06
1376.0,31.63
1386.0,26.45
1396.0,21.03
1406.0,17.22
1416.0,15.07
1426.0,14.05
1436.0,13.58
1446.0,13.39
1456.0,13.38
1466.0,13.56
1476.0,14.08
1486.0,14.94
1496.0,16.04
1506.0,16.84
1516.0,17.55
1526.0,18.34
1536.0,19.12
1546.0,19.96
1556.0,20.91
1566.0,21.78
1576.0,22.78
1586.0,23.49
1596.0,24.12
1606.0,24.75
1616.0,25.36
1626.0,25.9
1636.0,26.47
1646.0,26.93
1656.0,27.24
1666.0,27.38
1676.0,27.31
1686.0,27.01
1696.0,26.57
1706.0,25.97
1716.0,25.26
1726.0,24.55
1736.0,24.16
1746.0,23.74
1756.0,23.1
1766.0,22.6
1776.0,22.31
1786.0,22.02
1796.0,21.93
1806.0,21.94
1816.0,21.94
1826.0,21.9
1836.0,21.67
1846.0,21.17
1856.0,20.28
1866.0,18.59
1876.0,15.9
1886.0,13.2
1896.0,11.69
1906.0,6.66
1916.0,6.69
1926.0,6.85
1936.0,6.84
1946.0,7.0
1956.0,7.08
1966.0,7.28
1976.0,7.49
1986.0,7.7
1996.0,7.96
2006.0,8.27
2016.0,8.54
2026.0,8.79
2036.0,9.05
2046.0,9.31
2056.0,9.53
2066.0,9.7
2076.0,9.98
2086.0,10.25
2096.0,10.51
2106.0,10.8
2116.0,10.99
2126.0,11.33
2136.0,11.57
2146.0,11.79
2156.0,11.99
2166.0,12.27
2176.0,12.32
2186.0,12.56
2196.0,12.57
2206.0,12.73
2216.0,12.79
2226.0,12.55
2236.0,12.41
2246.0,12.13
2256.0,11.64
2266.0,11.48
2276.0,11.01
2286.0,10.74
2296.0,10.19
2306.0,9.73
2316.0,9.92
2326.0,9.8
2336.0,9.64
2346.0,9.47
2356.0,9.11
2366.0,9.23
2376.0,8.79
2386.0,8.74
2396.0,8.61
2406.0,8.31
2416.0,8.32
2426.0,7.79
2436.0,8.03
2446.0,7.91
2456.0,7.77
2466.0,7.59
2476.0,7.96
2486.0,7.28
2496.0,7.23
2506.0,6.87
