Wavelength,Reflectance
356.0,20.17
366.0,16.72
376.0,12.45
386.0,9.91
396.0,9.32
406.0,7.1
416.0,6.79
426.0,6.13
436.0,5.52
446.0,5.39
456.0,4.97
466.0,4.86
476.0,4.83
486.0,4.51
496.0,4.48
506.0,4.64
516.0,4.91
526.0,5.19
536.0,5.48
546.0,5.75
556.0,6.04
566.0,6.51
576.0,7.29
586.0,8.61
596.0,10.39
606.0,12.77
616.0,15.63
626.0,19.31
636.0,22.5
646.0,21.56
656.0,21.38
666.0,19.29
676.0,18.43
686.0,26.04
696.0,44.2
706.0,56.76
716.0,63.42
726.0,67.0
736.0,68.49
746.0,69.55
756.0,70.36
766.0,71.16
776.0,71.83
786.0,72.51
796.0,73.28
806.0,73.91
816.0,74.13
826.0,73.68
836.0,72.44
846.0,72.16
856.0,71.94
866.0,71.55
876.0,70.91
886.0,69.94
896.0,68.79
906.0,67.7
916.0,66.42
926.0,64.15
936.0,60.79
946.0,57.26
956.0,53.18
966.0,51.25
976.0,51.05
986.0,53.61
996.0,54.53
1006.0,55.73
1016.0,57.46
1026.0,59.24
1036.0,61.0
1046.0,62.59
1056.0,63.74
1066.0,64.3
1076.0,64.33
1086.0,63.71
1096.0,62.56
1106.0,61.18
1116.0,59.66
1126.0,57.1
1136.0,52.36
1146.0,46.88
1156.0,43.42
1166.0,42.01
1176.0,41.32
1186.0,40.75
1196.0,40.34
1206.0,40.31
1216.0,40.66
1226.0,41.27
1236.0,41.77
1246.0,42.18
1256.0,42.45
1266.0,42.52
1276.0,42.27
1286.0,41.71
1296.0,40.7
1306.0,39.2
1316.0,37.25
1326.0,34.93
1336.0,32.55
1346.0,30.37
1356.0,28.51
1366.0,26.65
1376.0,24.02
1386.0,19.92
1396.0,15.74
1406.0,12.73
1416.0,11.02
1426.0,10.18
1436.0,9.78
1446.0,9.6
1456.0,9.55
1466.0,9.69
1476.0,10.06
1486.0,10.71
1496.0,11.53
1506.0,12.13
1516.0,12.56
1526.0,13.15
1536.0,13.84
1546.0,14.49
1556.0,15.2
1566.0,15.82
1576.0,16.55
1586.0,17.08
1596.0,17.55
1606.0,17.99
1616.0,18.43
1626.0,18.86
1636.0,19.24
1646.0,19.51
1656.0,19.7
1666.0,19.78
1676.0,19.73
1686.0,19.45
1696.0,19.11
1706.0,18.62
1716.0,18.04
1726.0,17.43
1736.0,17.17
1746.0,16.85
1756.0,16.34
1766.0,15.95
1776.0,15.72
1786.0,15.49
1796.0,15.42
1806.0,15.43
1816.0,15.44
1826.0,15.43
1836.0,15.27
1846.0,14.92
1856.0,14.27
1866.0,12.74
1876.0,10.47
1886.0,8.32
1896.0,7.28
1906.0,6.57
1916.0,6.42
1926.0,6.31
1936.0,6.34
1946.0,6.46
1956.0,6.6
1966.0,6.84
1976.0,7.0
1986.0,7.28
1996.0,7.56
2006.0,7.83
2016.0,8.05
2026.0,8.32
2036.0,8.63
2046.0,8.87
2056.0,9.05
2066.0,9.26
2076.0,9.48
2086.0,9.76
2096.0,9.91
2106.0,10.1
2116.0,10.39
2126.0,10.73
2136.0,10.86
2146.0,11.13
2156.0,11.31
2166.0,11.42
2176.0,11.5
2186.0,11.67
2196.0,11.67
2206.0,11.77
2216.0,11.67
2226.0,11.62
2236.0,11.41
2246.0,11.14
2256.0,10.64
2266.0,10.23
2276.0,9.99
2286.0,9.5
2296.0,9.17
2306.0,8.7
2316.0,8.6
2326.0,8.5
2336.0,8.34
2346.0,8.07
2356.0,7.85
2366.0,7.54
2376.0,7.34
2386.0,7.16
2396.0,6.98
2406.0,6.62
2416.0,6.68
2426.0,6.3
2436.0,6.05
2446.0,5.79
2456.0,5.72
2466.0,5.42
2476.0,5.37
2486.0,5.24
2496.0,5.53
2506.0,4.94
