WAVELENGTH,PC1,PC2
Reflectance D3 RB,1.3405644947639348,3.733327180847328
Reflectance D3 RT1,9.988327374328184,35.74209490889554
Reflectance D3 RS1,-21.426207610372234,-24.40158156511147
Reflectance D3 RS3,-57.53761470381504,-3.577534318871821
Reflectance D3 RS4,65.1723320748355,-12.187231545954353
Reflectance D3 RS5,41.100417209054854,-9.99409220405274
Reflectance D3 RT2,22.890673913121397,9.142237016636807
Reflectance D3 RS2,-61.52849275191657,1.5427805276107225
