WAVELENGTH,PC1,PC2
Reflectance D31 RB,49.78564100377659,-11.912598581353066
Reflectance D31 RS1,81.63505900277434,11.63268761544461
Reflectance D31 RS2,-22.728501995129943,2.0675883192556106
Reflectance D31 RS3,-9.293006245951352,-11.615734635657915
Reflectance D31 RS4,-10.676525826816592,5.460494872085552
Reflectance D31 RS5,-54.63869421985712,10.233546306714812
Reflectance D31 RT1,-34.08397171879593,-5.865983896489616
