Wavelength,Reflectance
346.0,10404.0
347.0,10526.4
348.0,10690.62
349.0,10496.87
350.0,10490.94
351.0,10672.81
352.0,11057.0
353.0,11432.0
354.0,11759.5
355.0,11887.93
356.0,11983.5
357.0,12118.5
358.0,12008.26
359.0,12003.88
360.0,12843.26
361.0,13052.2
362.0,12868.94
363.0,12938.31
364.0,13094.25
365.0,13336.75
366.0,13050.2
367.0,12978.5
368.0,13317.25
369.0,13049.01
370.0,12799.81
371.0,12949.19
372.0,13251.6
373.0,13571.63
374.0,13699.75
375.0,13811.4
376.0,13914.8
377.0,14042.8
378.0,14155.5
379.0,14258.0
380.0,14026.0
381.0,13810.94
382.0,13612.81
383.0,13443.0
384.0,13417.25
385.0,13602.87
386.0,13758.4
387.0,13994.0
388.0,14434.0
389.0,14617.8
390.0,14769.81
391.0,15233.81
392.0,15368.62
393.0,15425.6
394.0,16051.6
395.0,16730.8
396.0,17434.75
397.0,18042.25
398.0,18383.33
399.0,18458.0
400.0,18288.63
401.0,18061.4
402.0,17747.4
403.0,17578.0
404.0,17429.47
405.0,17288.13
406.0,17872.49
407.0,18477.99
408.0,18944.66
409.0,19302.0
410.0,19634.25
411.0,19971.75
412.0,20615.28
413.0,21305.94
414.0,21660.6
415.0,22327.01
416.0,23085.76
417.0,23679.5
418.0,24092.6
419.0,24418.34
420.0,25041.67
421.0,25474.2
422.0,25754.75
423.0,25812.25
424.0,25957.67
425.0,26191.0
426.0,26351.0
427.0,26615.33
428.0,26984.0
429.0,27042.0
430.0,27359.12
431.0,27935.37
432.0,28623.0
433.0,29237.66
434.0,29724.33
435.0,30330.4
436.0,30931.86
437.0,31506.53
438.0,32228.8
439.0,32869.33
440.0,33362.66
441.0,33854.8
442.0,34496.93
443.0,35364.26
444.0,36239.62
445.0,37093.99
446.0,37897.32
447.0,39009.45
448.0,40144.99
449.0,41154.99
450.0,42270.59
451.0,43280.19
452.0,43980.86
453.0,44813.79
454.0,45741.79
455.0,46814.45
456.0,47866.85
457.0,48931.59
458.0,50036.92
459.0,51241.98
460.0,52460.59
461.0,53652.59
462.0,54693.12
463.0,55720.59
464.0,56805.92
465.0,57958.99
466.0,59008.79
467.0,59778.12
468.0,60835.99
469.0,61854.99
470.0,62614.99
471.0,63778.18
472.0,65394.57
473.0,67833.24
474.0,69419.85
475.0,70371.73
476.0,70691.06
477.0,70414.6
478.0,70231.4
479.0,70287.4
480.0,70963.8
481.0,71719.53
482.0,72490.86
483.0,73338.39
484.0,74490.92
485.0,76088.26
486.0,77538.59
487.0,79207.28
488.0,81228.0
489.0,83220.67
490.0,85521.0
491.0,88129.0
492.0,90821.0
493.0,93723.33
494.0,96836.0
495.0,100330.3
496.0,103895.62
497.0,107578.76
498.0,111896.09
499.0,116263.83
500.0,120719.43
501.0,125663.43
502.0,130954.33
503.0,136490.47
504.0,142082.47
505.0,148116.88
506.0,154401.63
507.0,160929.37
508.0,167086.13
509.0,173213.72
510.0,179489.72
511.0,186526.65
512.0,193835.55
513.0,201267.03
514.0,208813.58
515.0,216677.72
516.0,224999.0
517.0,233390.33
518.0,242059.67
519.0,251007.0
520.0,259943.67
521.0,269447.27
522.0,279484.63
523.0,289223.3
524.0,299341.34
525.0,309621.99
526.0,319541.32
527.0,329309.45
528.0,338958.65
529.0,348391.35
530.0,357622.42
531.0,366755.17
532.0,375776.13
533.0,384499.81
534.0,393332.73
535.0,402379.0
536.0,410105.0
537.0,417887.67
538.0,425727.0
539.0,433586.15
540.0,442025.78
541.0,450848.45
542.0,459635.11
543.0,467169.22
544.0,473435.89
545.0,476780.11
546.0,479229.02
547.0,481457.12
548.0,483689.79
549.0,485592.16
550.0,487455.67
551.0,489317.0
552.0,491113.4
553.0,492457.57
554.0,493535.9
555.0,494935.22
556.0,496475.95
557.0,498025.3
558.0,499366.7
559.0,501104.16
560.0,503068.45
561.0,505224.45
562.0,507410.38
563.0,509859.33
564.0,512568.0
565.0,515072.24
566.0,517731.69
567.0,520284.42
568.0,521996.42
569.0,523591.5
570.0,524976.42
571.0,525987.88
572.0,526828.22
573.0,527502.44
574.0,527956.0
575.0,528298.14
576.0,528601.79
577.0,528861.21
578.0,528953.36
579.0,528741.5
580.0,528385.64
581.0,527997.78
582.0,527777.8
583.0,527623.86
584.0,527541.0
585.0,528250.27
586.0,530430.4
587.0,533570.5
588.0,536627.84
589.0,539838.0
590.0,542363.5
591.0,543138.52
592.0,542689.49
593.0,542020.0
594.0,541266.0
595.0,539656.03
596.0,537987.73
597.0,536291.41
598.0,534638.59
599.0,532809.7
600.0,531193.12
601.0,529961.0
602.0,528906.02
603.0,527800.83
604.0,526637.03
605.0,525246.99
606.0,523451.0
607.0,521738.58
608.0,520627.12
609.0,519601.21
610.0,518665.51
611.0,517749.1
612.0,516279.78
613.0,515334.0
614.0,514145.44
615.0,511866.81
616.0,509790.77
617.0,508793.64
618.0,508892.99
619.0,509353.0
620.0,510421.5
621.0,513225.9
622.0,519472.49
623.0,528956.94
624.0,539347.83
625.0,550066.81
626.0,558817.04
627.0,560432.5
