Wavelength,Reflectance
346.0,7602.0
347.0,7673.6
348.0,7788.69
349.0,7865.56
350.0,7988.37
351.0,8157.12
352.0,8114.6
353.0,8150.75
354.0,8340.12
355.0,8579.06
356.0,8812.56
357.0,9004.44
358.0,9171.67
359.0,9322.0
360.0,9447.0
361.0,9533.4
362.0,9590.38
363.0,9614.13
364.0,9572.56
365.0,9465.69
366.0,9651.2
367.0,9720.25
368.0,9565.88
369.0,9406.47
370.0,9411.75
371.0,9804.25
372.0,9795.06
373.0,9678.63
374.0,9821.75
375.0,9943.4
376.0,10040.0
377.0,10040.0
378.0,9958.62
379.0,9823.0
380.0,9880.33
381.0,9816.5
382.0,9631.5
383.0,9696.4
384.0,9793.5
385.0,9897.25
386.0,9894.0
387.0,9900.37
388.0,9991.63
389.0,10194.0
390.0,10466.27
391.0,10827.6
392.0,11022.63
393.0,11172.54
394.0,11557.87
395.0,12026.0
396.0,12545.0
397.0,13025.0
398.0,13258.67
399.0,13246.0
400.0,13044.75
401.0,12812.0
402.0,12532.0
403.0,12385.8
404.0,12315.53
405.0,12336.87
406.0,12588.75
407.0,12828.2
408.0,12978.86
409.0,13214.86
410.0,13536.93
411.0,14010.07
412.0,14309.27
413.0,14569.54
414.0,14972.2
415.0,15407.54
416.0,15820.13
417.0,16085.75
418.0,16367.2
419.0,16641.33
420.0,16754.67
421.0,16907.6
422.0,17077.25
423.0,17159.75
424.0,17201.0
425.0,17201.0
426.0,17238.33
427.0,17438.67
428.0,17802.0
429.0,17977.33
430.0,18192.5
431.0,18447.5
432.0,18701.6
433.0,19028.13
434.0,19463.46
435.0,19869.4
436.0,20249.66
437.0,20596.33
438.0,20962.2
439.0,21324.86
440.0,21679.53
441.0,22255.0
442.0,22823.26
443.0,23343.93
444.0,23921.93
445.0,24519.59
446.0,25148.26
447.0,25733.19
448.0,26362.79
449.0,27122.12
450.0,27667.06
451.0,28120.4
452.0,28485.06
453.0,28763.86
454.0,29124.19
455.0,29724.86
456.0,30241.79
457.0,30783.19
458.0,31430.53
459.0,32075.73
460.0,32728.59
461.0,33400.59
462.0,33972.86
463.0,34555.99
464.0,35222.66
465.0,35738.39
466.0,36283.79
467.0,36986.46
468.0,37620.86
469.0,38191.39
470.0,38652.73
471.0,39428.72
472.0,40341.39
473.0,41389.39
474.0,42118.99
475.0,42543.93
476.0,42631.27
477.0,42503.8
478.0,42434.07
479.0,42486.73
480.0,42822.0
481.0,43198.26
482.0,43588.93
483.0,44168.6
484.0,44827.93
485.0,45575.26
486.0,46557.19
487.0,47535.42
488.0,48469.0
489.0,49834.33
490.0,51139.67
491.0,52385.0
492.0,53865.0
493.0,55493.0
494.0,57269.0
495.0,59443.3
496.0,61531.81
497.0,63590.68
498.0,65897.35
499.0,68401.22
500.0,71052.48
501.0,73847.15
502.0,76950.17
503.0,80238.51
504.0,83445.84
505.0,86886.04
506.0,90482.89
507.0,94307.11
508.0,98059.15
509.0,101808.15
510.0,105592.15
511.0,109890.68
512.0,114299.54
513.0,118680.96
514.0,123396.52
515.0,128278.66
516.0,133355.0
517.0,138487.0
518.0,143845.0
519.0,149429.0
520.0,154879.0
521.0,160798.94
522.0,167163.05
523.0,173295.05
524.0,179654.8
525.0,186123.54
526.0,192420.88
527.0,198593.61
528.0,204669.77
529.0,210573.23
530.0,216369.4
531.0,222116.9
532.0,227813.48
533.0,233225.13
534.0,238749.67
535.0,244491.0
536.0,249387.67
537.0,254264.33
538.0,259121.0
539.0,264040.2
540.0,269365.86
541.0,274979.23
542.0,280742.95
543.0,285336.45
544.0,289057.73
545.0,291296.27
546.0,292905.73
547.0,294406.11
548.0,295978.77
549.0,297455.8
550.0,298759.0
551.0,299899.0
552.0,301417.54
553.0,302505.38
554.0,303308.91
555.0,304138.22
556.0,305197.15
557.0,306327.15
558.0,307347.85
559.0,308338.87
560.0,309447.7
561.0,310744.36
562.0,311876.87
563.0,313290.33
564.0,315003.0
565.0,316141.55
566.0,317376.99
567.0,318596.48
568.0,319493.81
569.0,320352.0
570.0,321047.5
571.0,321402.51
572.0,321646.81
573.0,321857.43
574.0,322036.0
575.0,321952.43
576.0,321846.2
577.0,321702.22
578.0,321354.36
579.0,321082.5
580.0,320673.93
581.0,319870.34
582.0,319495.39
583.0,319089.28
584.0,318565.0
585.0,319157.13
586.0,320374.13
587.0,322060.49
588.0,323957.82
589.0,325720.5
590.0,327025.43
591.0,327396.87
592.0,327052.78
593.0,326457.0
594.0,325689.0
595.0,324591.16
596.0,323551.58
597.0,322577.42
598.0,321709.58
599.0,320489.13
600.0,319415.99
601.0,318696.0
602.0,317918.16
603.0,317195.82
604.0,316498.59
605.0,315694.28
606.0,314596.5
607.0,313518.22
608.0,312778.91
609.0,311918.14
610.0,311130.65
611.0,310389.17
612.0,309280.57
613.0,308606.5
614.0,307843.72
615.0,306439.4
616.0,305177.2
617.0,304499.0
618.0,304390.36
619.0,304293.93
620.0,304766.5
621.0,306469.7
622.0,310475.52
623.0,316617.41
624.0,323461.22
625.0,330630.94
626.0,336551.81
627.0,337689.0
628.0,336023.59
629.0,332602.07
630.0,330517.84
631.0,329087.87
632.0,328056.9
633.0,326065.42
634.0,323043.0
635.0,319040.45
636.0,313781.74
637.0,308399.81
638.0,302726.34
639.0,296715.0
640.0,290163.4
641.0,283707.23
642.0,276927.3
643.0,269626.0
644.0,262272.56
645.0,254682.35
646.0,247392.1
647.0,241932.9
648.0,236382.56
649.0,230993.19
650.0,225829.39
651.0,221042.12
652.0,217013.5
653.0,213677.87
