Wavelength,Reflectance
346.0,6943.0
347.0,6910.2
348.0,6892.38
349.0,7206.13
350.0,7272.06
351.0,7090.19
352.0,7016.2
353.0,7110.5
354.0,7439.25
355.0,7657.0
356.0,7876.81
357.0,8166.19
358.0,8229.2
359.0,8246.63
360.0,8469.75
361.0,8441.4
362.0,8276.5
363.0,8391.5
364.0,8409.31
365.0,8329.94
366.0,8535.0
367.0,8673.25
368.0,8663.88
369.0,8546.8
370.0,8483.87
371.0,8610.13
372.0,8753.94
373.0,8883.75
374.0,8927.5
375.0,9003.4
376.0,9074.73
377.0,8912.07
378.0,9061.88
379.0,9420.0
380.0,9254.0
381.0,9106.0
382.0,8976.0
383.0,9187.4
384.0,9244.0
385.0,9011.5
386.0,9160.73
387.0,9368.94
388.0,9492.06
389.0,9796.4
390.0,10163.6
391.0,10471.6
392.0,10597.25
393.0,10704.87
394.0,11353.54
395.0,11933.0
396.0,12462.19
397.0,12954.06
398.0,13249.67
399.0,13349.0
400.0,13401.5
401.0,13345.8
402.0,13127.8
403.0,13067.6
404.0,13118.53
405.0,13309.87
406.0,13559.62
407.0,13815.8
408.0,14071.8
409.0,14483.53
410.0,14950.31
411.0,15454.69
412.0,15851.47
413.0,16219.74
414.0,16658.41
415.0,17175.94
416.0,17698.25
417.0,18104.5
418.0,18617.8
419.0,19160.53
420.0,19325.87
421.0,19598.8
422.0,19908.06
423.0,19898.69
424.0,20050.0
425.0,20362.0
426.0,20538.0
427.0,20747.33
428.0,20990.0
429.0,21199.33
430.0,21519.62
431.0,21950.87
432.0,22393.6
433.0,22859.46
434.0,23358.13
435.0,23945.6
436.0,24458.13
437.0,24843.46
438.0,25327.2
439.0,25864.53
440.0,26465.86
441.0,27103.2
442.0,27779.2
443.0,28507.2
444.0,29280.31
445.0,30037.39
446.0,30745.39
447.0,31566.46
448.0,32413.19
449.0,33253.86
450.0,34011.86
451.0,34782.99
452.0,35632.99
453.0,36323.53
454.0,37086.59
455.0,38111.92
456.0,39026.32
457.0,39975.19
458.0,41069.19
459.0,42109.32
460.0,43143.79
461.0,44196.45
462.0,45156.32
463.0,46114.39
464.0,47122.39
465.0,47985.86
466.0,48800.39
467.0,49585.06
468.0,50448.66
469.0,51251.59
470.0,51866.93
471.0,52821.45
472.0,53942.18
473.0,55252.85
474.0,56604.7
475.0,57686.26
476.0,58346.93
477.0,58537.2
478.0,58748.0
479.0,59068.0
480.0,59412.6
481.0,60006.06
482.0,60968.73
483.0,61853.99
484.0,62821.59
485.0,63925.59
486.0,65391.39
487.0,66977.56
488.0,68684.0
489.0,70691.33
490.0,72747.33
491.0,74852.0
492.0,77158.0
493.0,79704.33
494.0,82491.0
495.0,85278.87
496.0,88300.42
497.0,91490.89
498.0,94799.55
499.0,98165.42
500.0,101610.89
501.0,105429.56
502.0,109497.61
503.0,113705.72
504.0,117809.05
505.0,122117.72
506.0,126531.75
507.0,131015.25
508.0,135150.88
509.0,139215.35
510.0,143316.68
511.0,147635.25
512.0,152084.61
513.0,156648.7
514.0,161315.31
515.0,166077.23
516.0,170965.0
517.0,176081.67
518.0,181346.0
519.0,186758.0
520.0,191987.33
521.0,197640.88
522.0,203710.32
523.0,209704.99
524.0,215812.66
525.0,221983.74
526.0,228107.07
527.0,234069.41
528.0,239959.77
529.0,245838.23
530.0,251577.13
531.0,257237.33
532.0,262795.34
533.0,268365.34
534.0,274022.96
535.0,279810.0
536.0,285121.33
537.0,290365.0
538.0,295541.0
539.0,300807.34
540.0,306451.06
541.0,312380.29
542.0,318614.74
543.0,323856.26
544.0,328272.88
545.0,331092.12
546.0,332729.73
547.0,334087.03
548.0,335467.03
549.0,336774.37
550.0,338057.33
551.0,339324.0
552.0,340878.26
553.0,342080.78
554.0,343068.05
555.0,344228.79
556.0,345789.89
557.0,347518.16
558.0,349228.84
559.0,351049.87
560.0,353109.72
561.0,355486.39
562.0,358003.59
563.0,360773.0
564.0,363779.0
565.0,366588.95
566.0,369642.83
567.0,372752.03
568.0,375432.03
569.0,378292.5
570.0,381052.92
571.0,383399.41
572.0,385586.45
573.0,387803.75
574.0,390093.0
575.0,391990.11
576.0,393791.76
577.0,395491.54
578.0,396847.29
579.0,398453.5
580.0,399934.78
581.0,400874.09
582.0,401971.23
583.0,403117.74
584.0,404312.0
585.0,406506.96
586.0,409475.97
587.0,413045.78
588.0,416954.45
589.0,420591.5
590.0,423583.56
591.0,425342.18
592.0,425865.79
593.0,425863.0
594.0,425471.0
595.0,424686.73
596.0,423843.29
597.0,423000.71
598.0,422319.29
599.0,421520.71
600.0,420929.42
601.0,420693.0
602.0,420501.57
603.0,420499.0
604.0,420612.86
605.0,420641.43
606.0,420169.0
607.0,419755.71
608.0,419981.43
609.0,420329.29
610.0,420807.49
611.0,421372.92
612.0,421672.22
613.0,422370.0
614.0,422812.15
615.0,422259.27
616.0,421899.28
617.0,422472.13
618.0,424004.96
619.0,425975.01
620.0,428961.0
621.0,431573.71
622.0,432299.44
623.0,432872.79
624.0,434396.69
625.0,436851.24
626.0,438974.15
627.0,437717.5
628.0,435308.86
629.0,433591.68
