Wavelength,Reflectance
/***,***/
346.0,33.24
347.0,33.31
348.0,33.20
349.0,31.13
350.0,29.66
351.0,28.70
352.0,28.74
353.0,28.31
354.0,27.08
355.0,27.28
356.0,27.17
357.0,25.73
358.0,25.01
359.0,24.63
360.0,24.55
361.0,24.15
362.0,23.57
363.0,23.12
364.0,22.35
365.0,21.30
366.0,21.57
367.0,21.32
368.0,20.17
369.0,19.31
370.0,18.84
371.0,19.06
372.0,18.75
373.0,18.26
374.0,17.78
375.0,17.45
376.0,17.25
377.0,17.19
378.0,16.72
379.0,16.00
380.0,15.62
381.0,15.28
382.0,14.98
383.0,14.56
384.0,14.15
385.0,13.79
386.0,13.50
387.0,13.35
388.0,13.48
389.0,13.33
390.0,13.13
391.0,13.08
392.0,13.12
393.0,13.20
394.0,13.28
395.0,13.68
396.0,14.18
397.0,13.90
398.0,13.65
399.0,13.42
400.0,12.97
401.0,12.68
402.0,12.61
403.0,12.49
404.0,12.30
405.0,12.01
406.0,12.02
407.0,12.03
408.0,11.96
409.0,11.95
410.0,11.94
411.0,11.94
412.0,12.06
413.0,12.20
414.0,12.14
415.0,12.13
416.0,12.15
417.0,12.25
418.0,12.26
419.0,12.20
420.0,12.17
421.0,12.13
422.0,12.08
423.0,12.01
424.0,11.91
425.0,11.78
426.0,11.74
427.0,11.67
428.0,11.57
429.0,11.41
430.0,11.30
431.0,11.24
432.0,11.14
433.0,11.10
434.0,11.14
435.0,11.07
436.0,11.07
437.0,11.17
438.0,11.15
439.0,11.16
440.0,11.21
441.0,11.20
442.0,11.25
443.0,11.40
444.0,11.47
445.0,11.56
446.0,11.70
447.0,11.82
448.0,11.95
449.0,12.14
450.0,12.19
451.0,12.22
452.0,12.28
453.0,12.37
454.0,12.43
455.0,12.41
456.0,12.49
457.0,12.58
458.0,12.62
459.0,12.61
460.0,12.62
461.0,12.65
462.0,12.63
463.0,12.63
464.0,12.71
465.0,12.72
466.0,12.72
467.0,12.73
468.0,12.76
469.0,12.82
470.0,12.95
471.0,13.02
472.0,13.04
473.0,12.98
474.0,12.90
475.0,12.86
476.0,12.90
477.0,12.97
478.0,13.03
479.0,13.08
480.0,13.09
481.0,13.10
482.0,13.11
483.0,13.17
484.0,13.22
485.0,13.25
486.0,13.33
487.0,13.41
488.0,13.49
489.0,13.60
490.0,13.74
491.0,13.89
492.0,14.09
493.0,14.30
494.0,14.51
495.0,14.79
496.0,15.08
497.0,15.39
498.0,15.71
499.0,16.06
500.0,16.44
501.0,16.85
502.0,17.31
503.0,17.79
504.0,18.29
505.0,18.82
506.0,19.38
507.0,19.99
508.0,20.61
509.0,21.26
510.0,21.92
511.0,22.62
512.0,23.34
513.0,24.06
514.0,24.77
515.0,25.51
516.0,26.31
517.0,27.03
518.0,27.78
519.0,28.54
520.0,29.30
521.0,30.06
522.0,30.82
523.0,31.50
524.0,32.20
525.0,32.89
526.0,33.50
527.0,34.06
528.0,34.59
529.0,35.14
530.0,35.60
531.0,36.03
532.0,36.44
533.0,36.80
534.0,37.14
535.0,37.46
536.0,37.70
537.0,37.95
538.0,38.21
539.0,38.41
540.0,38.59
541.0,38.74
542.0,38.86
543.0,39.01
544.0,39.17
545.0,39.33
546.0,39.48
547.0,39.63
548.0,39.74
549.0,39.83
550.0,39.91
551.0,39.99
552.0,40.03
553.0,40.07
554.0,40.10
555.0,40.09
556.0,40.05
557.0,39.99
558.0,39.90
559.0,39.80
560.0,39.69
561.0,39.57
562.0,39.43
563.0,39.28
564.0,39.12
565.0,38.92
566.0,38.69
567.0,38.45
568.0,38.20
569.0,37.92
570.0,37.63
571.0,37.31
572.0,37.02
573.0,36.72
574.0,36.41
575.0,36.13
576.0,35.86
577.0,35.60
578.0,35.34
579.0,35.11
580.0,34.88
581.0,34.65
582.0,34.44
583.0,34.24
584.0,34.04
585.0,33.83
586.0,33.63
587.0,33.44
588.0,33.27
589.0,33.11
590.0,32.97
591.0,32.83
592.0,32.72
593.0,32.61
594.0,32.50
595.0,32.40
596.0,32.30
597.0,32.20
598.0,32.12
599.0,32.03
600.0,31.93
601.0,31.82
602.0,31.70
603.0,31.58
604.0,31.46
605.0,31.29
606.0,31.12
607.0,30.93
608.0,30.71
609.0,30.50
610.0,30.27
611.0,30.03
612.0,29.80
613.0,29.54
614.0,29.28
615.0,28.98
616.0,28.73
617.0,28.48
618.0,28.25
619.0,28.06
620.0,27.91
621.0,27.73
622.0,27.48
623.0,27.20
624.0,26.93
625.0,26.66
626.0,26.41
627.0,26.21
628.0,26.03
629.0,25.87
630.0,25.75
631.0,25.67
632.0,25.62
633.0,25.59
634.0,25.56
635.0,25.51
636.0,25.40
637.0,25.23
638.0,25.04
639.0,24.82
640.0,24.54
641.0,24.27
642.0,23.99
643.0,23.68
644.0,23.37
645.0,23.06
646.0,22.75
647.0,22.48
648.0,22.21
649.0,22.00
650.0,21.84
651.0,21.72
652.0,21.60
653.0,21.39
654.0,20.97
655.0,20.51
656.0,20.04
657.0,19.55
658.0,19.12
659.0,18.68
660.0,18.24
661.0,17.80
662.0,17.36
663.0,16.94
664.0,16.52
665.0,16.12
666.0,15.77
667.0,15.46
668.0,15.17
669.0,14.90
670.0,14.70
671.0,14.53
672.0,14.40
673.0,14.33
674.0,14.30
675.0,14.31
676.0,14.36
677.0,14.47
678.0,14.64
679.0,14.85
680.0,15.16
681.0,15.58
682.0,16.08
683.0,16.70
684.0,17.50
685.0,18.44
686.0,19.53
687.0,20.78
688.0,22.12
689.0,23.71
690.0,25.40
691.0,27.16
692.0,29.14
693.0,31.11
694.0,33.15
695.0,35.31
696.0,37.48
697.0,39.51
698.0,41.55
699.0,43.64
700.0,45.52
701.0,47.45
702.0,49.28
703.0,50.96
704.0,52.62
705.0,54.23
706.0,55.74
707.0,57.12
708.0,58.51
709.0,59.83
710.0,61.04
711.0,62.15
712.0,63.31
713.0,64.39
714.0,65.42
715.0,66.40
716.0,67.27
717.0,68.16
718.0,69.02
719.0,69.80
720.0,70.49
721.0,71.12
722.0,71.76
723.0,72.42
724.0,73.04
725.0,73.65
726.0,74.18
727.0,74.64
728.0,75.09
729.0,75.50
730.0,75.88
731.0,76.24
732.0,76.60
733.0,76.92
734.0,77.21
735.0,77.47
736.0,77.77
737.0,78.08
738.0,78.36
739.0,78.63
740.0,78.90
741.0,79.10
742.0,79.33
743.0,79.58
744.0,79.83
745.0,80.05
746.0,80.22
747.0,80.34
748.0,80.43
749.0,80.50
750.0,80.46
751.0,80.50
752.0,80.60
753.0,80.74
754.0,80.94
755.0,81.15
756.0,81.38
757.0,81.59
758.0,81.79
759.0,82.00
760.0,82.24
761.0,82.45
762.0,82.64
763.0,82.79
764.0,82.93
765.0,83.05
766.0,83.18
767.0,83.32
768.0,83.47
769.0,83.60
770.0,83.73
771.0,83.85
772.0,83.97
773.0,84.14
774.0,84.27
775.0,84.39
776.0,84.48
777.0,84.56
778.0,84.67
779.0,84.81
780.0,84.98
781.0,85.18
782.0,85.36
783.0,85.44
784.0,85.56
785.0,85.75
786.0,85.99
787.0,86.15
788.0,86.23
789.0,86.16
790.0,86.01
791.0,85.88
792.0,86.02
793.0,86.18
794.0,86.29
795.0,86.37
796.0,86.47
797.0,86.61
798.0,86.78
799.0,86.89
800.0,87.01
801.0,87.16
802.0,87.24
803.0,87.31
804.0,87.38
805.0,87.44
806.0,87.50
807.0,87.59
808.0,87.67
809.0,87.77
810.0,87.87
811.0,87.98
812.0,88.08
813.0,88.15
814.0,88.30
815.0,88.30
816.0,88.29
817.0,88.25
818.0,88.20
819.0,88.15
820.0,88.17
821.0,88.15
822.0,88.11
823.0,88.07
824.0,88.03
825.0,87.98
826.0,87.85
827.0,87.77
828.0,87.68
829.0,87.58
830.0,87.47
831.0,87.37
832.0,87.26
833.0,87.20
834.0,87.16
835.0,87.12
836.0,87.08
837.0,87.04
838.0,87.04
839.0,87.01
840.0,87.00
841.0,87.01
842.0,87.06
843.0,87.14
844.0,87.10
845.0,87.12
846.0,87.14
847.0,87.15
848.0,87.12
849.0,87.03
850.0,86.87
851.0,86.74
852.0,86.67
853.0,86.58
854.0,86.47
855.0,86.42
856.0,86.40
857.0,86.36
858.0,86.34
859.0,86.35
860.0,86.28
861.0,86.26
862.0,86.24
863.0,86.21
864.0,86.18
865.0,86.17
866.0,86.14
867.0,86.04
868.0,85.95
869.0,85.92
870.0,85.91
871.0,85.88
872.0,85.83
873.0,85.76
874.0,85.72
875.0,85.67
876.0,85.65
877.0,85.56
878.0,85.42
879.0,85.40
880.0,85.37
881.0,85.30
882.0,85.24
883.0,85.16
884.0,84.96
885.0,84.89
886.0,84.69
887.0,84.54
888.0,84.39
889.0,84.30
890.0,84.23
891.0,84.17
892.0,84.13
893.0,84.08
894.0,84.06
895.0,83.97
896.0,83.93
897.0,83.84
898.0,83.84
899.0,83.73
900.0,83.68
901.0,83.65
902.0,83.57
903.0,83.46
904.0,83.45
905.0,83.45
906.0,83.34
907.0,83.29
908.0,83.20
909.0,83.07
910.0,82.97
911.0,82.92
912.0,82.80
913.0,82.71
914.0,82.57
915.0,82.49
916.0,82.41
917.0,82.33
918.0,82.18
919.0,81.96
920.0,81.81
921.0,81.60
922.0,81.39
923.0,81.24
924.0,81.00
925.0,80.74
926.0,80.46
927.0,80.15
928.0,79.88
929.0,79.51
930.0,79.25
931.0,78.95
932.0,78.68
933.0,78.33
934.0,78.09
935.0,77.69
936.0,77.47
937.0,77.11
938.0,76.83
939.0,76.58
940.0,76.29
941.0,75.92
942.0,75.61
943.0,75.20
944.0,74.86
945.0,74.44
946.0,74.05
947.0,73.66
948.0,73.17
949.0,72.72
950.0,72.30
951.0,71.82
952.0,71.36
953.0,70.92
954.0,70.44
955.0,69.95
956.0,69.70
957.0,69.26
958.0,68.91
959.0,68.70
960.0,68.40
961.0,68.22
962.0,68.13
963.0,67.91
964.0,67.84
965.0,67.95
