Wavelength,Reflectance
/***,***/
346.0,33.70
347.0,33.76
348.0,33.65
349.0,31.89
350.0,30.15
351.0,28.42
352.0,28.27
353.0,27.91
354.0,27.03
355.0,27.19
356.0,27.27
357.0,26.70
358.0,26.07
359.0,25.44
360.0,24.89
361.0,24.66
362.0,24.58
363.0,24.06
364.0,23.50
365.0,22.91
366.0,22.24
367.0,21.48
368.0,20.61
369.0,20.03
370.0,19.53
371.0,19.05
372.0,18.75
373.0,18.47
374.0,17.98
375.0,17.55
376.0,17.17
377.0,16.82
378.0,16.41
379.0,15.97
380.0,15.87
381.0,15.58
382.0,15.10
383.0,14.67
384.0,14.31
385.0,14.03
386.0,13.62
387.0,13.33
388.0,13.34
389.0,13.19
390.0,12.98
391.0,12.74
392.0,12.72
393.0,12.80
394.0,12.97
395.0,13.22
396.0,13.47
397.0,13.33
398.0,13.13
399.0,12.89
400.0,12.23
401.0,11.76
402.0,11.56
403.0,11.28
404.0,11.04
405.0,10.86
406.0,10.72
407.0,10.61
408.0,10.53
409.0,10.61
410.0,10.66
411.0,10.51
412.0,10.54
413.0,10.63
414.0,10.67
415.0,10.70
416.0,10.70
417.0,10.65
418.0,10.63
419.0,10.63
420.0,10.58
421.0,10.51
422.0,10.43
423.0,10.37
424.0,10.27
425.0,10.12
426.0,10.09
427.0,10.00
428.0,9.85
429.0,9.76
430.0,9.68
431.0,9.60
432.0,9.56
433.0,9.52
434.0,9.46
435.0,9.49
436.0,9.48
437.0,9.41
438.0,9.45
439.0,9.47
440.0,9.42
441.0,9.44
442.0,9.47
443.0,9.49
444.0,9.56
445.0,9.63
446.0,9.71
447.0,9.80
448.0,9.88
449.0,9.95
450.0,10.04
451.0,10.08
452.0,10.04
453.0,10.03
454.0,10.03
455.0,10.05
456.0,10.07
457.0,10.09
458.0,10.08
459.0,10.07
460.0,10.07
461.0,10.07
462.0,10.06
463.0,10.05
464.0,10.06
465.0,10.07
466.0,10.07
467.0,10.07
468.0,10.12
469.0,10.19
470.0,10.27
471.0,10.37
472.0,10.45
473.0,10.48
474.0,10.39
475.0,10.27
476.0,10.16
477.0,10.16
478.0,10.17
479.0,10.19
480.0,10.19
481.0,10.19
482.0,10.18
483.0,10.23
484.0,10.26
485.0,10.26
486.0,10.31
487.0,10.37
488.0,10.42
489.0,10.47
490.0,10.54
491.0,10.63
492.0,10.75
493.0,10.87
494.0,11.00
495.0,11.20
496.0,11.40
497.0,11.58
498.0,11.79
499.0,12.04
500.0,12.30
501.0,12.59
502.0,12.92
503.0,13.29
504.0,13.64
505.0,14.04
506.0,14.47
507.0,14.96
508.0,15.45
509.0,15.96
510.0,16.52
511.0,17.13
512.0,17.75
513.0,18.36
514.0,18.98
515.0,19.63
516.0,20.34
517.0,21.03
518.0,21.72
519.0,22.41
520.0,23.11
521.0,23.83
522.0,24.56
523.0,25.23
524.0,25.91
525.0,26.57
526.0,27.16
527.0,27.70
528.0,28.23
529.0,28.76
530.0,29.23
531.0,29.67
532.0,30.08
533.0,30.43
534.0,30.77
535.0,31.10
536.0,31.35
537.0,31.60
