Wavelength,Reflectance
/***,***/
346.0,37.19
347.0,36.88
348.0,36.19
349.0,34.03
350.0,32.64
351.0,31.91
352.0,31.32
353.0,30.83
354.0,30.44
355.0,29.89
356.0,29.34
357.0,28.85
358.0,28.33
359.0,27.88
360.0,27.73
361.0,27.22
362.0,26.48
363.0,25.80
364.0,25.36
365.0,25.15
366.0,24.67
367.0,24.04
368.0,23.25
369.0,22.63
370.0,22.03
371.0,21.44
372.0,21.02
373.0,20.69
374.0,20.35
375.0,19.85
376.0,19.33
377.0,19.40
378.0,18.99
379.0,18.30
380.0,17.86
381.0,17.49
382.0,17.18
383.0,16.80
384.0,16.37
385.0,15.89
386.0,15.57
387.0,15.31
388.0,15.11
389.0,14.99
390.0,14.92
391.0,14.91
392.0,14.95
393.0,15.03
394.0,15.15
395.0,15.36
396.0,15.60
397.0,15.52
398.0,15.31
399.0,14.99
400.0,14.51
401.0,14.11
402.0,13.80
403.0,13.54
404.0,13.32
405.0,13.17
406.0,13.14
407.0,13.11
408.0,13.04
409.0,13.00
410.0,13.02
411.0,13.16
412.0,13.22
413.0,13.26
414.0,13.33
415.0,13.36
416.0,13.39
417.0,13.45
418.0,13.44
419.0,13.38
420.0,13.31
421.0,13.26
422.0,13.21
423.0,13.12
424.0,13.07
425.0,13.06
426.0,12.97
427.0,12.84
428.0,12.66
429.0,12.60
430.0,12.53
431.0,12.45
432.0,12.44
433.0,12.41
434.0,12.37
435.0,12.35
436.0,12.34
437.0,12.33
438.0,12.33
439.0,12.35
440.0,12.39
441.0,12.46
442.0,12.54
443.0,12.61
444.0,12.66
445.0,12.75
446.0,12.94
447.0,13.11
448.0,13.25
449.0,13.35
450.0,13.43
451.0,13.48
452.0,13.47
453.0,13.55
454.0,13.62
455.0,13.64
456.0,13.72
457.0,13.79
458.0,13.81
459.0,13.86
460.0,13.91
461.0,13.93
462.0,13.94
463.0,13.96
464.0,13.98
465.0,14.01
466.0,14.05
467.0,14.12
468.0,14.15
469.0,14.21
470.0,14.37
471.0,14.53
472.0,14.66
473.0,14.71
474.0,14.53
475.0,14.34
476.0,14.20
477.0,14.18
478.0,14.20
479.0,14.27
480.0,14.32
481.0,14.36
482.0,14.40
483.0,14.48
484.0,14.55
485.0,14.59
486.0,14.63
487.0,14.71
488.0,14.83
489.0,14.96
490.0,15.09
491.0,15.24
492.0,15.43
493.0,15.64
494.0,15.85
495.0,16.16
496.0,16.47
497.0,16.78
498.0,17.11
