Wavelength,Reflectance
/***,***/
346.0,36.73
347.0,36.83
348.0,36.69
349.0,34.05
350.0,32.69
351.0,32.43
352.0,31.93
353.0,31.16
354.0,30.05
355.0,29.93
356.0,29.82
357.0,29.26
358.0,28.46
359.0,27.68
360.0,27.31
361.0,26.92
362.0,26.52
363.0,26.18
364.0,25.63
365.0,24.88
366.0,24.43
367.0,23.77
368.0,22.78
369.0,22.24
370.0,21.85
371.0,21.52
372.0,20.96
373.0,20.35
374.0,19.78
375.0,19.46
376.0,19.30
377.0,19.08
378.0,18.75
379.0,18.34
380.0,18.05
381.0,17.64
382.0,17.10
383.0,16.74
384.0,16.32
385.0,15.81
386.0,15.45
387.0,15.22
388.0,15.17
389.0,14.97
390.0,14.79
391.0,14.92
392.0,14.94
393.0,14.92
394.0,14.92
395.0,15.13
396.0,15.41
397.0,15.34
398.0,15.19
399.0,14.97
400.0,14.23
401.0,13.73
402.0,13.55
403.0,13.27
404.0,13.02
405.0,12.83
406.0,12.78
407.0,12.69
408.0,12.51
409.0,12.56
410.0,12.61
411.0,12.55
412.0,12.70
413.0,12.87
414.0,12.81
415.0,12.90
416.0,13.01
417.0,13.04
418.0,13.06
419.0,13.06
420.0,13.02
421.0,12.92
422.0,12.80
423.0,12.79
424.0,12.72
425.0,12.60
426.0,12.54
427.0,12.43
428.0,12.29
429.0,12.20
430.0,12.13
431.0,12.09
432.0,12.04
433.0,12.01
434.0,12.01
435.0,11.95
436.0,11.94
437.0,11.99
438.0,12.00
439.0,12.00
440.0,11.98
441.0,12.04
442.0,12.10
443.0,12.17
444.0,12.26
445.0,12.36
446.0,12.49
447.0,12.62
448.0,12.74
449.0,12.85
450.0,12.90
451.0,12.92
452.0,12.88
453.0,12.94
454.0,13.00
455.0,12.99
456.0,13.01
457.0,13.04
458.0,13.09
459.0,13.12
460.0,13.13
461.0,13.13
462.0,13.19
463.0,13.22
464.0,13.19
465.0,13.23
466.0,13.27
467.0,13.26
468.0,13.30
469.0,13.39
470.0,13.54
471.0,13.68
472.0,13.78
473.0,13.80
474.0,13.61
475.0,13.43
476.0,13.32
477.0,13.29
478.0,13.31
479.0,13.37
480.0,13.43
481.0,13.48
482.0,13.49
483.0,13.55
484.0,13.60
485.0,13.66
486.0,13.69
487.0,13.73
488.0,13.79
489.0,13.90
490.0,14.01
491.0,14.13
492.0,14.28
493.0,14.44
