Wavelength,Reflectance
/***,***/
346.0,45.58
347.0,45.09
348.0,44.20
349.0,42.63
350.0,41.18
351.0,39.80
352.0,39.10
353.0,38.37
354.0,37.51
355.0,36.88
356.0,36.25
357.0,35.47
358.0,35.15
359.0,34.83
360.0,33.85
361.0,32.96
362.0,32.18
363.0,31.95
364.0,31.53
365.0,30.92
366.0,30.23
367.0,29.42
368.0,28.46
369.0,27.86
370.0,27.25
371.0,26.41
372.0,25.35
373.0,24.47
374.0,24.46
375.0,24.26
376.0,23.91
377.0,23.43
378.0,22.98
379.0,22.57
380.0,21.90
381.0,21.25
382.0,20.63
383.0,20.18
384.0,19.76
385.0,19.33
386.0,19.12
387.0,18.88
388.0,18.42
389.0,18.19
390.0,18.08
391.0,18.00
392.0,18.16
393.0,18.38
394.0,18.29
395.0,18.51
396.0,18.83
397.0,18.49
398.0,18.08
399.0,17.61
400.0,17.32
401.0,16.97
402.0,16.49
403.0,16.24
404.0,16.03
405.0,15.83
406.0,15.72
407.0,15.65
408.0,15.66
409.0,15.66
410.0,15.67
411.0,15.70
412.0,15.85
413.0,16.01
414.0,16.04
415.0,16.08
416.0,16.15
417.0,16.28
418.0,16.34
419.0,16.36
420.0,16.34
421.0,16.31
422.0,16.29
423.0,16.34
424.0,16.35
425.0,16.31
426.0,16.27
427.0,16.15
428.0,15.96
429.0,15.83
430.0,15.72
431.0,15.64
432.0,15.72
433.0,15.74
434.0,15.66
435.0,15.66
436.0,15.67
437.0,15.69
438.0,15.80
439.0,15.86
440.0,15.87
441.0,15.97
442.0,16.09
443.0,16.20
444.0,16.38
445.0,16.58
446.0,16.82
447.0,16.97
448.0,17.12
449.0,17.29
450.0,17.43
451.0,17.53
452.0,17.60
453.0,17.74
454.0,17.88
455.0,17.95
456.0,17.98
457.0,18.03
458.0,18.13
459.0,18.15
460.0,18.15
461.0,18.18
462.0,18.24
463.0,18.27
464.0,18.25
465.0,18.27
466.0,18.30
467.0,18.33
468.0,18.43
469.0,18.56
470.0,18.70
471.0,18.79
472.0,18.80
473.0,18.69
474.0,18.52
475.0,18.45
476.0,18.54
477.0,18.69
478.0,18.80
479.0,18.83
480.0,18.88
481.0,18.93
482.0,18.95
483.0,19.00
484.0,19.05
485.0,19.11
486.0,19.22
487.0,19.35
488.0,19.50
489.0,19.67
490.0,19.88
491.0,20.12
492.0,20.40
493.0,20.69
494.0,21.02
495.0,21.41
496.0,21.83
497.0,22.29
498.0,22.77
499.0,23.29
500.0,23.85
501.0,24.50
502.0,25.20
503.0,25.94
504.0,26.72
505.0,27.53
506.0,28.39
507.0,29.39
508.0,30.37
509.0,31.38
510.0,32.43
511.0,33.60
512.0,34.77
513.0,35.89
514.0,37.05
515.0,38.27
516.0,39.57
517.0,40.79
518.0,42.02
519.0,43.26
520.0,44.48
521.0,45.76
522.0,47.05
523.0,48.18
524.0,49.32
525.0,50.44
526.0,51.44
527.0,52.38
528.0,53.29
529.0,54.15
530.0,54.93
531.0,55.66
532.0,56.35
533.0,56.92
534.0,57.47
535.0,58.00
536.0,58.43
537.0,58.85
538.0,59.24
539.0,59.54
540.0,59.81
541.0,60.05
542.0,60.21
543.0,60.39
544.0,60.59
545.0,60.85
546.0,61.10
547.0,61.32
548.0,61.51
549.0,61.65
550.0,61.78
551.0,61.91
552.0,61.97
553.0,62.01
554.0,62.02
555.0,61.95
556.0,61.84
557.0,61.71
558.0,61.55
559.0,61.35
560.0,61.13
561.0,60.90
562.0,60.66
563.0,60.38
564.0,60.08
565.0,59.70
566.0,59.31
567.0,58.89
568.0,58.45
569.0,57.95
570.0,57.42
571.0,56.87
572.0,56.33
573.0,55.80
574.0,55.27
575.0,54.73
576.0,54.25
577.0,53.80
578.0,53.35
579.0,52.92
580.0,52.50
581.0,52.10
582.0,51.73
583.0,51.37
584.0,51.02
585.0,50.62
586.0,50.24
587.0,49.88
588.0,49.59
589.0,49.29
590.0,49.01
591.0,48.76
592.0,48.54
593.0,48.35
594.0,48.16
595.0,48.00
596.0,47.84
597.0,47.69
598.0,47.52
599.0,47.36
600.0,47.19
601.0,47.00
602.0,46.80
603.0,46.60
604.0,46.39
605.0,46.13
606.0,45.84
607.0,45.52
608.0,45.18
609.0,44.81
610.0,44.44
611.0,44.06
612.0,43.66
613.0,43.25
614.0,42.83
615.0,42.38
616.0,41.96
617.0,41.57
618.0,41.21
619.0,40.89
620.0,40.64
621.0,40.37
622.0,40.04
623.0,39.64
624.0,39.25
625.0,38.85
626.0,38.44
