Wavelength,Reflectance
/***,***/
346.0,45.35
347.0,45.14
348.0,44.47
349.0,41.21
350.0,39.52
351.0,39.14
352.0,38.00
353.0,37.13
354.0,36.73
355.0,35.74
356.0,34.83
357.0,34.28
358.0,33.60
359.0,32.89
360.0,32.25
361.0,31.80
362.0,31.45
363.0,30.98
364.0,30.16
365.0,29.02
366.0,29.01
367.0,28.50
368.0,27.15
369.0,25.94
370.0,25.18
371.0,25.32
372.0,24.60
373.0,23.67
374.0,23.03
375.0,22.79
376.0,22.76
377.0,22.25
378.0,21.76
379.0,21.29
380.0,20.82
381.0,20.38
382.0,19.98
383.0,19.23
384.0,18.61
385.0,18.24
386.0,17.90
387.0,17.69
388.0,17.73
389.0,17.39
390.0,17.03
391.0,17.18
392.0,17.14
393.0,17.05
394.0,17.16
395.0,17.48
396.0,17.87
397.0,17.70
398.0,17.34
399.0,16.78
400.0,16.48
401.0,16.07
402.0,15.51
403.0,15.30
404.0,15.13
405.0,14.96
406.0,14.91
407.0,14.84
408.0,14.68
409.0,14.73
410.0,14.83
411.0,14.95
412.0,15.10
413.0,15.26
414.0,15.41
415.0,15.42
416.0,15.42
417.0,15.59
418.0,15.74
419.0,15.86
420.0,15.85
421.0,15.84
422.0,15.84
423.0,15.75
424.0,15.69
425.0,15.65
426.0,15.65
427.0,15.58
428.0,15.44
429.0,15.42
430.0,15.37
431.0,15.28
432.0,15.28
433.0,15.28
434.0,15.26
435.0,15.22
436.0,15.24
437.0,15.35
438.0,15.41
439.0,15.51
440.0,15.67
441.0,15.75
442.0,15.85
443.0,15.98
444.0,16.14
445.0,16.34
446.0,16.62
447.0,16.82
448.0,17.00
449.0,17.17
450.0,17.34
451.0,17.50
452.0,17.63
453.0,17.77
454.0,17.89
455.0,17.98
456.0,18.06
457.0,18.15
458.0,18.22
459.0,18.23
460.0,18.24
461.0,18.28
462.0,18.32
463.0,18.35
464.0,18.39
465.0,18.42
466.0,18.44
467.0,18.43
468.0,18.54
469.0,18.70
470.0,18.90
471.0,19.02
472.0,19.02
473.0,18.84
474.0,18.65
475.0,18.59
476.0,18.70
477.0,18.88
478.0,19.03
479.0,19.11
480.0,19.17
481.0,19.21
482.0,19.24
483.0,19.30
484.0,19.37
485.0,19.45
486.0,19.55
487.0,19.68
488.0,19.86
489.0,20.02
490.0,20.21
491.0,20.42
492.0,20.73
493.0,21.05
494.0,21.38
495.0,21.82
496.0,22.28
497.0,22.75
498.0,23.25
499.0,23.79
500.0,24.38
501.0,25.02
502.0,25.76
503.0,26.56
504.0,27.36
505.0,28.20
506.0,29.08
507.0,30.07
508.0,31.07
509.0,32.10
510.0,33.21
511.0,34.36
512.0,35.52
513.0,36.68
514.0,37.86
515.0,39.07
516.0,40.33
517.0,41.58
518.0,42.81
519.0,44.03
520.0,45.29
521.0,46.55
522.0,47.79
523.0,48.91
